WP_004462903.1	lcl|NZ_JADDVC010000006.1_cds_WP_002725873.1_3026	95.402	87	106
WP_004462901.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	91.935	310	318
WP_004462901.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	25.926	270	318
WP_004462901.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	23.242	327	318
WP_004462901.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	22.867	293	318
WP_004462901.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	23.397	312	318
WP_004462901.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	23.313	326	318
WP_004462901.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	23.392	171	318
WP_016551805.1	lcl|NZ_JADDVC010000065.1_cds_WP_002742222.1_2868	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVC010000002.1_cds_WP_002723347.1_1577	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740724.1_3000	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVC010000029.1_cds_WP_002741286.1_1412	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVC010000006.1_cds_IQA03_RS04085_2989	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVC010000009.1_cds_WP_002739451.1_3377	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVC010000010.1_cds_WP_002726143.1_51	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVC010000052.1_cds_WP_002738485.1_2523	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVC010000011.1_cds_WP_002752475.1_116	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVC010000003.1_cds_WP_002734207.1_1984	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVC010000004.1_cds_WP_002721914.1_2431	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002730493.1_794	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVC010000011.1_cds_WP_002729758.1_125	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002724285.1_776	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728388.1_2722	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVC010000027.1_cds_WP_002729296.1_1294	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVC010000004.1_cds_WP_002721827.1_2463	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002724311.1_775	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVC010000009.1_cds_WP_002725984.1_3345	24.336	226	592
WP_016551805.1	lcl|NZ_JADDVC010000014.1_cds_WP_002733837.1_357	27.869	244	592
WP_016551805.1	lcl|NZ_JADDVC010000014.1_cds_WP_002733837.1_357	26.230	183	592
WP_016551805.1	lcl|NZ_JADDVC010000013.1_cds_WP_032853264.1_317	23.047	256	592
WP_016551805.1	lcl|NZ_JADDVC010000013.1_cds_WP_032853264.1_317	28.025	157	592
WP_016551805.1	lcl|NZ_JADDVC010000011.1_cds_WP_002729133.1_108	25.941	239	592
WP_016551805.1	lcl|NZ_JADDVC010000002.1_cds_WP_002735056.1_1492	28.421	190	592
WP_016551805.1	lcl|NZ_JADDVC010000017.1_cds_WP_002733736.1_570	25.101	247	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002734915.1_723	24.790	238	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739909.1_732	27.404	208	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739909.1_732	23.118	186	592
WP_016551805.1	lcl|NZ_JADDVC010000049.1_cds_WP_002739367.1_2325	22.816	206	592
WP_016551805.1	lcl|NZ_JADDVC010000013.1_cds_WP_002723659.1_326	26.754	228	592
WP_016551805.1	lcl|NZ_JADDVC010000065.1_cds_WP_002742222.1_2868	36.612	366	592
WP_016551805.1	lcl|NZ_JADDVC010000002.1_cds_WP_002723347.1_1577	32.995	394	592
WP_016551805.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740724.1_3000	34.383	381	592
WP_016551805.1	lcl|NZ_JADDVC010000029.1_cds_WP_002741286.1_1412	31.633	392	592
WP_016551805.1	lcl|NZ_JADDVC010000006.1_cds_IQA03_RS04085_2989	29.095	409	592
WP_016551805.1	lcl|NZ_JADDVC010000009.1_cds_WP_002739451.1_3377	28.378	222	592
WP_016551805.1	lcl|NZ_JADDVC010000010.1_cds_WP_002726143.1_51	31.579	209	592
WP_016551805.1	lcl|NZ_JADDVC010000052.1_cds_WP_002738485.1_2523	30.851	188	592
WP_016551805.1	lcl|NZ_JADDVC010000011.1_cds_WP_002752475.1_116	26.271	236	592
WP_016551805.1	lcl|NZ_JADDVC010000003.1_cds_WP_002734207.1_1984	29.614	233	592
WP_016551805.1	lcl|NZ_JADDVC010000004.1_cds_WP_002721914.1_2431	28.241	216	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002730493.1_794	27.315	216	592
WP_016551805.1	lcl|NZ_JADDVC010000011.1_cds_WP_002729758.1_125	32.456	228	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002724285.1_776	30.000	220	592
WP_016551805.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728388.1_2722	25.962	208	592
WP_016551805.1	lcl|NZ_JADDVC010000027.1_cds_WP_002729296.1_1294	28.829	222	592
WP_016551805.1	lcl|NZ_JADDVC010000004.1_cds_WP_002721827.1_2463	29.767	215	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002724311.1_775	25.681	257	592
WP_016551805.1	lcl|NZ_JADDVC010000009.1_cds_WP_002725984.1_3345	24.336	226	592
WP_016551805.1	lcl|NZ_JADDVC010000014.1_cds_WP_002733837.1_357	27.869	244	592
WP_016551805.1	lcl|NZ_JADDVC010000014.1_cds_WP_002733837.1_357	26.230	183	592
WP_016551805.1	lcl|NZ_JADDVC010000013.1_cds_WP_032853264.1_317	23.047	256	592
WP_016551805.1	lcl|NZ_JADDVC010000013.1_cds_WP_032853264.1_317	28.025	157	592
WP_016551805.1	lcl|NZ_JADDVC010000011.1_cds_WP_002729133.1_108	25.941	239	592
WP_016551805.1	lcl|NZ_JADDVC010000002.1_cds_WP_002735056.1_1492	28.421	190	592
WP_016551805.1	lcl|NZ_JADDVC010000017.1_cds_WP_002733736.1_570	25.101	247	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002734915.1_723	24.790	238	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739909.1_732	27.404	208	592
WP_016551805.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739909.1_732	23.118	186	592
WP_016551805.1	lcl|NZ_JADDVC010000049.1_cds_WP_002739367.1_2325	22.816	206	592
WP_016551805.1	lcl|NZ_JADDVC010000013.1_cds_WP_002723659.1_326	26.754	228	592
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	31.214	346	342
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	26.912	353	342
WP_004462894.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	25.588	340	342
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733638.1_2985	27.095	358	342
WP_004462894.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	24.302	358	342
WP_004462894.1	lcl|NZ_JADDVC010000074.1_cds_WP_002741146.1_3064	28.099	242	342
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	30.000	250	342
WP_004462894.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	27.692	195	342
WP_004462894.1	lcl|NZ_JADDVC010000057.1_cds_WP_002740236.1_2615	27.801	241	342
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	28.139	231	342
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_002744551.1_2991	27.600	250	342
WP_004462894.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733757.1_2958	25.275	182	342
WP_004462893.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733548.1_2986	27.938	451	427
WP_004462893.1	lcl|NZ_JADDVC010000049.1_cds_WP_002726457.1_2326	24.828	435	427
WP_004462893.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733548.1_2986	27.938	451	427
WP_004462893.1	lcl|NZ_JADDVC010000049.1_cds_WP_002726457.1_2326	24.828	435	427
WP_004462893.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733548.1_2986	27.938	451	427
WP_004462893.1	lcl|NZ_JADDVC010000049.1_cds_WP_002726457.1_2326	24.828	435	427
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733672.1_2988	39.130	230	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740808.1_2976	34.568	243	587
WP_004477915.1	lcl|NZ_JADDVC010000005.1_cds_WP_002722821.1_2771	28.340	247	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733651.1_2960	29.588	267	587
WP_004477915.1	lcl|NZ_JADDVC010000043.1_cds_WP_002742184.1_2151	26.132	287	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733600.1_2964	32.203	59	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733672.1_2988	39.130	230	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740808.1_2976	34.568	243	587
WP_004477915.1	lcl|NZ_JADDVC010000005.1_cds_WP_002722821.1_2771	28.340	247	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733651.1_2960	29.588	267	587
WP_004477915.1	lcl|NZ_JADDVC010000043.1_cds_WP_002742184.1_2151	26.132	287	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733600.1_2964	32.203	59	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733672.1_2988	39.130	230	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740808.1_2976	34.568	243	587
WP_004477915.1	lcl|NZ_JADDVC010000005.1_cds_WP_002722821.1_2771	28.340	247	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733651.1_2960	29.588	267	587
WP_004477915.1	lcl|NZ_JADDVC010000043.1_cds_WP_002742184.1_2151	26.132	287	587
WP_004477915.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733600.1_2964	32.203	59	587
WP_004491540.1	lcl|NZ_JADDVC010000006.1_cds_WP_002742128.1_2935	25.234	214	224
WP_004491540.1	lcl|NZ_JADDVC010000031.1_cds_WP_032856387.1_1633	23.188	207	224
WP_004491540.1	lcl|NZ_JADDVC010000056.1_cds_WP_002740714.1_2607	31.633	98	224
WP_004491540.1	lcl|NZ_JADDVC010000021.1_cds_WP_002723163.1_971	26.882	93	224
WP_004462889.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740726.1_2978	33.984	256	231
WP_004462889.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740722.1_2982	28.148	270	231
WP_004462889.1	lcl|NZ_JADDVC010000014.1_cds_WP_002730849.1_387	29.004	231	231
WP_230486561.1	lcl|NZ_JADDVC010000005.1_cds_WP_002728407.1_2714	26.984	126	217
WP_004477982.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733584.1_2953	25.000	264	302
WP_004477982.1	lcl|NZ_JADDVC010000047.1_cds_WP_002739725.1_2273	27.869	122	302
WP_004477982.1	lcl|NZ_JADDVC010000004.1_cds_WP_002727139.1_2398	26.230	122	302
WP_004477829.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740862.1_2977	23.577	246	258
WP_004477829.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740902.1_3005	36.232	69	258
WP_004462124.1	lcl|NZ_JADDVC010000028.1_cds_WP_002727447.1_1370	27.660	188	356
WP_004462124.1	lcl|NZ_JADDVC010000012.1_cds_WP_002728891.1_220	25.806	186	356
WP_004462124.1	lcl|NZ_JADDVC010000051.1_cds_WP_002722237.1_2508	25.258	194	356
WP_004462124.1	lcl|NZ_JADDVC010000057.1_cds_WP_002728460.1_2617	25.743	202	356
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733534.1_3022	30.435	299	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_IQA03_RS04075_2987	78.689	61	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740024.1_2931	28.701	331	332
WP_004462127.1	lcl|NZ_JADDVC010000074.1_cds_WP_002741146.1_3064	28.025	314	332
WP_004462127.1	lcl|NZ_JADDVC010000018.1_cds_WP_002722638.1_631	28.875	329	332
WP_004462127.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728316.1_3090	26.852	324	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733638.1_2985	25.568	352	332
WP_004462127.1	lcl|NZ_JADDVC010000007.1_cds_WP_002728309.1_3087	25.949	316	332
WP_004462127.1	lcl|NZ_JADDVC010000013.1_cds_WP_002743770.1_287	25.000	356	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733757.1_2958	27.247	356	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740721.1_3019	24.164	269	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733698.1_2948	27.341	267	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733579.1_3025	22.464	276	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733546.1_2956	23.776	286	332
WP_004462127.1	lcl|NZ_JADDVC010000008.1_cds_WP_002732331.1_3216	27.451	204	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_016749081.1_2993	23.975	317	332
WP_004462127.1	lcl|NZ_JADDVC010000006.1_cds_WP_002744551.1_2991	26.111	180	332
WP_004462127.1	lcl|NZ_JADDVC010000057.1_cds_WP_002740236.1_2615	24.823	282	332
WP_004462127.1	lcl|NZ_JADDVC010000001.1_cds_WP_002739935.1_737	25.182	274	332
WP_004462128.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733599.1_2984	38.567	363	392
WP_004462128.1	lcl|NZ_JADDVC010000024.1_cds_WP_002728994.1_1169	32.975	279	392
WP_004462128.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740826.1_3018	25.634	355	392
WP_004462128.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740861.1_3017	27.545	334	392
WP_004462128.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740294.1_2937	26.908	249	392
WP_004462128.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733737.1_2997	29.341	167	392
WP_004462128.1	lcl|NZ_JADDVC010000007.1_cds_WP_002738884.1_3135	27.174	276	392
WP_004462130.1	lcl|NZ_JADDVC010000006.1_cds_WP_002733696.1_2983	51.500	200	206
WP_004462130.1	lcl|NZ_JADDVC010000007.1_cds_WP_002726605.1_3116	28.125	96	206
WP_004462130.1	lcl|NZ_JADDVC010000007.1_cds_WP_002738903.1_3088	23.140	121	206
WP_004462131.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740722.1_2982	66.369	336	334
WP_004462131.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740726.1_2978	41.212	330	334
WP_004462131.1	lcl|NZ_JADDVC010000014.1_cds_WP_002730849.1_387	36.667	300	334
WP_004462131.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740722.1_2982	66.369	336	334
WP_004462131.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740726.1_2978	41.212	330	334
WP_004462131.1	lcl|NZ_JADDVC010000014.1_cds_WP_002730849.1_387	36.667	300	334
WP_004462132.1	lcl|NZ_JADDVC010000006.1_cds_WP_032853440.1_2981	62.857	385	386
WP_004462132.1	lcl|NZ_JADDVC010000006.1_cds_WP_002721301.1_2946	26.389	144	386
WP_004462133.1	lcl|NZ_JADDVC010000006.1_cds_WP_002740926.1_2980	41.246	337	348
