WP_004462903.1	lcl|NZ_AFLD01000234.1_cds_WP_000340715.1_319	95.402	87	106
WP_004462901.1	lcl|NZ_AFLD01000079.1_cds_WP_001073704.1_2176	91.411	163	318
WP_004462901.1	lcl|NZ_AFLD01000234.1_cds_WP_000410270.1_318	93.836	146	318
WP_004462901.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	26.667	270	318
WP_004462901.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	24.771	327	318
WP_004462901.1	lcl|NZ_AFLD01000079.1_cds_WP_000093099.1_2196	53.968	63	318
WP_004462901.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	23.118	186	318
WP_004462901.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	23.368	291	318
WP_004462901.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	21.678	286	318
WP_004462901.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	24.012	329	318
WP_016551805.1	lcl|NZ_AFLD01000167.1_cds_WP_000667646.1_911	33.249	394	592
WP_016551805.1	lcl|NZ_AFLD01000054.1_cds_WP_000172202.1_2480	35.772	369	592
WP_016551805.1	lcl|NZ_AFLD01000042.1_cds_WP_000828455.1_2755	30.612	392	592
WP_016551805.1	lcl|NZ_AFLD01000079.1_cds_WP_000834715.1_2199	31.688	385	592
WP_016551805.1	lcl|NZ_AFLD01000223.1_cds_WP_000510777.1_350	29.358	218	592
WP_016551805.1	lcl|NZ_AFLD01000037.1_cds_WP_001161019.1_2896	31.100	209	592
WP_016551805.1	lcl|NZ_AFLD01000028.1_cds_WP_001052498.1_3280	25.514	243	592
WP_016551805.1	lcl|NZ_AFLD01000054.1_cds_WP_000942282.1_2466	30.043	233	592
WP_016551805.1	lcl|NZ_AFLD01000137.1_cds_WP_000619175.1_1359	27.490	251	592
WP_016551805.1	lcl|NZ_AFLD01000085.1_cds_WP_001982953.1_1975	26.050	238	592
WP_016551805.1	lcl|NZ_AFLD01000086.1_cds_WP_001141158.1_1961	30.769	221	592
WP_016551805.1	lcl|NZ_AFLD01000141.1_cds_WP_000666552.1_1327	26.923	234	592
WP_016551805.1	lcl|NZ_AFLD01000137.1_cds_WP_000218838.1_1358	28.750	240	592
WP_016551805.1	lcl|NZ_AFLD01000088.1_cds_WP_000184524.1_1916	28.311	219	592
WP_016551805.1	lcl|NZ_AFLD01000030.1_cds_WP_000433117.1_3182	27.778	216	592
