WP_004462903.1	lcl|NZ_JQPP01000016.1_cds_WP_000340715.1_656	95.402	87	106
WP_004462901.1	lcl|NZ_JQPP01000016.1_cds_WP_000410275.1_655	92.283	311	318
WP_004462901.1	lcl|NZ_JQPP01000071.1_cds_WP_061278524.1_1831	25.382	327	318
WP_004462901.1	lcl|NZ_JQPP01000016.1_cds_WP_000723078.1_607	21.377	276	318
WP_004462901.1	lcl|NZ_JQPP01000016.1_cds_WP_000723091.1_587	23.711	291	318
WP_004462901.1	lcl|NZ_JQPP01000016.1_cds_WP_000567887.1_605	23.478	230	318
WP_004462901.1	lcl|NZ_JQPP01000167.1_cds_WP_001984071.1_3203	21.678	286	318
WP_016551805.1	lcl|NZ_JQPP01000062.1_cds_WP_000667645.1_1746	33.249	394	592
WP_016551805.1	lcl|NZ_JQPP01000217.1_cds_WP_000172203.1_3632	36.043	369	592
WP_016551805.1	lcl|NZ_JQPP01000027.1_cds_WP_000828456.1_831	30.612	392	592
WP_016551805.1	lcl|NZ_JQPP01000016.1_cds_WP_000614938.1_629	33.469	245	592
WP_016551805.1	lcl|NZ_JQPP01000146.1_cds_WP_000510777.1_2981	29.358	218	592
WP_016551805.1	lcl|NZ_JQPP01000041.1_cds_WP_001052495.1_1259	25.926	243	592
WP_016551805.1	lcl|NZ_JQPP01000004.1_cds_WP_001161019.1_242	31.100	209	592
WP_016551805.1	lcl|NZ_JQPP01000092.1_cds_WP_061252136.1_2215	29.555	247	592
WP_016551805.1	lcl|NZ_JQPP01000052.1_cds_WP_002071818.1_1538	29.614	233	592
WP_016551805.1	lcl|NZ_JQPP01000225.1_cds_WP_001982953.1_3682	26.050	238	592
WP_016551805.1	lcl|NZ_JQPP01000220.1_cds_WP_001141158.1_3642	30.769	221	592
WP_016551805.1	lcl|NZ_JQPP01000113.1_cds_WP_000666554.1_2576	26.923	234	592
WP_016551805.1	lcl|NZ_JQPP01000092.1_cds_WP_000218838.1_2214	28.750	240	592
WP_016551805.1	lcl|NZ_JQPP01000186.1_cds_WP_000184524.1_3382	28.311	219	592
WP_016551805.1	lcl|NZ_JQPP01000072.1_cds_WP_000433117.1_1913	27.778	216	592
