WP_004462903.1	lcl|NZ_JADDXO010000032.1_cds_WP_002725873.1_2287	95.402	87	106
WP_004462901.1	lcl|NZ_JADDXO010000032.1_cds_WP_061209188.1_2286	91.935	310	318
WP_004462901.1	lcl|NZ_JADDXO010000080.1_cds_WP_061208146.1_3094	22.936	327	318
WP_004462901.1	lcl|NZ_JADDXO010000142.1_cds_WP_061209097.1_563	22.043	186	318
WP_004462901.1	lcl|NZ_JADDXO010000056.1_cds_WP_011671706.1_2611	22.867	293	318
WP_004462901.1	lcl|NZ_JADDXO010000174.1_cds_WP_061208650.1_1079	23.397	312	318
WP_004462901.1	lcl|NZ_JADDXO010000029.1_cds_WP_002729504.1_2234	23.392	171	318
WP_016551805.1	lcl|NZ_JADDXO010000032.1_cds_WP_061208759.1_2284	82.432	592	592
WP_016551805.1	lcl|NZ_JADDXO010000114.1_cds_WP_061207593.1_180	36.885	366	592
WP_016551805.1	lcl|NZ_JADDXO010000218.1_cds_WP_061207469.1_1698	32.995	394	592
WP_016551805.1	lcl|NZ_JADDXO010000215.1_cds_WP_011671171.1_1646	31.552	393	592
WP_016551805.1	lcl|NZ_JADDXO010000182.1_cds_WP_061208601.1_1165	28.378	222	592
WP_016551805.1	lcl|NZ_JADDXO010000245.1_cds_WP_061209087.1_2092	31.100	209	592
WP_016551805.1	lcl|NZ_JADDXO010000247.1_cds_WP_061209175.1_2148	30.851	188	592
WP_016551805.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208213.1_2840	26.271	236	592
WP_016551805.1	lcl|NZ_JADDXO010000177.1_cds_WP_061207927.1_1099	29.614	233	592
WP_016551805.1	lcl|NZ_JADDXO010000069.1_cds_WP_061208218.1_2831	32.895	228	592
WP_016551805.1	lcl|NZ_JADDXO010000073.1_cds_WP_002721914.1_2933	28.241	216	592
WP_016551805.1	lcl|NZ_JADDXO010000240.1_cds_WP_002730493.1_1965	27.315	216	592
WP_016551805.1	lcl|NZ_JADDXO010000204.1_cds_WP_002724285.1_1472	30.000	220	592
WP_016551805.1	lcl|NZ_JADDXO010000164.1_cds_WP_061207856.1_890	28.829	222	592
WP_016551805.1	lcl|NZ_JADDXO010000212.1_cds_WP_002751341.1_1594	25.481	208	592
WP_016551805.1	lcl|NZ_JADDXO010000073.1_cds_WP_011670070.1_2900	29.767	215	592
WP_016551805.1	lcl|NZ_JADDXO010000204.1_cds_WP_002724311.1_1471	25.681	257	592
WP_016551805.1	lcl|NZ_JADDXO010000095.1_cds_WP_002725984.1_3250	24.336	226	592
WP_016551805.1	lcl|NZ_JADDXO010000211.1_cds_WP_061208560.1_1550	27.869	244	592
WP_016551805.1	lcl|NZ_JADDXO010000211.1_cds_WP_061208560.1_1550	26.230	183	592
WP_016551805.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209043.1_2720	23.047	256	592
WP_016551805.1	lcl|NZ_JADDXO010000063.1_cds_WP_061209043.1_2720	28.025	157	592
WP_016551805.1	lcl|NZ_JADDXO010000069.1_cds_WP_011671589.1_2847	25.941	239	592
WP_016551805.1	lcl|NZ_JADDXO010000246.1_cds_WP_002735056.1_2113	28.421	190	592
WP_016551805.1	lcl|NZ_JADDXO010000058.1_cds_WP_061208076.1_2650	25.911	247	592
WP_016551805.1	lcl|NZ_JADDXO010000090.1_cds_WP_061208303.1_3215	25.210	238	592
WP_016551805.1	lcl|NZ_JADDXO010000060.1_cds_WP_061208842.1_2686	26.923	208	592
