WP_004462903.1	lcl|NZ_AFLJ01000366.1_cds_WP_000340715.1_200	95.402	87	106
WP_004462901.1	lcl|NZ_AFLJ01000366.1_cds_WP_000410273.1_199	92.581	310	318
WP_004462901.1	lcl|NZ_AFLJ01000366.1_cds_WP_000646250.1_196	26.667	270	318
WP_004462901.1	lcl|NZ_AFLJ01000166.1_cds_WP_000744700.1_1833	24.771	327	318
WP_004462901.1	lcl|NZ_AFLJ01000366.1_cds_WP_000093099.1_179	53.968	63	318
WP_004462901.1	lcl|NZ_AFLJ01000366.1_cds_WP_000600889.1_170	23.118	186	318
WP_004462901.1	lcl|NZ_AFLJ01000257.1_cds_WP_000723090.1_742	23.368	291	318
WP_004462901.1	lcl|NZ_AFLJ01000118.1_cds_WP_001984071.1_2156	21.678	286	318
WP_004462901.1	lcl|NZ_AFLJ01000366.1_cds_WP_001067557.1_193	24.012	329	318
WP_016551805.1	lcl|NZ_AFLJ01000059.1_cds_WP_000667646.1_3206	33.249	394	592
WP_016551805.1	lcl|NZ_AFLJ01000056.1_cds_WP_000172202.1_3294	35.772	369	592
WP_016551805.1	lcl|NZ_AFLJ01000057.1_cds_WP_000828455.1_3263	30.612	392	592
WP_016551805.1	lcl|NZ_AFLJ01000366.1_cds_WP_000834715.1_176	31.688	385	592
WP_016551805.1	lcl|NZ_AFLJ01000285.1_cds_WP_000510777.1_514	29.358	218	592
WP_016551805.1	lcl|NZ_AFLJ01000072.1_cds_WP_001161019.1_2847	31.100	209	592
WP_016551805.1	lcl|NZ_AFLJ01000282.1_cds_WP_001052498.1_523	25.514	243	592
WP_016551805.1	lcl|NZ_AFLJ01000056.1_cds_WP_000942282.1_3280	30.043	233	592
WP_016551805.1	lcl|NZ_AFLJ01000222.1_cds_WP_000619175.1_1033	27.490	251	592
WP_016551805.1	lcl|NZ_AFLJ01000060.1_cds_WP_001982953.1_3161	26.050	238	592
WP_016551805.1	lcl|NZ_AFLJ01000104.1_cds_WP_001141158.1_2353	30.769	221	592
WP_016551805.1	lcl|NZ_AFLJ01000128.1_cds_WP_000666552.1_2019	26.923	234	592
WP_016551805.1	lcl|NZ_AFLJ01000222.1_cds_WP_000218838.1_1032	28.750	240	592
WP_016551805.1	lcl|NZ_AFLJ01000110.1_cds_WP_000184524.1_2303	28.311	219	592
WP_016551805.1	lcl|NZ_AFLJ01000074.1_cds_WP_000433117.1_2788	27.778	216	592
WP_016551805.1	lcl|NZ_AFLJ01000089.1_cds_WP_000047473.1_2527	25.481	208	592
WP_016551805.1	lcl|NZ_AFLJ01000074.1_cds_WP_001089500.1_2820	26.809	235	592
WP_016551805.1	lcl|NZ_AFLJ01000211.1_cds_WP_000052667.1_1187	26.638	229	592
WP_016551805.1	lcl|NZ_AFLJ01000063.1_cds_WP_000675807.1_3092	26.721	247	592
WP_016551805.1	lcl|NZ_AFLJ01000200.1_cds_WP_000603361.1_1334	23.009	226	592
WP_016551805.1	lcl|NZ_AFLJ01000281.1_cds_WP_000590867.1_533	22.314	242	592
WP_016551805.1	lcl|NZ_AFLJ01000281.1_cds_WP_000590867.1_533	26.415	159	592
WP_016551805.1	lcl|NZ_AFLJ01000188.1_cds_WP_001288326.1_1519	28.151	238	592
