WP_004462903.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594790.1_2654	62.821	78	106
WP_004462901.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761209.1_2653	81.935	310	318
WP_004462901.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100725791.1_406	24.540	326	318
WP_004462901.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135688220.1_2601	23.864	264	318
WP_004462901.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638522.1_2603	22.857	280	318
WP_004462901.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135638554.1_2583	25.424	295	318
WP_004462901.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760339.1_982	22.601	323	318
WP_004462901.1	lcl|NZ_JAIZBN010000002.1_cds_WP_100715920.1_3021	26.344	186	318
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761207.1_2651	31.676	543	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135651700.1_1463	33.676	389	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716163.1_702	32.861	423	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760342.1_988	36.129	310	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760203.1_642	38.912	239	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760344.1_990	35.931	231	592
WP_016551805.1	lcl|NZ_JAIZBN010000004.1_cds_WP_238761739.1_3637	31.538	260	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135591471.1_1790	30.734	218	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100728022.1_2453	30.093	216	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594549.1_963	29.545	220	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594135.1_1123	29.353	201	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100717653.1_3236	27.004	237	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135592251.1_2514	29.832	238	592
WP_016551805.1	lcl|NZ_JAIZBN010000002.1_cds_WP_238761445.1_3045	29.694	229	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760018.1_219	30.667	225	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100721480.1_898	29.694	229	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761508.1_3145	28.095	210	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100716583.1_3313	25.446	224	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761143.1_2488	26.606	218	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100717123.1_2239	25.225	222	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100727059.1_3314	24.797	246	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238759934.1_56	24.229	227	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760353.1_1006	27.168	173	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100718965.1_3153	28.218	202	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761027.1_2212	27.111	225	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716774.1_2088	25.322	233	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760632.1_1544	24.280	243	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100719685.1_962	27.350	234	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100718385.1_1376	26.577	222	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761300.1_1949	25.424	236	592
WP_016551805.1	lcl|NZ_JAIZBN010000004.1_cds_WP_135603492.1_3491	26.596	188	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760299.1_844	25.893	224	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761284.1_1327	27.111	225	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761284.1_1327	46.341	41	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761547.1_3248	25.328	229	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761547.1_3248	36.957	46	592
WP_016551805.1	lcl|NZ_JAIZBN010000002.1_cds_WP_238761474.1_3078	25.738	237	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761207.1_2651	31.676	543	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135651700.1_1463	33.676	389	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100716163.1_702	32.861	423	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760342.1_988	36.129	310	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760203.1_642	38.912	239	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760344.1_990	35.931	231	592
WP_016551805.1	lcl|NZ_JAIZBN010000004.1_cds_WP_238761739.1_3637	31.538	260	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135591471.1_1790	30.734	218	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100728022.1_2453	30.093	216	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594549.1_963	29.545	220	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135594135.1_1123	29.353	201	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100717653.1_3236	27.004	237	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_135592251.1_2514	29.832	238	592
WP_016551805.1	lcl|NZ_JAIZBN010000002.1_cds_WP_238761445.1_3045	29.694	229	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238760018.1_219	30.667	225	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100721480.1_898	29.694	229	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_238761508.1_3145	28.095	210	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100716583.1_3313	25.446	224	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_238761143.1_2488	26.606	218	592
WP_016551805.1	lcl|NZ_JAIZBN010000001.1_cds_WP_100717123.1_2239	25.225	222	592
WP_016551805.1	lcl|NZ_JAIZBN010000003.1_cds_WP_100727059.1_3314	24.797	246	592
