WP_004462903.1	lcl|NZ_AFJP01000278.1_cds_WP_000340715.1_479	95.402	87	106
WP_004462901.1	lcl|NZ_AFJP01000278.1_cds_WP_000410273.1_478	92.581	310	318
WP_004462901.1	lcl|NZ_AFJP01000278.1_cds_WP_000646250.1_475	26.667	270	318
WP_004462901.1	lcl|NZ_AFJP01000085.1_cds_WP_000744700.1_2132	24.771	327	318
WP_004462901.1	lcl|NZ_AFJP01000278.1_cds_WP_000093099.1_458	53.968	63	318
WP_004462901.1	lcl|NZ_AFJP01000278.1_cds_WP_000600889.1_449	23.118	186	318
WP_004462901.1	lcl|NZ_AFJP01000289.1_cds_WP_000723090.1_243	23.368	291	318
WP_004462901.1	lcl|NZ_AFJP01000300.1_cds_WP_001984071.1_41	21.678	286	318
WP_004462901.1	lcl|NZ_AFJP01000278.1_cds_WP_001067557.1_472	24.012	329	318
WP_016551805.1	lcl|NZ_AFJP01000147.1_cds_WP_000667646.1_1424	33.249	394	592
WP_016551805.1	lcl|NZ_AFJP01000127.1_cds_WP_000172202.1_1769	35.772	369	592
WP_016551805.1	lcl|NZ_AFJP01000056.1_cds_WP_000828455.1_2576	30.612	392	592
WP_016551805.1	lcl|NZ_AFJP01000278.1_cds_WP_000834715.1_455	31.688	385	592
WP_016551805.1	lcl|NZ_AFJP01000104.1_cds_WP_000510777.1_1881	29.358	218	592
WP_016551805.1	lcl|NZ_AFJP01000038.1_cds_WP_001161019.1_3104	31.100	209	592
WP_016551805.1	lcl|NZ_AFJP01000285.1_cds_WP_001052498.1_329	25.514	243	592
WP_016551805.1	lcl|NZ_AFJP01000127.1_cds_WP_000942282.1_1755	30.043	233	592
WP_016551805.1	lcl|NZ_AFJP01000200.1_cds_WP_000619175.1_787	27.490	251	592
WP_016551805.1	lcl|NZ_AFJP01000145.1_cds_WP_001982953.1_1474	26.050	238	592
WP_016551805.1	lcl|NZ_AFJP01000247.1_cds_WP_001141158.1_499	30.769	221	592
WP_016551805.1	lcl|NZ_AFJP01000108.1_cds_WP_000666552.1_1847	26.923	234	592
WP_016551805.1	lcl|NZ_AFJP01000200.1_cds_WP_000218838.1_788	28.750	240	592
WP_016551805.1	lcl|NZ_AFJP01000072.1_cds_WP_000184524.1_2283	28.311	219	592
WP_016551805.1	lcl|NZ_AFJP01000029.1_cds_WP_000433117.1_3506	27.778	216	592
WP_016551805.1	lcl|NZ_AFJP01000037.1_cds_WP_000047473.1_3135	25.481	208	592
WP_016551805.1	lcl|NZ_AFJP01000029.1_cds_WP_001089500.1_3538	26.809	235	592
WP_016551805.1	lcl|NZ_AFJP01000224.1_cds_WP_000052667.1_580	26.638	229	592
WP_016551805.1	lcl|NZ_AFJP01000064.1_cds_WP_000675807.1_2400	26.721	247	592
WP_016551805.1	lcl|NZ_AFJP01000293.1_cds_WP_000603361.1_148	23.009	226	592
WP_016551805.1	lcl|NZ_AFJP01000075.1_cds_WP_000590867.1_2244	22.314	242	592
WP_016551805.1	lcl|NZ_AFJP01000075.1_cds_WP_000590867.1_2244	26.415	159	592
WP_016551805.1	lcl|NZ_AFJP01000053.1_cds_WP_001288326.1_2656	28.151	238	592
WP_016551805.1	lcl|NZ_AFJP01000291.1_cds_WP_000054169.1_195	26.866	201	592
WP_016551805.1	lcl|NZ_AFJP01000060.1_cds_WP_001049205.1_2447	27.049	244	592
WP_016551805.1	lcl|NZ_AFJP01000060.1_cds_WP_001049205.1_2447	25.110	227	592
WP_016551805.1	lcl|NZ_AFJP01000143.1_cds_WP_000626143.1_1519	27.885	208	592
WP_016551805.1	lcl|NZ_AFJP01000143.1_cds_WP_000626143.1_1519	23.596	178	592
WP_016551805.1	lcl|NZ_AFJP01000079.1_cds_WP_000481720.1_2209	24.786	234	592
WP_016551805.1	lcl|NZ_AFJP01000094.1_cds_WP_000136057.1_1933	26.316	228	592
WP_016551805.1	lcl|NZ_AFJP01000147.1_cds_WP_000667646.1_1424	33.249	394	592
WP_016551805.1	lcl|NZ_AFJP01000127.1_cds_WP_000172202.1_1769	35.772	369	592
WP_016551805.1	lcl|NZ_AFJP01000056.1_cds_WP_000828455.1_2576	30.612	392	592
WP_016551805.1	lcl|NZ_AFJP01000278.1_cds_WP_000834715.1_455	31.688	385	592
WP_016551805.1	lcl|NZ_AFJP01000104.1_cds_WP_000510777.1_1881	29.358	218	592
WP_016551805.1	lcl|NZ_AFJP01000038.1_cds_WP_001161019.1_3104	31.100	209	592
WP_016551805.1	lcl|NZ_AFJP01000285.1_cds_WP_001052498.1_329	25.514	243	592
WP_016551805.1	lcl|NZ_AFJP01000127.1_cds_WP_000942282.1_1755	30.043	233	592
WP_016551805.1	lcl|NZ_AFJP01000200.1_cds_WP_000619175.1_787	27.490	251	592
WP_016551805.1	lcl|NZ_AFJP01000145.1_cds_WP_001982953.1_1474	26.050	238	592
WP_016551805.1	lcl|NZ_AFJP01000247.1_cds_WP_001141158.1_499	30.769	221	592
WP_016551805.1	lcl|NZ_AFJP01000108.1_cds_WP_000666552.1_1847	26.923	234	592
WP_016551805.1	lcl|NZ_AFJP01000200.1_cds_WP_000218838.1_788	28.750	240	592
WP_016551805.1	lcl|NZ_AFJP01000072.1_cds_WP_000184524.1_2283	28.311	219	592
WP_016551805.1	lcl|NZ_AFJP01000029.1_cds_WP_000433117.1_3506	27.778	216	592
WP_016551805.1	lcl|NZ_AFJP01000037.1_cds_WP_000047473.1_3135	25.481	208	592
WP_016551805.1	lcl|NZ_AFJP01000029.1_cds_WP_001089500.1_3538	26.809	235	592
WP_016551805.1	lcl|NZ_AFJP01000224.1_cds_WP_000052667.1_580	26.638	229	592
WP_016551805.1	lcl|NZ_AFJP01000064.1_cds_WP_000675807.1_2400	26.721	247	592
WP_016551805.1	lcl|NZ_AFJP01000293.1_cds_WP_000603361.1_148	23.009	226	592
WP_016551805.1	lcl|NZ_AFJP01000075.1_cds_WP_000590867.1_2244	22.314	242	592
WP_016551805.1	lcl|NZ_AFJP01000075.1_cds_WP_000590867.1_2244	26.415	159	592
WP_016551805.1	lcl|NZ_AFJP01000053.1_cds_WP_001288326.1_2656	28.151	238	592
WP_016551805.1	lcl|NZ_AFJP01000291.1_cds_WP_000054169.1_195	26.866	201	592
WP_016551805.1	lcl|NZ_AFJP01000060.1_cds_WP_001049205.1_2447	27.049	244	592
WP_016551805.1	lcl|NZ_AFJP01000060.1_cds_WP_001049205.1_2447	25.110	227	592
WP_016551805.1	lcl|NZ_AFJP01000143.1_cds_WP_000626143.1_1519	27.885	208	592
WP_016551805.1	lcl|NZ_AFJP01000143.1_cds_WP_000626143.1_1519	23.596	178	592
WP_016551805.1	lcl|NZ_AFJP01000079.1_cds_WP_000481720.1_2209	24.786	234	592
WP_016551805.1	lcl|NZ_AFJP01000094.1_cds_WP_000136057.1_1933	26.316	228	592
WP_004462894.1	lcl|NZ_AFJP01000278.1_cds_WP_000646250.1_475	31.214	346	342
WP_004462894.1	lcl|NZ_AFJP01000289.1_cds_WP_000723090.1_243	26.836	354	342
WP_004462894.1	lcl|NZ_AFJP01000085.1_cds_WP_000744700.1_2132	25.074	339	342
WP_004462894.1	lcl|NZ_AFJP01000278.1_cds_WP_000600889.1_449	28.692	237	342
WP_004462894.1	lcl|NZ_AFJP01000129.1_cds_WP_000649925.1_1727	25.378	331	342
WP_004462894.1	lcl|NZ_AFJP01000300.1_cds_WP_001984071.1_41	25.098	255	342
WP_004462894.1	lcl|NZ_AFJP01000278.1_cds_WP_001067557.1_472	27.586	232	342
WP_004462894.1	lcl|NZ_AFJP01000289.1_cds_WP_000487322.1_215	28.022	182	342
WP_004462894.1	lcl|NZ_AFJP01000093.1_cds_WP_001074785.1_1969	25.311	241	342
WP_004462893.1	lcl|NZ_AFJP01000291.1_cds_WP_000861675.1_196	25.349	430	427
WP_004462893.1	lcl|NZ_AFJP01000291.1_cds_WP_000861675.1_196	25.349	430	427
WP_004462893.1	lcl|NZ_AFJP01000291.1_cds_WP_000861675.1_196	25.349	430	427
WP_004477915.1	lcl|NZ_AFJP01000278.1_cds_WP_000132016.1_450	39.827	231	587
WP_004477915.1	lcl|NZ_AFJP01000046.1_cds_WP_001982325.1_2844	29.075	227	587
WP_004477915.1	lcl|NZ_AFJP01000278.1_cds_WP_001046757.1_440	32.751	229	587
WP_004477915.1	lcl|NZ_AFJP01000289.1_cds_WP_000675255.1_212	27.863	262	587
WP_004477915.1	lcl|NZ_AFJP01000068.1_cds_WP_000421034.1_2350	26.224	286	587
WP_004477915.1	lcl|NZ_AFJP01000094.1_cds_WP_000721859.1_1927	33.333	66	587
WP_004477915.1	lcl|NZ_AFJP01000278.1_cds_WP_000132016.1_450	39.827	231	587
WP_004477915.1	lcl|NZ_AFJP01000046.1_cds_WP_001982325.1_2844	29.075	227	587
WP_004477915.1	lcl|NZ_AFJP01000278.1_cds_WP_001046757.1_440	32.751	229	587
WP_004477915.1	lcl|NZ_AFJP01000289.1_cds_WP_000675255.1_212	27.863	262	587
WP_004477915.1	lcl|NZ_AFJP01000068.1_cds_WP_000421034.1_2350	26.224	286	587
WP_004477915.1	lcl|NZ_AFJP01000094.1_cds_WP_000721859.1_1927	33.333	66	587
WP_004477915.1	lcl|NZ_AFJP01000278.1_cds_WP_000132016.1_450	39.827	231	587
WP_004477915.1	lcl|NZ_AFJP01000046.1_cds_WP_001982325.1_2844	29.075	227	587
WP_004477915.1	lcl|NZ_AFJP01000278.1_cds_WP_001046757.1_440	32.751	229	587
WP_004477915.1	lcl|NZ_AFJP01000289.1_cds_WP_000675255.1_212	27.863	262	587
WP_004477915.1	lcl|NZ_AFJP01000068.1_cds_WP_000421034.1_2350	26.224	286	587
WP_004477915.1	lcl|NZ_AFJP01000094.1_cds_WP_000721859.1_1927	33.333	66	587
WP_004491540.1	lcl|NZ_AFJP01000289.1_cds_WP_000282880.1_239	38.679	106	224
WP_004491540.1	lcl|NZ_AFJP01000072.1_cds_WP_001099029.1_2271	25.000	208	224
WP_004491540.1	lcl|NZ_AFJP01000278.1_cds_WP_000579813.1_452	29.032	93	224
WP_004491540.1	lcl|NZ_AFJP01000295.1_cds_WP_000868621.1_80	26.882	93	224
WP_004491540.1	lcl|NZ_AFJP01000279.1_cds_WP_001239224.1_428	31.633	98	224
WP_004462889.1	lcl|NZ_AFJP01000278.1_cds_WP_000582618.1_442	34.874	238	231
WP_004462889.1	lcl|NZ_AFJP01000278.1_cds_WP_001230564.1_446	29.323	266	231
WP_004462889.1	lcl|NZ_AFJP01000192.1_cds_WP_001011675.1_852	41.558	77	231
WP_230486561.1	lcl|NZ_AFJP01000037.1_cds_WP_000690652.1_3143	28.750	80	217
WP_004477982.1	lcl|NZ_AFJP01000289.1_cds_WP_000007538.1_220	25.301	249	302
WP_004477982.1	lcl|NZ_AFJP01000032.1_cds_WP_000394787.1_3378	27.869	122	302
WP_004477982.1	lcl|NZ_AFJP01000086.1_cds_WP_001244016.1_2086	26.230	122	302
WP_004477982.1	lcl|NZ_AFJP01000086.1_cds_WP_001244016.1_2086	27.941	68	302
WP_004462123.1	lcl|NZ_AFJP01000146.1_cds_WP_000276952.1_1455	38.095	84	89
WP_004462124.1	lcl|NZ_AFJP01000177.1_cds_WP_000167663.1_1057	29.255	188	356
WP_004462124.1	lcl|NZ_AFJP01000168.1_cds_WP_000800040.1_1156	25.806	186	356
WP_004462124.1	lcl|NZ_AFJP01000086.1_cds_WP_001968389.1_2100	25.131	191	356
WP_004462124.1	lcl|NZ_AFJP01000093.1_cds_WP_000351752.1_1967	26.238	202	356
