WP_004462903.1	lcl|NZ_JQQI01000044.1_cds_WP_000340715.1_1071	95.402	87	106
WP_004462901.1	lcl|NZ_JQQI01000044.1_cds_WP_000410268.1_1070	91.961	311	318
WP_004462901.1	lcl|NZ_JQQI01000149.1_cds_WP_000744698.1_2987	24.771	327	318
WP_004462901.1	lcl|NZ_JQQI01000044.1_cds_WP_000723079.1_1017	21.377	276	318
WP_004462901.1	lcl|NZ_JQQI01000044.1_cds_WP_000723081.1_995	23.368	291	318
WP_004462901.1	lcl|NZ_JQQI01000044.1_cds_WP_000567886.1_1015	23.478	230	318
WP_004462901.1	lcl|NZ_JQQI01000134.1_cds_WP_002064390.1_2755	22.093	258	318
WP_016551805.1	lcl|NZ_JQQI01000086.1_cds_WP_000667646.1_1881	33.249	394	592
WP_016551805.1	lcl|NZ_JQQI01000108.1_cds_WP_000172209.1_2367	36.043	369	592
WP_016551805.1	lcl|NZ_JQQI01000061.1_cds_WP_000828456.1_1362	30.612	392	592
WP_016551805.1	lcl|NZ_JQQI01000044.1_cds_WP_000615263.1_1042	33.469	245	592
WP_016551805.1	lcl|NZ_JQQI01000048.1_cds_WP_000510776.1_1120	29.358	218	592
WP_016551805.1	lcl|NZ_JQQI01000215.1_cds_WP_001161019.1_3558	31.100	209	592
WP_016551805.1	lcl|NZ_JQQI01000018.1_cds_WP_002184018.1_475	25.103	243	592
WP_016551805.1	lcl|NZ_JQQI01000069.1_cds_WP_000619182.1_1517	27.888	251	592
WP_016551805.1	lcl|NZ_JQQI01000085.1_cds_WP_002071818.1_1861	29.614	233	592
WP_016551805.1	lcl|NZ_JQQI01000218.1_cds_WP_001982953.1_3590	26.050	238	592
WP_016551805.1	lcl|NZ_JQQI01000047.1_cds_WP_001141155.1_1117	30.769	221	592
WP_016551805.1	lcl|NZ_JQQI01000174.1_cds_WP_000666544.1_3316	27.350	234	592
WP_016551805.1	lcl|NZ_JQQI01000069.1_cds_WP_000218834.1_1518	28.814	236	592
WP_016551805.1	lcl|NZ_JQQI01000253.1_cds_WP_000184526.1_3788	28.505	214	592
WP_016551805.1	lcl|NZ_JQQI01000112.1_cds_WP_000433117.1_2432	27.778	216	592
WP_016551805.1	lcl|NZ_JQQI01000013.1_cds_WP_000047473.1_333	25.481	208	592
WP_016551805.1	lcl|NZ_JQQI01000015.1_cds_WP_001089503.1_378	26.809	235	592
WP_016551805.1	lcl|NZ_JQQI01000152.1_cds_WP_000052667.1_3029	26.638	229	592
WP_016551805.1	lcl|NZ_JQQI01000039.1_cds_WP_000651462.1_894	26.908	249	592
WP_016551805.1	lcl|NZ_JQQI01000230.1_cds_WP_000603361.1_3663	23.009	226	592
WP_016551805.1	lcl|NZ_JQQI01000050.1_cds_WP_001288322.1_1150	28.151	238	592
WP_016551805.1	lcl|NZ_JQQI01000171.1_cds_WP_000590871.1_3274	22.314	242	592
WP_016551805.1	lcl|NZ_JQQI01000171.1_cds_WP_000590871.1_3274	26.415	159	592
WP_016551805.1	lcl|NZ_JQQI01000172.1_cds_WP_000054169.1_3289	26.866	201	592
WP_016551805.1	lcl|NZ_JQQI01000008.1_cds_WP_061246246.1_179	26.471	238	592
WP_016551805.1	lcl|NZ_JQQI01000008.1_cds_WP_061246246.1_179	26.484	219	592
WP_016551805.1	lcl|NZ_JQQI01000108.1_cds_WP_000626143.1_2372	27.885	208	592
WP_016551805.1	lcl|NZ_JQQI01000108.1_cds_WP_000626143.1_2372	23.596	178	592
WP_016551805.1	lcl|NZ_JQQI01000130.1_cds_WP_000481721.1_2637	24.786	234	592
WP_016551805.1	lcl|NZ_JQQI01000224.1_cds_WP_000136058.1_3624	26.087	230	592
WP_016551805.1	lcl|NZ_JQQI01000086.1_cds_WP_000667646.1_1881	33.249	394	592
WP_016551805.1	lcl|NZ_JQQI01000108.1_cds_WP_000172209.1_2367	36.043	369	592
