WP_004462903.1	lcl|NZ_JADDWB010000005.1_cds_WP_002725873.1_2813	95.402	87	106
WP_004462901.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733579.1_2812	91.935	310	318
WP_004462901.1	lcl|NZ_JADDWB010000005.1_cds_WP_002733534.1_2809	25.926	270	318
WP_004462901.1	lcl|NZ_JADDWB010000019.1_cds_WP_002722638.1_785	23.242	327	318
WP_004462901.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740024.1_2718	22.867	293	318
WP_004462901.1	lcl|NZ_JADDWB010000006.1_cds_WP_002728309.1_3068	23.397	312	318
WP_004462901.1	lcl|NZ_JADDWB010000005.1_cds_WP_016749081.1_2780	23.313	326	318
WP_004462901.1	lcl|NZ_JADDWB010000014.1_cds_WP_002743770.1_416	23.392	171	318
WP_016551805.1	lcl|NZ_JADDWB010000066.1_cds_WP_002742222.1_2915	36.612	366	592
WP_016551805.1	lcl|NZ_JADDWB010000002.1_cds_WP_002723347.1_1489	32.995	394	592
WP_016551805.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740724.1_2787	34.383	381	592
WP_016551805.1	lcl|NZ_JADDWB010000028.1_cds_WP_002741286.1_1437	31.633	392	592
WP_016551805.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03490_2776	29.095	409	592
WP_016551805.1	lcl|NZ_JADDWB010000008.1_cds_WP_002739451.1_3262	28.378	222	592
WP_016551805.1	lcl|NZ_JADDWB010000009.1_cds_WP_002726143.1_3373	31.579	209	592
WP_016551805.1	lcl|NZ_JADDWB010000051.1_cds_WP_002738485.1_2543	30.851	188	592
WP_016551805.1	lcl|NZ_JADDWB010000011.1_cds_WP_002752475.1_139	26.271	236	592
WP_016551805.1	lcl|NZ_JADDWB010000003.1_cds_WP_002734207.1_2038	29.614	233	592
WP_016551805.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721914.1_2477	28.241	216	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002730493.1_907	27.315	216	592
WP_016551805.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729758.1_148	32.456	228	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724285.1_925	30.000	220	592
WP_016551805.1	lcl|NZ_JADDWB010000010.1_cds_WP_002728388.1_71	25.962	208	592
WP_016551805.1	lcl|NZ_JADDWB010000026.1_cds_WP_002729296.1_1344	28.829	222	592
WP_016551805.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721827.1_2510	29.767	215	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724311.1_926	25.681	257	592
WP_016551805.1	lcl|NZ_JADDWB010000008.1_cds_WP_002725984.1_3294	24.336	226	592
WP_016551805.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	27.869	244	592
WP_016551805.1	lcl|NZ_JADDWB010000015.1_cds_WP_002733837.1_547	26.230	183	592
WP_016551805.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	23.047	256	592
WP_016551805.1	lcl|NZ_JADDWB010000014.1_cds_WP_032853264.1_447	28.025	157	592
WP_016551805.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729133.1_131	25.941	239	592
WP_016551805.1	lcl|NZ_JADDWB010000002.1_cds_WP_002735056.1_1574	28.421	190	592
WP_016551805.1	lcl|NZ_JADDWB010000018.1_cds_WP_002733736.1_716	25.101	247	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002734915.1_978	24.790	238	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	27.404	208	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002739909.1_969	23.118	186	592
WP_016551805.1	lcl|NZ_JADDWB010000047.1_cds_WP_002739367.1_2320	22.816	206	592
WP_016551805.1	lcl|NZ_JADDWB010000014.1_cds_WP_002723659.1_456	26.754	228	592
WP_016551805.1	lcl|NZ_JADDWB010000066.1_cds_WP_002742222.1_2915	36.612	366	592
WP_016551805.1	lcl|NZ_JADDWB010000002.1_cds_WP_002723347.1_1489	32.995	394	592
WP_016551805.1	lcl|NZ_JADDWB010000005.1_cds_WP_002740724.1_2787	34.383	381	592
WP_016551805.1	lcl|NZ_JADDWB010000028.1_cds_WP_002741286.1_1437	31.633	392	592
WP_016551805.1	lcl|NZ_JADDWB010000005.1_cds_IQA61_RS03490_2776	29.095	409	592
WP_016551805.1	lcl|NZ_JADDWB010000008.1_cds_WP_002739451.1_3262	28.378	222	592
WP_016551805.1	lcl|NZ_JADDWB010000009.1_cds_WP_002726143.1_3373	31.579	209	592
WP_016551805.1	lcl|NZ_JADDWB010000051.1_cds_WP_002738485.1_2543	30.851	188	592
WP_016551805.1	lcl|NZ_JADDWB010000011.1_cds_WP_002752475.1_139	26.271	236	592
WP_016551805.1	lcl|NZ_JADDWB010000003.1_cds_WP_002734207.1_2038	29.614	233	592
WP_016551805.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721914.1_2477	28.241	216	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002730493.1_907	27.315	216	592
WP_016551805.1	lcl|NZ_JADDWB010000011.1_cds_WP_002729758.1_148	32.456	228	592
WP_016551805.1	lcl|NZ_JADDWB010000001.1_cds_WP_002724285.1_925	30.000	220	592
WP_016551805.1	lcl|NZ_JADDWB010000010.1_cds_WP_002728388.1_71	25.962	208	592
WP_016551805.1	lcl|NZ_JADDWB010000026.1_cds_WP_002729296.1_1344	28.829	222	592
WP_016551805.1	lcl|NZ_JADDWB010000004.1_cds_WP_002721827.1_2510	29.767	215	592
