WP_004462903.1	lcl|NZ_AOWS01000152.1_cds_WP_000340715.1_3490	95.402	87	106
WP_004462901.1	lcl|NZ_AOWS01000152.1_cds_WP_000410273.1_3489	92.581	310	318
WP_004462901.1	lcl|NZ_AOWS01000152.1_cds_WP_000646250.1_3486	26.667	270	318
WP_004462901.1	lcl|NZ_AOWS01000138.1_cds_WP_000744700.1_2917	24.771	327	318
WP_004462901.1	lcl|NZ_AOWS01000152.1_cds_WP_000093099.1_3469	53.968	63	318
WP_004462901.1	lcl|NZ_AOWS01000152.1_cds_WP_000600889.1_3460	23.118	186	318
WP_004462901.1	lcl|NZ_AOWS01000152.1_cds_WP_000723090.1_3407	23.368	291	318
WP_004462901.1	lcl|NZ_AOWS01000134.1_cds_WP_001984071.1_2798	21.678	286	318
WP_004462901.1	lcl|NZ_AOWS01000152.1_cds_WP_001067557.1_3483	24.012	329	318
WP_016551805.1	lcl|NZ_AOWS01000046.1_cds_WP_000667646.1_619	33.249	394	592
WP_016551805.1	lcl|NZ_AOWS01000133.1_cds_WP_000172202.1_2736	35.772	369	592
WP_016551805.1	lcl|NZ_AOWS01000129.1_cds_WP_000828455.1_2514	30.612	392	592
WP_016551805.1	lcl|NZ_AOWS01000152.1_cds_WP_000834715.1_3466	31.688	385	592
WP_016551805.1	lcl|NZ_AOWS01000119.1_cds_WP_000510777.1_2146	29.358	218	592
WP_016551805.1	lcl|NZ_AOWS01000155.1_cds_WP_001161019.1_3743	31.100	209	592
WP_016551805.1	lcl|NZ_AOWS01000113.1_cds_WP_001052498.1_1882	25.514	243	592
WP_016551805.1	lcl|NZ_AOWS01000133.1_cds_WP_000942282.1_2750	30.043	233	592
WP_016551805.1	lcl|NZ_AOWS01000117.1_cds_WP_000619175.1_2114	27.490	251	592
WP_016551805.1	lcl|NZ_AOWS01000111.1_cds_WP_001982953.1_1819	26.050	238	592
WP_016551805.1	lcl|NZ_AOWS01000116.1_cds_WP_001141158.1_2082	30.769	221	592
WP_016551805.1	lcl|NZ_AOWS01000082.1_cds_WP_000666552.1_1256	26.923	234	592
WP_016551805.1	lcl|NZ_AOWS01000117.1_cds_WP_000218838.1_2115	28.750	240	592
WP_016551805.1	lcl|NZ_AOWS01000019.1_cds_WP_000184524.1_181	28.311	219	592
WP_016551805.1	lcl|NZ_AOWS01000082.1_cds_WP_000433117.1_1204	27.778	216	592
WP_016551805.1	lcl|NZ_AOWS01000132.1_cds_WP_000047473.1_2624	25.481	208	592
WP_016551805.1	lcl|NZ_AOWS01000082.1_cds_WP_001089500.1_1236	26.809	235	592
WP_016551805.1	lcl|NZ_AOWS01000045.1_cds_WP_000052667.1_601	26.638	229	592
WP_016551805.1	lcl|NZ_AOWS01000152.1_cds_WP_000675807.1_3364	26.721	247	592
WP_016551805.1	lcl|NZ_AOWS01000101.1_cds_WP_000603361.1_1571	23.009	226	592
WP_016551805.1	lcl|NZ_AOWS01000145.1_cds_WP_000590867.1_3126	22.314	242	592
WP_016551805.1	lcl|NZ_AOWS01000145.1_cds_WP_000590867.1_3126	26.415	159	592
WP_016551805.1	lcl|NZ_AOWS01000016.1_cds_WP_001288326.1_108	28.151	238	592
WP_016551805.1	lcl|NZ_AOWS01000101.1_cds_WP_000054169.1_1587	26.866	201	592
WP_016551805.1	lcl|NZ_AOWS01000146.1_cds_WP_001049205.1_3187	27.049	244	592
WP_016551805.1	lcl|NZ_AOWS01000146.1_cds_WP_001049205.1_3187	25.110	227	592
WP_016551805.1	lcl|NZ_AOWS01000133.1_cds_WP_000626143.1_2731	27.885	208	592
WP_016551805.1	lcl|NZ_AOWS01000133.1_cds_WP_000626143.1_2731	23.596	178	592
WP_016551805.1	lcl|NZ_AOWS01000023.1_cds_WP_000481720.1_245	24.786	234	592
WP_016551805.1	lcl|NZ_AOWS01000107.1_cds_WP_000136057.1_1706	26.316	228	592
