WP_004462903.1	lcl|NZ_JADDXN010000002.1_cds_WP_002725873.1_2365	95.402	87	106
WP_004462901.1	lcl|NZ_JADDXN010000002.1_cds_WP_061209188.1_2366	91.935	310	318
WP_004462901.1	lcl|NZ_JADDXN010000091.1_cds_WP_061208146.1_3150	22.936	327	318
WP_004462901.1	lcl|NZ_JADDXN010000186.1_cds_WP_061209097.1_1248	22.043	186	318
WP_004462901.1	lcl|NZ_JADDXN010000063.1_cds_WP_011671706.1_2756	22.867	293	318
WP_004462901.1	lcl|NZ_JADDXN010000068.1_cds_WP_061208650.1_2848	23.397	312	318
WP_004462901.1	lcl|NZ_JADDXN010000029.1_cds_WP_002729504.1_2379	23.392	171	318
WP_016551805.1	lcl|NZ_JADDXN010000002.1_cds_WP_061208759.1_2368	82.432	592	592
WP_016551805.1	lcl|NZ_JADDXN010000115.1_cds_WP_061207593.1_175	36.885	366	592
WP_016551805.1	lcl|NZ_JADDXN010000133.1_cds_WP_061207469.1_543	32.995	394	592
WP_016551805.1	lcl|NZ_JADDXN010000009.1_cds_WP_011671171.1_113	31.552	393	592
WP_016551805.1	lcl|NZ_JADDXN010000196.1_cds_WP_061208601.1_1323	28.378	222	592
WP_016551805.1	lcl|NZ_JADDXN010000255.1_cds_WP_061209087.1_2167	31.100	209	592
WP_016551805.1	lcl|NZ_JADDXN010000071.1_cds_WP_061209175.1_2877	30.851	188	592
WP_016551805.1	lcl|NZ_JADDXN010000235.1_cds_WP_061208213.1_1921	26.271	236	592
WP_016551805.1	lcl|NZ_JADDXN010000101.1_cds_WP_061207927.1_15	29.614	233	592
WP_016551805.1	lcl|NZ_JADDXN010000235.1_cds_WP_061208218.1_1912	32.895	228	592
WP_016551805.1	lcl|NZ_JADDXN010000178.1_cds_WP_002721914.1_1138	28.241	216	592
WP_016551805.1	lcl|NZ_JADDXN010000251.1_cds_WP_002730493.1_2124	27.315	216	592
WP_016551805.1	lcl|NZ_JADDXN010000223.1_cds_WP_002724285.1_1661	30.000	220	592
