WP_004462903.1	lcl|NZ_ANII01000158.1_cds_WP_004753574.1_3481	93.103	87	106
WP_004462901.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	92.903	310	318
WP_004462901.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	25.688	327	318
WP_004462901.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	25.633	316	318
WP_004462901.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	22.867	293	318
WP_016551805.1	lcl|NZ_ANII01000092.1_cds_WP_004754165.1_2165	52.872	592	592
WP_016551805.1	lcl|NZ_ANII01000143.1_cds_WP_004752998.1_3203	33.503	394	592
WP_016551805.1	lcl|NZ_ANII01000063.1_cds_WP_004754744.1_1623	35.772	369	592
WP_016551805.1	lcl|NZ_ANII01000080.1_cds_LEP1GSC176_RS01000000123690_1872	35.983	239	592
WP_016551805.1	lcl|NZ_ANII01000156.1_cds_WP_020767851.1_3470	28.444	225	592
WP_016551805.1	lcl|NZ_ANII01000021.1_cds_WP_004759288.1_453	31.579	209	592
WP_016551805.1	lcl|NZ_ANII01000102.1_cds_WP_004751633.1_2316	29.365	252	592
WP_016551805.1	lcl|NZ_ANII01000040.1_cds_WP_004754759.1_983	25.523	239	592
WP_016551805.1	lcl|NZ_ANII01000037.1_cds_WP_004754327.1_969	30.043	233	592
WP_016551805.1	lcl|NZ_ANII01000143.1_cds_WP_004753339.1_3247	29.741	232	592
WP_016551805.1	lcl|NZ_ANII01000105.1_cds_WP_004753899.1_2378	31.088	193	592
WP_016551805.1	lcl|NZ_ANII01000161.1_cds_WP_004752581.1_3524	28.704	216	592
WP_016551805.1	lcl|NZ_ANII01000102.1_cds_WP_020767682.1_2315	27.530	247	592
WP_016551805.1	lcl|NZ_ANII01000061.1_cds_WP_004755898.1_1554	25.112	223	592
WP_016551805.1	lcl|NZ_ANII01000056.1_cds_WP_004752570.1_1366	26.923	234	592
WP_016551805.1	lcl|NZ_ANII01000030.1_cds_WP_016749953.1_664	25.481	208	592
WP_016551805.1	lcl|NZ_ANII01000144.1_cds_WP_004752322.1_3286	28.182	220	592
WP_016551805.1	lcl|NZ_ANII01000059.1_cds_WP_004754310.1_1483	26.201	229	592
