WP_004462903.1	lcl|NZ_AFJY02000287.1_cds_WP_000340715.1_1238	95.402	87	106
WP_004462901.1	lcl|NZ_AFJY02000287.1_cds_WP_000410273.1_1239	92.581	310	318
WP_004462901.1	lcl|NZ_AFJY02000287.1_cds_WP_000646250.1_1242	26.667	270	318
WP_004462901.1	lcl|NZ_AFJY02000326.1_cds_WP_000744700.1_611	24.771	327	318
WP_004462901.1	lcl|NZ_AFJY02000287.1_cds_WP_000093099.1_1259	53.968	63	318
WP_004462901.1	lcl|NZ_AFJY02000287.1_cds_WP_000600889.1_1268	23.118	186	318
WP_004462901.1	lcl|NZ_AFJY02000287.1_cds_WP_000723090.1_1321	23.368	291	318
WP_004462901.1	lcl|NZ_AFJY02000025.1_cds_WP_001984071.1_3748	21.678	286	318
WP_004462901.1	lcl|NZ_AFJY02000287.1_cds_WP_001067557.1_1245	24.012	329	318
WP_016551805.1	lcl|NZ_AFJY02000313.1_cds_WP_000667646.1_874	33.249	394	592
WP_016551805.1	lcl|NZ_AFJY02000224.1_cds_WP_000172202.1_2070	35.772	369	592
WP_016551805.1	lcl|NZ_AFJY02000185.1_cds_WP_000828455.1_2432	30.612	392	592
WP_016551805.1	lcl|NZ_AFJY02000287.1_cds_WP_000834715.1_1262	31.688	385	592
WP_016551805.1	lcl|NZ_AFJY02000260.1_cds_WP_000510777.1_1593	29.358	218	592
WP_016551805.1	lcl|NZ_AFJY02000105.1_cds_WP_001161019.1_3082	31.100	209	592
WP_016551805.1	lcl|NZ_AFJY02000348.1_cds_WP_001052498.1_203	25.514	243	592
WP_016551805.1	lcl|NZ_AFJY02000224.1_cds_WP_000942282.1_2056	30.043	233	592
WP_016551805.1	lcl|NZ_AFJY02000151.1_cds_WP_000619175.1_2622	27.490	251	592
WP_016551805.1	lcl|NZ_AFJY02000227.1_cds_WP_001982953.1_2015	26.050	238	592
WP_016551805.1	lcl|NZ_AFJY02000168.1_cds_WP_001141158.1_2520	30.769	221	592
WP_016551805.1	lcl|NZ_AFJY02000238.1_cds_WP_000666552.1_1878	26.923	234	592
WP_016551805.1	lcl|NZ_AFJY02000151.1_cds_WP_000218838.1_2623	28.750	240	592
WP_016551805.1	lcl|NZ_AFJY02000052.1_cds_WP_000184524.1_3534	28.311	219	592
WP_016551805.1	lcl|NZ_AFJY02000128.1_cds_WP_000433117.1_2786	27.778	216	592
WP_016551805.1	lcl|NZ_AFJY02000116.1_cds_WP_000047473.1_2909	25.481	208	592
WP_016551805.1	lcl|NZ_AFJY02000304.1_cds_WP_001089500.1_998	26.809	235	592
WP_016551805.1	lcl|NZ_AFJY02000331.1_cds_WP_000052667.1_545	26.638	229	592
WP_016551805.1	lcl|NZ_AFJY02000173.1_cds_WP_000675807.1_2508	26.721	247	592
WP_016551805.1	lcl|NZ_AFJY02000348.1_cds_WP_000603361.1_208	23.009	226	592
WP_016551805.1	lcl|NZ_AFJY02000198.1_cds_WP_000590867.1_2343	22.314	242	592
