WP_004462903.1	lcl|NZ_JQPZ01000035.1_cds_WP_000340715.1_1135	95.402	87	106
WP_004462901.1	lcl|NZ_JQPZ01000035.1_cds_WP_000410273.1_1136	92.581	310	318
WP_004462901.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	24.771	327	318
WP_004462901.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	26.667	270	318
WP_004462901.1	lcl|NZ_JQPZ01000035.1_cds_WP_000093099.1_1155	53.968	63	318
WP_004462901.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	23.118	186	318
WP_004462901.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	23.288	292	318
WP_004462901.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	21.678	286	318
WP_004462901.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	24.012	329	318
WP_016551805.1	lcl|NZ_JQPZ01000076.1_cds_WP_000667645.1_2134	33.249	394	592
WP_016551805.1	lcl|NZ_JQPZ01000140.1_cds_WP_000172203.1_3380	36.043	369	592
WP_016551805.1	lcl|NZ_JQPZ01000019.1_cds_WP_000828456.1_512	30.612	392	592
WP_016551805.1	lcl|NZ_JQPZ01000035.1_cds_WP_000834715.1_1158	31.688	385	592
WP_016551805.1	lcl|NZ_JQPZ01000205.1_cds_WP_000510777.1_3762	29.358	218	592
WP_016551805.1	lcl|NZ_JQPZ01000098.1_cds_WP_001161020.1_2610	30.045	223	592
WP_016551805.1	lcl|NZ_JQPZ01000124.1_cds_JG91_RS21960_3092	25.514	243	592
WP_016551805.1	lcl|NZ_JQPZ01000044.1_cds_WP_000942282.1_1371	30.043	233	592
WP_016551805.1	lcl|NZ_JQPZ01000059.1_cds_WP_000619172.1_1749	27.490	251	592
WP_016551805.1	lcl|NZ_JQPZ01000032.1_cds_WP_001982953.1_1066	26.050	238	592
WP_016551805.1	lcl|NZ_JQPZ01000206.1_cds_WP_001141162.1_3767	30.317	221	592
WP_016551805.1	lcl|NZ_JQPZ01000083.1_cds_WP_000666552.1_2309	26.923	234	592
WP_016551805.1	lcl|NZ_JQPZ01000059.1_cds_WP_000127309.1_1748	28.750	240	592
WP_016551805.1	lcl|NZ_JQPZ01000047.1_cds_WP_000184524.1_1398	28.311	219	592
WP_016551805.1	lcl|NZ_JQPZ01000037.1_cds_WP_000433117.1_1245	27.778	216	592
WP_016551805.1	lcl|NZ_JQPZ01000003.1_cds_WP_000047473.1_67	25.481	208	592
WP_016551805.1	lcl|NZ_JQPZ01000037.1_cds_WP_001089498.1_1277	26.809	235	592
WP_016551805.1	lcl|NZ_JQPZ01000022.1_cds_WP_000052667.1_603	26.638	229	592
WP_016551805.1	lcl|NZ_JQPZ01000101.1_cds_WP_000651458.1_2687	26.908	249	592
WP_016551805.1	lcl|NZ_JQPZ01000117.1_cds_WP_000603361.1_2983	23.009	226	592
WP_016551805.1	lcl|NZ_JQPZ01000071.1_cds_WP_001288326.1_2005	28.151	238	592
WP_016551805.1	lcl|NZ_JQPZ01000105.1_cds_WP_000590871.1_2720	22.314	242	592
WP_016551805.1	lcl|NZ_JQPZ01000105.1_cds_WP_000590871.1_2720	26.415	159	592
WP_016551805.1	lcl|NZ_JQPZ01000074.1_cds_WP_000054169.1_2111	26.866	201	592
WP_016551805.1	lcl|NZ_JQPZ01000021.1_cds_WP_001049207.1_593	27.049	244	592
WP_016551805.1	lcl|NZ_JQPZ01000021.1_cds_WP_001049207.1_593	24.891	229	592
WP_016551805.1	lcl|NZ_JQPZ01000190.1_cds_WP_000626143.1_3721	27.885	208	592
WP_016551805.1	lcl|NZ_JQPZ01000190.1_cds_WP_000626143.1_3721	23.596	178	592
WP_016551805.1	lcl|NZ_JQPZ01000039.1_cds_WP_000481723.1_1315	24.786	234	592
WP_016551805.1	lcl|NZ_JQPZ01000073.1_cds_WP_000136057.1_2079	26.316	228	592
WP_016551805.1	lcl|NZ_JQPZ01000076.1_cds_WP_000667645.1_2134	33.249	394	592
WP_016551805.1	lcl|NZ_JQPZ01000140.1_cds_WP_000172203.1_3380	36.043	369	592
WP_016551805.1	lcl|NZ_JQPZ01000019.1_cds_WP_000828456.1_512	30.612	392	592
WP_016551805.1	lcl|NZ_JQPZ01000035.1_cds_WP_000834715.1_1158	31.688	385	592
WP_016551805.1	lcl|NZ_JQPZ01000205.1_cds_WP_000510777.1_3762	29.358	218	592
WP_016551805.1	lcl|NZ_JQPZ01000098.1_cds_WP_001161020.1_2610	30.045	223	592
WP_016551805.1	lcl|NZ_JQPZ01000124.1_cds_JG91_RS21960_3092	25.514	243	592
WP_016551805.1	lcl|NZ_JQPZ01000044.1_cds_WP_000942282.1_1371	30.043	233	592
WP_016551805.1	lcl|NZ_JQPZ01000059.1_cds_WP_000619172.1_1749	27.490	251	592
WP_016551805.1	lcl|NZ_JQPZ01000032.1_cds_WP_001982953.1_1066	26.050	238	592
WP_016551805.1	lcl|NZ_JQPZ01000206.1_cds_WP_001141162.1_3767	30.317	221	592
WP_016551805.1	lcl|NZ_JQPZ01000083.1_cds_WP_000666552.1_2309	26.923	234	592
WP_016551805.1	lcl|NZ_JQPZ01000059.1_cds_WP_000127309.1_1748	28.750	240	592
WP_016551805.1	lcl|NZ_JQPZ01000047.1_cds_WP_000184524.1_1398	28.311	219	592
WP_016551805.1	lcl|NZ_JQPZ01000037.1_cds_WP_000433117.1_1245	27.778	216	592
WP_016551805.1	lcl|NZ_JQPZ01000003.1_cds_WP_000047473.1_67	25.481	208	592
WP_016551805.1	lcl|NZ_JQPZ01000037.1_cds_WP_001089498.1_1277	26.809	235	592
WP_016551805.1	lcl|NZ_JQPZ01000022.1_cds_WP_000052667.1_603	26.638	229	592
WP_016551805.1	lcl|NZ_JQPZ01000101.1_cds_WP_000651458.1_2687	26.908	249	592
WP_016551805.1	lcl|NZ_JQPZ01000117.1_cds_WP_000603361.1_2983	23.009	226	592
WP_016551805.1	lcl|NZ_JQPZ01000071.1_cds_WP_001288326.1_2005	28.151	238	592
WP_016551805.1	lcl|NZ_JQPZ01000105.1_cds_WP_000590871.1_2720	22.314	242	592
WP_016551805.1	lcl|NZ_JQPZ01000105.1_cds_WP_000590871.1_2720	26.415	159	592
WP_016551805.1	lcl|NZ_JQPZ01000074.1_cds_WP_000054169.1_2111	26.866	201	592
WP_016551805.1	lcl|NZ_JQPZ01000021.1_cds_WP_001049207.1_593	27.049	244	592
WP_016551805.1	lcl|NZ_JQPZ01000021.1_cds_WP_001049207.1_593	24.891	229	592
WP_016551805.1	lcl|NZ_JQPZ01000190.1_cds_WP_000626143.1_3721	27.885	208	592
WP_016551805.1	lcl|NZ_JQPZ01000190.1_cds_WP_000626143.1_3721	23.596	178	592
WP_016551805.1	lcl|NZ_JQPZ01000039.1_cds_WP_000481723.1_1315	24.786	234	592
WP_016551805.1	lcl|NZ_JQPZ01000073.1_cds_WP_000136057.1_2079	26.316	228	592
WP_004462894.1	lcl|NZ_JQPZ01000035.1_cds_WP_000646256.1_1139	31.792	346	342
WP_004462894.1	lcl|NZ_JQPZ01000035.1_cds_WP_000723092.1_1217	26.554	354	342
WP_004462894.1	lcl|NZ_JQPZ01000030.1_cds_WP_000744700.1_956	25.074	339	342
WP_004462894.1	lcl|NZ_JQPZ01000035.1_cds_WP_000600889.1_1164	28.692	237	342
WP_004462894.1	lcl|NZ_JQPZ01000019.1_cds_WP_000649925.1_444	25.378	331	342
WP_004462894.1	lcl|NZ_JQPZ01000078.1_cds_WP_001984071.1_2184	25.098	255	342
WP_004462894.1	lcl|NZ_JQPZ01000035.1_cds_WP_001067556.1_1142	27.586	232	342
WP_004462894.1	lcl|NZ_JQPZ01000035.1_cds_WP_000487322.1_1189	28.022	182	342
WP_004462894.1	lcl|NZ_JQPZ01000065.1_cds_WP_001074785.1_1921	25.311	241	342
WP_004462893.1	lcl|NZ_JQPZ01000074.1_cds_WP_000861675.1_2112	25.349	430	427
WP_004462893.1	lcl|NZ_JQPZ01000074.1_cds_WP_000861675.1_2112	25.349	430	427
WP_004462893.1	lcl|NZ_JQPZ01000074.1_cds_WP_000861675.1_2112	25.349	430	427
WP_004477915.1	lcl|NZ_JQPZ01000035.1_cds_WP_000132016.1_1163	39.827	231	587
WP_004477915.1	lcl|NZ_JQPZ01000057.1_cds_WP_001982325.1_1700	29.075	227	587
WP_004477915.1	lcl|NZ_JQPZ01000035.1_cds_WP_001046757.1_1173	32.751	229	587
WP_004477915.1	lcl|NZ_JQPZ01000035.1_cds_WP_000675255.1_1186	27.863	262	587
WP_004477915.1	lcl|NZ_JQPZ01000125.1_cds_WP_000421042.1_3155	26.224	286	587
WP_004477915.1	lcl|NZ_JQPZ01000073.1_cds_WP_000721859.1_2086	33.333	66	587
WP_004477915.1	lcl|NZ_JQPZ01000035.1_cds_WP_000132016.1_1163	39.827	231	587
