WP_004462903.1	lcl|NZ_RQHC01000008.1_cds_WP_135576183.1_3340	64.103	78	106
WP_004462901.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	80.000	315	318
WP_004462901.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	23.926	326	318
WP_004462901.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	23.077	195	318
WP_004462901.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	22.910	323	318
WP_004462901.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	25.146	171	318
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135736780.1_1005	34.190	389	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135577291.1_1743	33.333	426	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135736989.1_1454	35.463	313	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135737166.1_1807	39.149	235	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135736987.1_1452	28.169	355	592
WP_016551805.1	lcl|NZ_RQHC01000012.1_cds_WP_135737910.1_2948	28.176	433	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135736626.1_688	31.651	218	592
WP_016551805.1	lcl|NZ_RQHC01000013.1_cds_WP_135738061.1_2678	29.245	212	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135575225.1_27	29.358	218	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135737361.1_2223	31.250	208	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_233440954.1_1481	29.493	217	592
WP_016551805.1	lcl|NZ_RQHC01000013.1_cds_WP_135579585.1_2595	27.004	237	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_012387529.1_1331	28.358	201	592
WP_016551805.1	lcl|NZ_RQHC01000001.1_cds_WP_135736304.1_3548	28.821	229	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135737030.1_1546	29.075	227	592
WP_016551805.1	lcl|NZ_RQHC01000003.1_cds_WP_135736428.1_265	29.630	216	592
WP_016551805.1	lcl|NZ_RQHC01000013.1_cds_WP_135579493.1_2518	25.893	224	592
WP_016551805.1	lcl|NZ_RQHC01000008.1_cds_WP_135737735.1_3344	28.079	203	592
