WP_004462903.1	lcl|NZ_AOWJ01000112.1_cds_WP_000340715.1_1880	95.402	87	106
WP_004462901.1	lcl|NZ_AOWJ01000112.1_cds_WP_000410273.1_1879	92.581	310	318
WP_004462901.1	lcl|NZ_AOWJ01000112.1_cds_WP_000646255.1_1876	27.037	270	318
WP_004462901.1	lcl|NZ_AOWJ01000097.1_cds_WP_000744695.1_1393	25.382	327	318
WP_004462901.1	lcl|NZ_AOWJ01000117.1_cds_WP_000649929.1_2100	28.485	330	318
WP_004462901.1	lcl|NZ_AOWJ01000155.1_cds_WP_000600891.1_3140	23.118	186	318
WP_004462901.1	lcl|NZ_AOWJ01000155.1_cds_WP_000723081.1_3192	23.368	291	318
WP_004462901.1	lcl|NZ_AOWJ01000112.1_cds_WP_001067557.1_1873	24.012	329	318
WP_004462901.1	lcl|NZ_AOWJ01000052.1_cds_WP_002064390.1_787	22.093	258	318
WP_016551805.1	lcl|NZ_AOWJ01000018.1_cds_WP_000667646.1_188	33.249	394	592
WP_016551805.1	lcl|NZ_AOWJ01000136.1_cds_WP_000172209.1_2533	36.043	369	592
WP_016551805.1	lcl|NZ_AOWJ01000099.1_cds_WP_000828456.1_1515	30.612	392	592
WP_016551805.1	lcl|NZ_AOWJ01000155.1_cds_WP_000834719.1_3134	31.688	385	592
WP_016551805.1	lcl|NZ_AOWJ01000154.1_cds_WP_000510772.1_3099	29.817	218	592
WP_016551805.1	lcl|NZ_AOWJ01000156.1_cds_WP_001161019.1_3301	31.100	209	592
WP_016551805.1	lcl|NZ_AOWJ01000147.1_cds_WP_001052496.1_2982	25.514	243	592
WP_016551805.1	lcl|NZ_AOWJ01000107.1_cds_WP_000619183.1_1696	29.960	247	592
WP_016551805.1	lcl|NZ_AOWJ01000136.1_cds_WP_002071818.1_2519	29.614	233	592
WP_016551805.1	lcl|NZ_AOWJ01000008.1_cds_WP_001982953.1_43	26.050	238	592
WP_016551805.1	lcl|NZ_AOWJ01000019.1_cds_WP_001141155.1_200	30.769	221	592
WP_016551805.1	lcl|NZ_AOWJ01000139.1_cds_WP_000666544.1_2643	27.350	234	592
WP_016551805.1	lcl|NZ_AOWJ01000107.1_cds_WP_000218834.1_1697	28.814	236	592
WP_016551805.1	lcl|NZ_AOWJ01000115.1_cds_WP_000184524.1_1973	28.311	219	592
WP_016551805.1	lcl|NZ_AOWJ01000103.1_cds_WP_000433117.1_1582	27.778	216	592
WP_016551805.1	lcl|NZ_AOWJ01000156.1_cds_WP_000047473.1_3332	25.481	208	592
WP_016551805.1	lcl|NZ_AOWJ01000103.1_cds_WP_001089503.1_1614	26.809	235	592
WP_016551805.1	lcl|NZ_AOWJ01000084.1_cds_WP_000052667.1_1164	26.638	229	592
WP_016551805.1	lcl|NZ_AOWJ01000053.1_cds_WP_000651462.1_791	26.908	249	592
WP_016551805.1	lcl|NZ_AOWJ01000121.1_cds_WP_000603361.1_2150	23.009	226	592
WP_016551805.1	lcl|NZ_AOWJ01000031.1_cds_WP_001288322.1_421	28.151	238	592
WP_016551805.1	lcl|NZ_AOWJ01000062.1_cds_WP_000590871.1_912	22.314	242	592
WP_016551805.1	lcl|NZ_AOWJ01000062.1_cds_WP_000590871.1_912	26.415	159	592
WP_016551805.1	lcl|NZ_AOWJ01000121.1_cds_WP_000054169.1_2167	26.866	201	592
WP_016551805.1	lcl|NZ_AOWJ01000174.1_cds_WP_001049213.1_3794	27.049	244	592
WP_016551805.1	lcl|NZ_AOWJ01000174.1_cds_WP_001049213.1_3794	26.484	219	592
WP_016551805.1	lcl|NZ_AOWJ01000136.1_cds_WP_000626143.1_2538	27.885	208	592
WP_016551805.1	lcl|NZ_AOWJ01000136.1_cds_WP_000626143.1_2538	23.596	178	592
WP_016551805.1	lcl|NZ_AOWJ01000131.1_cds_WP_000481721.1_2469	24.786	234	592
WP_016551805.1	lcl|NZ_AOWJ01000148.1_cds_WP_000136058.1_3012	26.087	230	592
WP_016551805.1	lcl|NZ_AOWJ01000018.1_cds_WP_000667646.1_188	33.249	394	592
WP_016551805.1	lcl|NZ_AOWJ01000136.1_cds_WP_000172209.1_2533	36.043	369	592
WP_016551805.1	lcl|NZ_AOWJ01000099.1_cds_WP_000828456.1_1515	30.612	392	592
