WP_004462903.1	lcl|NZ_AHMW02000038.1_cds_WP_004753574.1_2150	93.103	87	106
WP_004462901.1	lcl|NZ_AHMW02000038.1_cds_WP_004761722.1_2151	92.581	310	318
WP_004462901.1	lcl|NZ_AHMW02000054.1_cds_WP_004753565.1_528	25.688	327	318
WP_004462901.1	lcl|NZ_AHMW02000038.1_cds_WP_004755430.1_2154	25.633	316	318
WP_004462901.1	lcl|NZ_AHMW02000054.1_cds_WP_004763615.1_202	21.942	278	318
WP_004462901.1	lcl|NZ_AHMW02000054.1_cds_WP_004763603.1_257	22.867	293	318
WP_016551805.1	lcl|NZ_AHMW02000056.1_cds_WP_004752998.1_116	33.503	394	592
WP_016551805.1	lcl|NZ_AHMW02000053.1_cds_WP_004763548.1_637	35.772	369	592
WP_016551805.1	lcl|NZ_AHMW02000054.1_cds_WP_004763621.1_196	30.867	392	592
WP_016551805.1	lcl|NZ_AHMW02000048.1_cds_WP_004755367.1_1089	30.612	392	592
WP_016551805.1	lcl|NZ_AHMW02000040.1_cds_WP_004750725.1_1747	28.444	225	592
WP_016551805.1	lcl|NZ_AHMW02000052.1_cds_WP_004759288.1_699	31.579	209	592
WP_016551805.1	lcl|NZ_AHMW02000005.1_cds_WP_004751633.1_3598	29.365	252	592
WP_016551805.1	lcl|NZ_AHMW02000054.1_cds_WP_004754759.1_414	25.523	239	592
WP_016551805.1	lcl|NZ_AHMW02000053.1_cds_WP_004754327.1_618	30.043	233	592
WP_016551805.1	lcl|NZ_AHMW02000056.1_cds_WP_004753339.1_28	29.741	232	592
WP_016551805.1	lcl|NZ_AHMW02000038.1_cds_WP_004763034.1_1882	31.088	193	592
WP_016551805.1	lcl|NZ_AHMW02000005.1_cds_WP_004751619.1_3597	27.935	247	592
WP_016551805.1	lcl|NZ_AHMW02000042.1_cds_WP_004752581.1_1644	28.704	216	592
WP_016551805.1	lcl|NZ_AHMW02000046.1_cds_WP_004755898.1_1383	25.112	223	592
WP_016551805.1	lcl|NZ_AHMW02000042.1_cds_WP_004763192.1_1592	26.923	234	592
