WP_004462903.1	lcl|NZ_JACCKC010000002.1_cds_WP_040913380.1_2527	100.000	87	106
WP_004462901.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740012.1_2528	88.746	311	318
WP_004462901.1	lcl|NZ_JACCKC010000001.1_cds_WP_118954467.1_1584	23.547	327	318
WP_004462901.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740055.1_2572	25.475	263	318
WP_004462901.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740053.1_2570	20.702	285	318
WP_004462901.1	lcl|NZ_JACCKC010000002.1_cds_WP_135781012.1_2590	22.680	291	318
WP_004462901.1	lcl|NZ_JACCKC010000001.1_cds_WP_135778774.1_1882	22.327	318	318
WP_004462901.1	lcl|NZ_JACCKC010000012.1_cds_WP_118957901.1_210	24.561	171	318
WP_016551805.1	lcl|NZ_JACCKC010000002.1_cds_WP_218740013.1_2529	32.545	550	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739715.1_2033	36.856	369	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739314.1_1189	32.995	394	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_135572717.1_1673	30.867	392	592
WP_016551805.1	lcl|NZ_JACCKC010000002.1_cds_WP_135780538.1_2085	30.612	245	592
WP_016551805.1	lcl|NZ_JACCKC010000002.1_cds_WP_218739967.1_2427	29.237	236	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739174.1_856	32.129	249	592
WP_016551805.1	lcl|NZ_JACCKC010000008.1_cds_WP_218740862.1_4031	30.144	209	592
WP_016551805.1	lcl|NZ_JACCKC010000012.1_cds_WP_135780447.1_221	28.641	206	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739458.1_1472	25.431	232	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_218739684.1_1966	29.515	227	592
WP_016551805.1	lcl|NZ_JACCKC010000004.1_cds_WP_218740331.1_3079	28.704	216	592
WP_016551805.1	lcl|NZ_JACCKC010000009.1_cds_WP_218740916.1_4114	25.751	233	592
WP_016551805.1	lcl|NZ_JACCKC010000001.1_cds_WP_135779074.1_1435	28.099	242	592
WP_016551805.1	lcl|NZ_JACCKC010000005.1_cds_WP_135780313.1_3552	26.087	207	592
WP_016551805.1	lcl|NZ_JACCKC010000004.1_cds_WP_135570164.1_3116	29.730	222	592
WP_016551805.1	lcl|NZ_JACCKC010000003.1_cds_WP_218740167.1_2741	27.928	222	592
WP_016551805.1	lcl|NZ_JACCKC010000009.1_cds_WP_118957668.1_4120	24.797	246	592
WP_016551805.1	lcl|NZ_JACCKC010000009.1_cds_WP_118957668.1_4120	27.389	157	592
WP_016551805.1	lcl|NZ_JACCKC010000004.1_cds_WP_167450780.1_3275	25.962	208	592
WP_016551805.1	lcl|NZ_JACCKC010000004.1_cds_WP_118956674.1_3135	26.339	224	592
