WP_004462903.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	100.000	87	106
WP_004462901.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	99.685	317	318
WP_004462901.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	25.309	324	318
WP_004462901.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	28.044	271	318
WP_004462901.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	26.455	189	318
WP_004462901.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	22.867	293	318
WP_004462901.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	22.420	281	318
WP_004462901.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	23.985	271	318
WP_004462901.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	23.392	171	318
WP_016551805.1	lcl|NZ_AHOH02000014.1_cds_WP_017863782.1_1425	33.503	394	592
WP_016551805.1	lcl|NZ_AHOH02000008.1_cds_WP_004457781.1_2761	36.170	376	592
WP_016551805.1	lcl|NZ_AHOH02000001.1_cds_WP_004479548.1_3553	31.300	377	592
WP_016551805.1	lcl|NZ_AHOH02000014.1_cds_WP_004480428.1_1755	31.378	392	592
WP_016551805.1	lcl|NZ_AHOH02000001.1_cds_WP_004461439.1_3332	29.279	222	592
WP_016551805.1	lcl|NZ_AHOH02000010.1_cds_WP_004464005.1_2388	31.100	209	592
WP_016551805.1	lcl|NZ_AHOH02000014.1_cds_WP_004480457.1_1725	25.630	238	592
WP_016551805.1	lcl|NZ_AHOH02000010.1_cds_WP_004480212.1_2486	30.319	188	592
WP_016551805.1	lcl|NZ_AHOH02000013.1_cds_WP_004480402.1_2020	25.847	236	592
WP_016551805.1	lcl|NZ_AHOH02000008.1_cds_WP_004480113.1_2655	29.046	241	592
WP_016551805.1	lcl|NZ_AHOH02000014.1_cds_WP_004469508.1_1538	30.594	219	592
WP_016551805.1	lcl|NZ_AHOH02000045.1_cds_WP_004481334.1_272	27.004	237	592
WP_016551805.1	lcl|NZ_AHOH02000045.1_cds_WP_004460145.1_238	29.767	215	592
WP_016551805.1	lcl|NZ_AHOH02000002.1_cds_WP_004460645.1_3208	25.481	208	592
WP_016551805.1	lcl|NZ_AHOH02000013.1_cds_WP_004480385.1_1999	29.386	228	592
WP_016551805.1	lcl|NZ_AHOH02000045.1_cds_WP_004460182.1_219	27.928	222	592
WP_016551805.1	lcl|NZ_AHOH02000014.1_cds_WP_004467532.1_1537	27.126	247	592
