WP_004462903.1	lcl|NZ_JQOM01000078.1_cds_WP_000340715.1_2186	95.402	87	106
WP_004462901.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	92.581	310	318
WP_004462901.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	24.771	327	318
WP_004462901.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	26.296	270	318
WP_004462901.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	23.368	291	318
WP_004462901.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	24.012	329	318
WP_004462901.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	22.400	250	318
WP_016551805.1	lcl|NZ_JQOM01000078.1_cds_WP_002106376.1_2209	52.445	593	592
WP_016551805.1	lcl|NZ_JQOM01000073.1_cds_WP_000667646.1_2085	33.249	394	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_000172203.1_386	36.043	369	592
WP_016551805.1	lcl|NZ_JQOM01000052.1_cds_WP_000828456.1_1500	30.612	392	592
WP_016551805.1	lcl|NZ_JQOM01000081.1_cds_WP_000510777.1_2315	29.358	218	592
WP_016551805.1	lcl|NZ_JQOM01000031.1_cds_WP_001161018.1_757	31.100	209	592
WP_016551805.1	lcl|NZ_JQOM01000039.1_cds_WP_001052496.1_1004	25.514	243	592
WP_016551805.1	lcl|NZ_JQOM01000047.1_cds_WP_061237040.1_1395	30.165	242	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_002071818.1_372	29.614	233	592
WP_016551805.1	lcl|NZ_JQOM01000041.1_cds_WP_001982953.1_1100	26.050	238	592
WP_016551805.1	lcl|NZ_JQOM01000171.1_cds_WP_001141162.1_3596	30.317	221	592
WP_016551805.1	lcl|NZ_JQOM01000108.1_cds_WP_000666554.1_2793	26.923	234	592
WP_016551805.1	lcl|NZ_JQOM01000047.1_cds_WP_000218838.1_1396	28.750	240	592
WP_016551805.1	lcl|NZ_JQOM01000012.1_cds_WP_000184524.1_241	28.311	219	592
WP_016551805.1	lcl|NZ_JQOM01000115.1_cds_WP_000433117.1_2875	27.778	216	592
WP_016551805.1	lcl|NZ_JQOM01000040.1_cds_WP_000047473.1_1071	25.481	208	592
WP_016551805.1	lcl|NZ_JQOM01000115.1_cds_WP_001089499.1_2907	26.809	235	592
WP_016551805.1	lcl|NZ_JQOM01000017.1_cds_WP_000052667.1_316	26.638	229	592
WP_016551805.1	lcl|NZ_JQOM01000131.1_cds_WP_000651462.1_3162	26.908	249	592
WP_016551805.1	lcl|NZ_JQOM01000205.1_cds_WP_000603361.1_3792	23.009	226	592
WP_016551805.1	lcl|NZ_JQOM01000093.1_cds_WP_001288326.1_2530	28.151	238	592
WP_016551805.1	lcl|NZ_JQOM01000119.1_cds_WP_000590871.1_2961	22.314	242	592
WP_016551805.1	lcl|NZ_JQOM01000119.1_cds_WP_000590871.1_2961	26.415	159	592
WP_016551805.1	lcl|NZ_JQOM01000173.1_cds_WP_000054169.1_3605	26.866	201	592
WP_016551805.1	lcl|NZ_JQOM01000154.1_cds_WP_001049210.1_3403	27.049	244	592
WP_016551805.1	lcl|NZ_JQOM01000154.1_cds_WP_001049210.1_3403	25.806	217	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_000626143.1_391	27.885	208	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_000626143.1_391	23.596	178	592
WP_016551805.1	lcl|NZ_JQOM01000141.1_cds_WP_000481723.1_3267	24.786	234	592
WP_016551805.1	lcl|NZ_JQOM01000090.1_cds_WP_061230578.1_2478	26.316	228	592
WP_016551805.1	lcl|NZ_JQOM01000078.1_cds_WP_002106376.1_2209	52.445	593	592
WP_016551805.1	lcl|NZ_JQOM01000073.1_cds_WP_000667646.1_2085	33.249	394	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_000172203.1_386	36.043	369	592
WP_016551805.1	lcl|NZ_JQOM01000052.1_cds_WP_000828456.1_1500	30.612	392	592
WP_016551805.1	lcl|NZ_JQOM01000081.1_cds_WP_000510777.1_2315	29.358	218	592
WP_016551805.1	lcl|NZ_JQOM01000031.1_cds_WP_001161018.1_757	31.100	209	592
WP_016551805.1	lcl|NZ_JQOM01000039.1_cds_WP_001052496.1_1004	25.514	243	592
WP_016551805.1	lcl|NZ_JQOM01000047.1_cds_WP_061237040.1_1395	30.165	242	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_002071818.1_372	29.614	233	592
WP_016551805.1	lcl|NZ_JQOM01000041.1_cds_WP_001982953.1_1100	26.050	238	592
WP_016551805.1	lcl|NZ_JQOM01000171.1_cds_WP_001141162.1_3596	30.317	221	592
WP_016551805.1	lcl|NZ_JQOM01000108.1_cds_WP_000666554.1_2793	26.923	234	592
WP_016551805.1	lcl|NZ_JQOM01000047.1_cds_WP_000218838.1_1396	28.750	240	592
WP_016551805.1	lcl|NZ_JQOM01000012.1_cds_WP_000184524.1_241	28.311	219	592
WP_016551805.1	lcl|NZ_JQOM01000115.1_cds_WP_000433117.1_2875	27.778	216	592
WP_016551805.1	lcl|NZ_JQOM01000040.1_cds_WP_000047473.1_1071	25.481	208	592
WP_016551805.1	lcl|NZ_JQOM01000115.1_cds_WP_001089499.1_2907	26.809	235	592
WP_016551805.1	lcl|NZ_JQOM01000017.1_cds_WP_000052667.1_316	26.638	229	592
WP_016551805.1	lcl|NZ_JQOM01000131.1_cds_WP_000651462.1_3162	26.908	249	592
WP_016551805.1	lcl|NZ_JQOM01000205.1_cds_WP_000603361.1_3792	23.009	226	592
WP_016551805.1	lcl|NZ_JQOM01000093.1_cds_WP_001288326.1_2530	28.151	238	592
WP_016551805.1	lcl|NZ_JQOM01000119.1_cds_WP_000590871.1_2961	22.314	242	592
WP_016551805.1	lcl|NZ_JQOM01000119.1_cds_WP_000590871.1_2961	26.415	159	592
WP_016551805.1	lcl|NZ_JQOM01000173.1_cds_WP_000054169.1_3605	26.866	201	592
WP_016551805.1	lcl|NZ_JQOM01000154.1_cds_WP_001049210.1_3403	27.049	244	592
WP_016551805.1	lcl|NZ_JQOM01000154.1_cds_WP_001049210.1_3403	25.806	217	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_000626143.1_391	27.885	208	592
WP_016551805.1	lcl|NZ_JQOM01000020.1_cds_WP_000626143.1_391	23.596	178	592
WP_016551805.1	lcl|NZ_JQOM01000141.1_cds_WP_000481723.1_3267	24.786	234	592
WP_016551805.1	lcl|NZ_JQOM01000090.1_cds_WP_061230578.1_2478	26.316	228	592
WP_004462894.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	31.503	346	342
WP_004462894.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	26.836	354	342
WP_004462894.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	25.074	339	342
WP_004462894.1	lcl|NZ_JQOM01000042.1_cds_WP_061237070.1_1134	25.378	331	342
WP_004462894.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	24.706	255	342
WP_004462894.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	27.586	232	342
WP_004462894.1	lcl|NZ_JQOM01000104.1_cds_WP_001074779.1_2704	25.726	241	342
WP_004462893.1	lcl|NZ_JQOM01000173.1_cds_WP_000861675.1_3604	25.349	430	427
WP_004462893.1	lcl|NZ_JQOM01000173.1_cds_WP_000861675.1_3604	25.349	430	427
WP_004462893.1	lcl|NZ_JQOM01000173.1_cds_WP_000861675.1_3604	25.349	430	427
WP_004477915.1	lcl|NZ_JQOM01000088.1_cds_WP_001970514.1_2415	29.075	227	587
WP_004477915.1	lcl|NZ_JQOM01000010.1_cds_WP_061231791.1_200	26.042	288	587
WP_004477915.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	33.333	66	587
WP_004477915.1	lcl|NZ_JQOM01000088.1_cds_WP_001970514.1_2415	29.075	227	587
WP_004477915.1	lcl|NZ_JQOM01000010.1_cds_WP_061231791.1_200	26.042	288	587
WP_004477915.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	33.333	66	587
WP_004477915.1	lcl|NZ_JQOM01000088.1_cds_WP_001970514.1_2415	29.075	227	587
WP_004477915.1	lcl|NZ_JQOM01000010.1_cds_WP_061231791.1_200	26.042	288	587
WP_004477915.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	33.333	66	587
WP_004491540.1	lcl|NZ_JQOM01000162.1_cds_WP_002106347.1_3476	28.632	234	224
WP_004491540.1	lcl|NZ_JQOM01000150.1_cds_WP_001099038.1_3333	25.000	208	224
WP_004491540.1	lcl|NZ_JQOM01000007.1_cds_WP_000868621.1_142	26.882	93	224
WP_004491540.1	lcl|NZ_JQOM01000067.1_cds_WP_001239221.1_1964	31.633	98	224
WP_004462889.1	lcl|NZ_JQOM01000078.1_cds_WP_061236771.1_2219	33.125	160	231
WP_004462889.1	lcl|NZ_JQOM01000151.1_cds_WP_001011678.1_3338	43.421	76	231
WP_230486561.1	lcl|NZ_JQOM01000040.1_cds_WP_000690652.1_1063	28.750	80	217
WP_004477982.1	lcl|NZ_JQOM01000062.1_cds_WP_000394787.1_1789	27.869	122	302
WP_004477982.1	lcl|NZ_JQOM01000030.1_cds_WP_173645312.1_695	26.230	122	302
WP_004477982.1	lcl|NZ_JQOM01000030.1_cds_WP_173645312.1_695	27.941	68	302
WP_004462123.1	lcl|NZ_JQOM01000046.1_cds_WP_000276952.1_1365	38.095	84	89
WP_004462124.1	lcl|NZ_JQOM01000015.1_cds_WP_000167663.1_302	29.255	188	356
WP_004462124.1	lcl|NZ_JQOM01000208.1_cds_WP_002067215.1_3816	25.806	186	356
WP_004462124.1	lcl|NZ_JQOM01000030.1_cds_WP_002080077.1_709	25.131	191	356
WP_004462124.1	lcl|NZ_JQOM01000104.1_cds_WP_000351751.1_2706	26.238	202	356
WP_004462127.1	lcl|NZ_JQOM01000078.1_cds_WP_000646251.1_2190	30.769	299	332
WP_004462127.1	lcl|NZ_JQOM01000042.1_cds_WP_061237070.1_1134	29.022	317	332
WP_004462127.1	lcl|NZ_JQOM01000162.1_cds_WP_000723090.1_3472	29.003	331	332
WP_004462127.1	lcl|NZ_JQOM01000021.1_cds_WP_000744698.1_424	29.483	329	332
WP_004462127.1	lcl|NZ_JQOM01000182.1_cds_WP_000709511.1_3678	27.160	324	332
WP_004462127.1	lcl|NZ_JQOM01000058.1_cds_WP_002109435.1_1627	25.478	314	332
WP_004462127.1	lcl|NZ_JQOM01000078.1_cds_WP_001067557.1_2193	23.792	269	332
WP_004462127.1	lcl|NZ_JQOM01000078.1_cds_WP_000475904.1_2240	28.625	269	332
WP_004462127.1	lcl|NZ_JQOM01000078.1_cds_WP_000410273.1_2187	22.464	276	332
WP_004462127.1	lcl|NZ_JQOM01000078.1_cds_WP_000378097.1_2210	26.108	203	332
WP_004462128.1	lcl|NZ_JQOM01000058.1_cds_WP_001281953.1_1663	31.164	292	392
WP_004462128.1	lcl|NZ_JQOM01000078.1_cds_WP_000172657.1_2211	33.086	269	392
WP_004462128.1	lcl|NZ_JQOM01000078.1_cds_WP_000608295.1_2195	27.844	334	392
WP_004462128.1	lcl|NZ_JQOM01000078.1_cds_WP_001198107.1_2194	25.490	357	392
WP_004462128.1	lcl|NZ_JQOM01000078.1_cds_WP_000575178.1_2251	27.309	249	392
WP_004462128.1	lcl|NZ_JQOM01000024.1_cds_WP_000538754.1_542	26.545	275	392
WP_004462130.1	lcl|NZ_JQOM01000118.1_cds_WP_000644954.1_2941	32.710	107	206
WP_004462130.1	lcl|NZ_JQOM01000058.1_cds_WP_000690880.1_1626	25.203	123	206
WP_004462130.1	lcl|NZ_JQOM01000088.1_cds_WP_000007746.1_2400	28.829	111	206
WP_004462131.1	lcl|NZ_JQOM01000078.1_cds_WP_061236771.1_2219	37.994	329	334
WP_004462131.1	lcl|NZ_JQOM01000151.1_cds_WP_001011678.1_3338	35.667	300	334
WP_004462131.1	lcl|NZ_JQOM01000078.1_cds_WP_002068380.1_2213	29.467	319	334
WP_004462131.1	lcl|NZ_JQOM01000078.1_cds_WP_061236771.1_2219	37.994	329	334
WP_004462131.1	lcl|NZ_JQOM01000151.1_cds_WP_001011678.1_3338	35.667	300	334
WP_004462131.1	lcl|NZ_JQOM01000078.1_cds_WP_002068380.1_2213	29.467	319	334
WP_004462132.1	lcl|NZ_JQOM01000078.1_cds_WP_000734456.1_2242	27.083	144	386
WP_004462133.1	lcl|NZ_JQOM01000078.1_cds_WP_000774262.1_2191	24.742	194	348
WP_004462133.1	lcl|NZ_JQOM01000101.1_cds_WP_000805357.1_2640	24.873	197	348
WP_004462133.1	lcl|NZ_JQOM01000162.1_cds_WP_000842260.1_3471	38.372	86	348
WP_004462133.1	lcl|NZ_JQOM01000164.1_cds_WP_000667727.1_3512	37.931	87	348
WP_004462133.1	lcl|NZ_JQOM01000078.1_cds_WP_000774262.1_2191	24.742	194	348
WP_004462133.1	lcl|NZ_JQOM01000101.1_cds_WP_000805357.1_2640	24.873	197	348
WP_004462133.1	lcl|NZ_JQOM01000162.1_cds_WP_000842260.1_3471	38.372	86	348
WP_004462133.1	lcl|NZ_JQOM01000164.1_cds_WP_000667727.1_3512	37.931	87	348
WP_004462135.1	lcl|NZ_JQOM01000051.1_cds_WP_000067921.1_1469	45.161	248	256
WP_004462135.1	lcl|NZ_JQOM01000052.1_cds_WP_000635440.1_1522	27.941	204	256
WP_004462136.1	lcl|NZ_JQOM01000052.1_cds_WP_000560473.1_1523	33.178	214	215
WP_004483359.1	lcl|NZ_JQOM01000090.1_cds_WP_000721859.1_2484	25.203	123	234
WP_004462139.1	lcl|NZ_JQOM01000078.1_cds_WP_000103595.1_2245	76.420	352	357
WP_004462140.1	lcl|NZ_JQOM01000078.1_cds_WP_000939585.1_2246	88.143	447	447
WP_004462141.1	lcl|NZ_JQOM01000078.1_cds_WP_000050436.1_2247	80.399	301	301
WP_032921295.1	lcl|NZ_JQOM01000078.1_cds_WP_061236772.1_2248	70.370	297	297
WP_004462144.1	lcl|NZ_JQOM01000078.1_cds_WP_000876106.1_2249	80.539	334	337
WP_004462145.1	lcl|NZ_JQOM01000078.1_cds_WP_000343398.1_2250	87.681	138	143
WP_004462146.1	lcl|NZ_JQOM01000078.1_cds_WP_000575178.1_2251	88.981	363	363
WP_004462146.1	lcl|NZ_JQOM01000078.1_cds_WP_000608295.1_2195	36.571	350	363
WP_004462146.1	lcl|NZ_JQOM01000078.1_cds_WP_001198107.1_2194	32.857	350	363
WP_004462146.1	lcl|NZ_JQOM01000024.1_cds_WP_000538754.1_542	28.732	355	363
WP_004462146.1	lcl|NZ_JQOM01000058.1_cds_WP_001281953.1_1663	25.269	372	363
WP_004462146.1	lcl|NZ_JQOM01000078.1_cds_WP_000172657.1_2211	26.431	367	363
WP_004462147.1	lcl|NZ_JQOM01000078.1_cds_WP_002106332.1_2252	39.035	228	265
