WP_004462903.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	95.402	87	106
WP_004462901.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	92.581	310	318
WP_004462901.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	26.667	270	318
WP_004462901.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	24.771	327	318
WP_004462901.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	53.968	63	318
WP_004462901.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	23.118	186	318
WP_004462901.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.368	291	318
WP_004462901.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	21.678	286	318
WP_004462901.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	24.012	329	318
WP_016551805.1	lcl|NZ_AFKU01000028.1_cds_WP_000667646.1_3680	33.249	394	592
WP_016551805.1	lcl|NZ_AFKU01000346.1_cds_WP_000172202.1_1046	35.772	369	592
WP_016551805.1	lcl|NZ_AFKU01000119.1_cds_WP_000828455.1_3127	30.612	392	592
WP_016551805.1	lcl|NZ_AFKU01000213.1_cds_WP_000834715.1_1875	31.688	385	592
WP_016551805.1	lcl|NZ_AFKU01000331.1_cds_WP_000510777.1_1152	29.358	218	592
WP_016551805.1	lcl|NZ_AFKU01000038.1_cds_WP_001161019.1_3593	31.100	209	592
WP_016551805.1	lcl|NZ_AFKU01000564.1_cds_WP_001052498.1_95	25.514	243	592
WP_016551805.1	lcl|NZ_AFKU01000045.1_cds_WP_000942282.1_3529	30.043	233	592
WP_016551805.1	lcl|NZ_AFKU01000231.1_cds_WP_000619175.1_1690	27.490	251	592
WP_016551805.1	lcl|NZ_AFKU01000186.1_cds_WP_001982953.1_2154	26.050	238	592
WP_016551805.1	lcl|NZ_AFKU01000139.1_cds_WP_001141158.1_2789	30.769	221	592
WP_016551805.1	lcl|NZ_AFKU01000132.1_cds_WP_000666552.1_2906	26.923	234	592
WP_016551805.1	lcl|NZ_AFKU01000231.1_cds_WP_000218838.1_1691	28.750	240	592
WP_016551805.1	lcl|NZ_AFKU01000314.1_cds_WP_000184524.1_1331	28.311	219	592
WP_016551805.1	lcl|NZ_AFKU01000009.1_cds_WP_000433117.1_3835	27.778	216	592
WP_016551805.1	lcl|NZ_AFKU01000131.1_cds_WP_001089500.1_2930	26.809	235	592
WP_016551805.1	lcl|NZ_AFKU01000117.1_cds_WP_000052667.1_3160	26.638	229	592
WP_016551805.1	lcl|NZ_AFKU01000191.1_cds_WP_033111269.1_2118	25.000	208	592
WP_016551805.1	lcl|NZ_AFKU01000448.1_cds_WP_000675807.1_554	26.721	247	592
WP_016551805.1	lcl|NZ_AFKU01000272.1_cds_WP_000603361.1_1423	23.009	226	592
WP_016551805.1	lcl|NZ_AFKU01000190.1_cds_WP_000590867.1_2127	22.314	242	592
WP_016551805.1	lcl|NZ_AFKU01000190.1_cds_WP_000590867.1_2127	26.415	159	592
WP_016551805.1	lcl|NZ_AFKU01000114.1_cds_WP_001288326.1_3200	28.151	238	592
WP_016551805.1	lcl|NZ_AFKU01000272.1_cds_WP_025176766.1_1439	26.866	201	592
