WP_004462903.1	lcl|NZ_AHQN01000621.1_cds_WP_000340715.1_973	95.402	87	106
WP_004462901.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	92.581	310	318
WP_004462901.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	24.771	327	318
WP_004462901.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	26.667	270	318
WP_004462901.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	23.118	186	318
WP_004462901.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	23.368	291	318
WP_004462901.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	23.220	323	318
WP_004462901.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	21.678	286	318
WP_004462901.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	24.012	329	318
WP_016551805.1	lcl|NZ_AHQN01000805.1_cds_WP_000667646.1_526	33.249	394	592
WP_016551805.1	lcl|NZ_AHQN01000327.1_cds_WP_000172203.1_2683	36.043	369	592
WP_016551805.1	lcl|NZ_AHQN01000301.1_cds_WP_000828459.1_3017	30.612	392	592
WP_016551805.1	lcl|NZ_AHQN01000066.1_cds_WP_000797356.1_3910	30.481	374	592
WP_016551805.1	lcl|NZ_AHQN01000311.1_cds_WP_000510774.1_2905	29.358	218	592
WP_016551805.1	lcl|NZ_AHQN01000500.1_cds_WP_001052495.1_1850	25.926	243	592
WP_016551805.1	lcl|NZ_AHQN01000618.1_cds_WP_000001382.1_980	30.846	201	592
WP_016551805.1	lcl|NZ_AHQN01000540.1_cds_WP_000619173.1_1411	27.888	251	592
WP_016551805.1	lcl|NZ_AHQN01000356.1_cds_WP_000942282.1_2415	30.043	233	592
WP_016551805.1	lcl|NZ_AHQN01000331.1_cds_WP_001982953.1_2634	26.050	238	592
WP_016551805.1	lcl|NZ_AHQN01000616.1_cds_WP_001141163.1_990	29.864	221	592
