WP_004462903.1	lcl|NZ_JASUZT010000014.1_cds_WP_002614501.1_841	93.103	87	106
WP_004462901.1	lcl|NZ_JASUZT010000014.1_cds_WP_004494857.1_842	88.854	314	318
WP_004462901.1	lcl|NZ_JASUZT010000012.1_cds_WP_002615921.1_597	25.000	324	318
WP_004462901.1	lcl|NZ_JASUZT010000016.1_cds_WP_004508120.1_1034	22.581	279	318
WP_004462901.1	lcl|NZ_JASUZT010000016.1_cds_WP_286048380.1_968	23.208	293	318
WP_004462901.1	lcl|NZ_JASUZT010000016.1_cds_WP_004503537.1_993	21.474	312	318
WP_004462901.1	lcl|NZ_JASUZT010000019.1_cds_WP_004495474.1_1243	23.397	312	318
WP_016551805.1	lcl|NZ_JASUZT010000014.1_cds_WP_286048327.1_843	75.845	592	592
WP_016551805.1	lcl|NZ_JASUZT010000009.1_cds_WP_051017911.1_3553	36.968	376	592
WP_016551805.1	lcl|NZ_JASUZT010000008.1_cds_WP_004497075.1_3464	33.503	394	592
WP_016551805.1	lcl|NZ_JASUZT010000017.1_cds_WP_004502606.1_1067	31.807	393	592
WP_016551805.1	lcl|NZ_JASUZT010000004.1_cds_WP_004497687.1_2515	29.439	214	592
WP_016551805.1	lcl|NZ_JASUZT010000013.1_cds_WP_286048306.1_719	30.380	237	592
WP_016551805.1	lcl|NZ_JASUZT010000006.1_cds_WP_004500775.1_3168	30.144	209	592
WP_016551805.1	lcl|NZ_JASUZT010000011.1_cds_WP_002620193.1_504	26.271	236	592
WP_016551805.1	lcl|NZ_JASUZT010000006.1_cds_WP_002616524.1_3061	29.787	188	592
WP_016551805.1	lcl|NZ_JASUZT010000003.1_cds_WP_002630438.1_2160	28.704	216	592
WP_016551805.1	lcl|NZ_JASUZT010000018.1_cds_WP_286048440.1_1190	25.751	233	592
WP_016551805.1	lcl|NZ_JASUZT010000008.1_cds_WP_002620949.1_3431	30.594	219	592
WP_016551805.1	lcl|NZ_JASUZT010000003.1_cds_WP_002626620.1_2107	28.829	222	592
WP_016551805.1	lcl|NZ_JASUZT010000011.1_cds_WP_004496063.1_514	30.531	226	592
WP_016551805.1	lcl|NZ_JASUZT010000005.1_cds_WP_004496188.1_2826	26.852	216	592
WP_016551805.1	lcl|NZ_JASUZT010000003.1_cds_WP_004498123.1_2126	29.767	215	592
WP_016551805.1	lcl|NZ_JASUZT010000001.1_cds_WP_004503386.1_250	23.438	256	592
WP_016551805.1	lcl|NZ_JASUZT010000001.1_cds_WP_004503386.1_250	27.673	159	592
WP_016551805.1	lcl|NZ_JASUZT010000008.1_cds_WP_004504070.1_3432	26.877	253	592
WP_016551805.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047790.1_1309	28.151	238	592
WP_016551805.1	lcl|NZ_JASUZT010000002.1_cds_WP_286047790.1_1309	27.933	179	592
WP_016551805.1	lcl|NZ_JASUZT010000010.1_cds_WP_002627853.1_342	27.885	208	592
WP_016551805.1	lcl|NZ_JASUZT010000004.1_cds_WP_002618789.1_2486	23.043	230	592
WP_016551805.1	lcl|NZ_JASUZT010000011.1_cds_WP_286048265.1_497	28.033	239	592
WP_016551805.1	lcl|NZ_JASUZT010000003.1_cds_WP_004499872.1_2191	25.203	246	592
WP_016551805.1	lcl|NZ_JASUZT010000008.1_cds_WP_004497130.1_3455	24.790	238	592
WP_016551805.1	lcl|NZ_JASUZT010000004.1_cds_WP_002631173.1_2594	23.881	201	592
WP_016551805.1	lcl|NZ_JASUZT010000017.1_cds_WP_002634774.1_1113	26.923	208	592
WP_016551805.1	lcl|NZ_JASUZT010000017.1_cds_WP_002634774.1_1113	23.118	186	592
