WP_004462903.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360260.1_2313	62.821	78	106
WP_004462901.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360372.1_2314	80.386	311	318
WP_004462901.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	24.540	326	318
WP_004462901.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	24.167	240	318
WP_004462901.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	25.424	295	318
WP_004462901.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	26.344	186	318
WP_004462901.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	22.293	314	318
WP_004462901.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	20.870	230	318
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360262.1_2316	46.842	570	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359844.1_569	33.933	389	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100716163.1_1522	32.861	423	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355611.1_1240	36.129	310	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355717.1_1582	38.912	239	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359988.1_1238	35.931	231	592
WP_016551805.1	lcl|NZ_JAMQPU010000005.1_cds_WP_135687279.1_3207	27.273	440	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_135591471.1_895	30.734	218	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_100728022.1_2495	30.093	216	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100719689.1_1265	29.545	220	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717653.1_2799	27.004	237	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135592251.1_2434	29.832	238	592
WP_016551805.1	lcl|NZ_JAMQPU010000008.1_cds_WP_100718591.1_3673	30.131	229	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360166.1_1995	31.111	225	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359763.1_230	28.856	201	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135653122.1_1332	29.694	229	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100718973.1_2708	28.095	210	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100766486.1_2876	25.446	224	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265356057.1_2460	26.606	218	592
WP_016551805.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717123.1_3584	25.225	222	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135605214.1_1221	27.746	173	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_265360428.1_2877	24.797	246	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100720566.1_2154	24.229	227	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100718965.1_2716	28.218	202	592
WP_016551805.1	lcl|NZ_JAMQPU010000007.1_cds_WP_238761027.1_3557	27.111	225	592
WP_016551805.1	lcl|NZ_JAMQPU010000009.1_cds_WP_100716774.1_3728	25.322	233	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359857.1_650	24.280	243	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359823.1_482	26.577	222	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359992.1_1266	27.350	234	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265355894.1_1051	25.000	236	592
WP_016551805.1	lcl|NZ_JAMQPU010000005.1_cds_WP_135652444.1_3061	26.596	188	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_135594505.1_434	27.111	225	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_135594505.1_434	46.341	41	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360018.1_1386	25.000	224	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717642.1_2811	26.522	230	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717642.1_2811	36.957	46	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360262.1_2316	46.842	570	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359844.1_569	33.933	389	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100716163.1_1522	32.861	423	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355611.1_1240	36.129	310	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265355717.1_1582	38.912	239	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359988.1_1238	35.931	231	592
WP_016551805.1	lcl|NZ_JAMQPU010000005.1_cds_WP_135687279.1_3207	27.273	440	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_135591471.1_895	30.734	218	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_100728022.1_2495	30.093	216	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100719689.1_1265	29.545	220	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717653.1_2799	27.004	237	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135592251.1_2434	29.832	238	592
WP_016551805.1	lcl|NZ_JAMQPU010000008.1_cds_WP_100718591.1_3673	30.131	229	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360166.1_1995	31.111	225	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359763.1_230	28.856	201	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135653122.1_1332	29.694	229	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100718973.1_2708	28.095	210	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100766486.1_2876	25.446	224	592
WP_016551805.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265356057.1_2460	26.606	218	592
WP_016551805.1	lcl|NZ_JAMQPU010000007.1_cds_WP_100717123.1_3584	25.225	222	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135605214.1_1221	27.746	173	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_265360428.1_2877	24.797	246	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100720566.1_2154	24.229	227	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100718965.1_2716	28.218	202	592
WP_016551805.1	lcl|NZ_JAMQPU010000007.1_cds_WP_238761027.1_3557	27.111	225	592
WP_016551805.1	lcl|NZ_JAMQPU010000009.1_cds_WP_100716774.1_3728	25.322	233	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359857.1_650	24.280	243	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265359823.1_482	26.577	222	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359992.1_1266	27.350	234	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_265355894.1_1051	25.000	236	592
WP_016551805.1	lcl|NZ_JAMQPU010000005.1_cds_WP_135652444.1_3061	26.596	188	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_135594505.1_434	27.111	225	592
WP_016551805.1	lcl|NZ_JAMQPU010000001.1_cds_WP_135594505.1_434	46.341	41	592
WP_016551805.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360018.1_1386	25.000	224	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717642.1_2811	26.522	230	592
WP_016551805.1	lcl|NZ_JAMQPU010000004.1_cds_WP_100717642.1_2811	36.957	46	592
WP_004462894.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360263.1_2317	26.453	344	342
WP_004462894.1	lcl|NZ_JAMQPU010000002.1_cds_WP_100725791.1_1808	24.189	339	342
WP_004462894.1	lcl|NZ_JAMQPU010000003.1_cds_WP_135638554.1_2365	24.928	349	342
WP_004462894.1	lcl|NZ_JAMQPU010000006.1_cds_WP_100715920.1_3461	25.140	358	342
WP_004462894.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360278.1_2333	25.551	227	342
WP_004462894.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265359989.1_1246	29.293	198	342
WP_004462894.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360115.1_1781	27.600	250	342
WP_004462894.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135688711.1_1476	25.738	237	342
WP_004462894.1	lcl|NZ_JAMQPU010000002.1_cds_WP_135661930.1_2151	25.532	188	342
WP_004462894.1	lcl|NZ_JAMQPU010000003.1_cds_WP_265360318.1_2382	24.583	240	342
WP_004462894.1	lcl|NZ_JAMQPU010000002.1_cds_WP_265360034.1_1468	22.280	193	342
WP_004462893.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100716386.1_651	24.824	427	427
WP_004462893.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100716386.1_651	24.824	427	427
WP_004462893.1	lcl|NZ_JAMQPU010000001.1_cds_WP_100716386.1_651	24.824	427	427
