WP_004462903.1	lcl|NZ_JADDWM010000006.1_cds_WP_002725873.1_3009	95.402	87	106
WP_004462901.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733579.1_3008	91.935	310	318
WP_004462901.1	lcl|NZ_JADDWM010000006.1_cds_WP_002733534.1_3005	25.926	270	318
WP_004462901.1	lcl|NZ_JADDWM010000018.1_cds_WP_002722638.1_675	23.242	327	318
WP_004462901.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740024.1_2914	22.867	293	318
WP_004462901.1	lcl|NZ_JADDWM010000005.1_cds_WP_002728309.1_2650	23.397	312	318
WP_004462901.1	lcl|NZ_JADDWM010000006.1_cds_WP_016749081.1_2976	23.313	326	318
WP_004462901.1	lcl|NZ_JADDWM010000013.1_cds_WP_002743770.1_358	23.392	171	318
WP_016551805.1	lcl|NZ_JADDWM010000068.1_cds_WP_002742222.1_2888	36.612	366	592
WP_016551805.1	lcl|NZ_JADDWM010000001.1_cds_WP_002723347.1_939	32.995	394	592
WP_016551805.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740724.1_2983	34.383	381	592
WP_016551805.1	lcl|NZ_JADDWM010000028.1_cds_WP_002741286.1_1381	31.633	392	592
WP_016551805.1	lcl|NZ_JADDWM010000006.1_cds_IQA65_RS03710_2972	29.095	409	592
WP_016551805.1	lcl|NZ_JADDWM010000008.1_cds_WP_002739451.1_3298	28.378	222	592
WP_016551805.1	lcl|NZ_JADDWM010000009.1_cds_WP_002726143.1_3366	31.579	209	592
WP_016551805.1	lcl|NZ_JADDWM010000054.1_cds_WP_002738485.1_2535	30.851	188	592
WP_016551805.1	lcl|NZ_JADDWM010000011.1_cds_WP_002752475.1_132	26.271	236	592
WP_016551805.1	lcl|NZ_JADDWM010000002.1_cds_WP_002734207.1_1504	29.614	233	592
WP_016551805.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721914.1_1990	28.241	216	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002730493.1_2357	27.315	216	592
WP_016551805.1	lcl|NZ_JADDWM010000011.1_cds_WP_002729758.1_141	32.456	228	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724285.1_2375	30.000	220	592
WP_016551805.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728388.1_66	25.962	208	592
WP_016551805.1	lcl|NZ_JADDWM010000026.1_cds_WP_002729296.1_1262	28.829	222	592
WP_016551805.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721827.1_2022	29.767	215	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724311.1_2376	25.681	257	592
WP_016551805.1	lcl|NZ_JADDWM010000008.1_cds_WP_002725984.1_3266	24.336	226	592
WP_016551805.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	27.869	244	592
WP_016551805.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	26.230	183	592
WP_016551805.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	23.047	256	592
WP_016551805.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	28.025	157	592
WP_016551805.1	lcl|NZ_JADDWM010000011.1_cds_WP_002729133.1_124	25.941	239	592
WP_016551805.1	lcl|NZ_JADDWM010000001.1_cds_WP_002735056.1_854	28.421	190	592
WP_016551805.1	lcl|NZ_JADDWM010000017.1_cds_WP_002733736.1_628	25.101	247	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002734915.1_2428	24.790	238	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	27.404	208	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	23.118	186	592
WP_016551805.1	lcl|NZ_JADDWM010000050.1_cds_WP_002739367.1_2450	22.816	206	592
WP_016551805.1	lcl|NZ_JADDWM010000013.1_cds_WP_002723659.1_319	26.754	228	592
WP_016551805.1	lcl|NZ_JADDWM010000068.1_cds_WP_002742222.1_2888	36.612	366	592
WP_016551805.1	lcl|NZ_JADDWM010000001.1_cds_WP_002723347.1_939	32.995	394	592
WP_016551805.1	lcl|NZ_JADDWM010000006.1_cds_WP_002740724.1_2983	34.383	381	592
WP_016551805.1	lcl|NZ_JADDWM010000028.1_cds_WP_002741286.1_1381	31.633	392	592
WP_016551805.1	lcl|NZ_JADDWM010000006.1_cds_IQA65_RS03710_2972	29.095	409	592
WP_016551805.1	lcl|NZ_JADDWM010000008.1_cds_WP_002739451.1_3298	28.378	222	592
WP_016551805.1	lcl|NZ_JADDWM010000009.1_cds_WP_002726143.1_3366	31.579	209	592
WP_016551805.1	lcl|NZ_JADDWM010000054.1_cds_WP_002738485.1_2535	30.851	188	592
WP_016551805.1	lcl|NZ_JADDWM010000011.1_cds_WP_002752475.1_132	26.271	236	592
WP_016551805.1	lcl|NZ_JADDWM010000002.1_cds_WP_002734207.1_1504	29.614	233	592
WP_016551805.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721914.1_1990	28.241	216	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002730493.1_2357	27.315	216	592
WP_016551805.1	lcl|NZ_JADDWM010000011.1_cds_WP_002729758.1_141	32.456	228	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724285.1_2375	30.000	220	592
WP_016551805.1	lcl|NZ_JADDWM010000010.1_cds_WP_002728388.1_66	25.962	208	592
WP_016551805.1	lcl|NZ_JADDWM010000026.1_cds_WP_002729296.1_1262	28.829	222	592
WP_016551805.1	lcl|NZ_JADDWM010000003.1_cds_WP_002721827.1_2022	29.767	215	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002724311.1_2376	25.681	257	592
WP_016551805.1	lcl|NZ_JADDWM010000008.1_cds_WP_002725984.1_3266	24.336	226	592
WP_016551805.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	27.869	244	592
WP_016551805.1	lcl|NZ_JADDWM010000024.1_cds_WP_002733837.1_1200	26.230	183	592
WP_016551805.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	23.047	256	592
WP_016551805.1	lcl|NZ_JADDWM010000013.1_cds_WP_032853264.1_328	28.025	157	592
WP_016551805.1	lcl|NZ_JADDWM010000011.1_cds_WP_002729133.1_124	25.941	239	592
WP_016551805.1	lcl|NZ_JADDWM010000001.1_cds_WP_002735056.1_854	28.421	190	592
WP_016551805.1	lcl|NZ_JADDWM010000017.1_cds_WP_002733736.1_628	25.101	247	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002734915.1_2428	24.790	238	592
WP_016551805.1	lcl|NZ_JADDWM010000004.1_cds_WP_002739909.1_2419	27.404	208	592
