WP_004462903.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594790.1_2966	62.821	78	106
WP_004462901.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594788.1_2965	81.613	310	318
WP_004462901.1	lcl|NZ_RQGZ01000001.1_cds_WP_100725791.1_2824	24.540	326	318
WP_004462901.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594691.1_2914	23.214	280	318
WP_004462901.1	lcl|NZ_RQGZ01000019.1_cds_WP_135594687.1_2912	23.485	264	318
WP_004462901.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592297.1_973	27.895	190	318
WP_004462901.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594311.1_1523	22.601	323	318
WP_004462901.1	lcl|NZ_RQGZ01000010.1_cds_WP_100715920.1_2241	26.344	186	318
WP_016551805.1	lcl|NZ_RQGZ01000019.1_cds_WP_167879885.1_2963	32.228	543	592
WP_016551805.1	lcl|NZ_RQGZ01000016.1_cds_WP_135593825.1_1043	33.676	389	592
WP_016551805.1	lcl|NZ_RQGZ01000013.1_cds_WP_100716163.1_2593	32.861	423	592
WP_016551805.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594303.1_1517	36.129	310	592
WP_016551805.1	lcl|NZ_RQGZ01000013.1_cds_WP_135593207.1_2532	39.224	232	592
WP_016551805.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594301.1_1515	35.498	231	592
WP_016551805.1	lcl|NZ_RQGZ01000008.1_cds_WP_135592491.1_1991	27.500	440	592
WP_016551805.1	lcl|NZ_RQGZ01000003.1_cds_WP_135591471.1_182	30.734	218	592
WP_016551805.1	lcl|NZ_RQGZ01000003.1_cds_WP_100728022.1_841	30.093	216	592
WP_016551805.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594549.1_1542	29.545	220	592
WP_016551805.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594135.1_1381	29.353	201	592
WP_016551805.1	lcl|NZ_RQGZ01000015.1_cds_WP_100717653.1_1829	27.004	237	592
WP_016551805.1	lcl|NZ_RQGZ01000003.1_cds_WP_135592251.1_904	29.832	238	592
WP_016551805.1	lcl|NZ_RQGZ01000006.1_cds_WP_100726786.1_3546	30.131	229	592
WP_016551805.1	lcl|NZ_RQGZ01000023.1_cds_WP_135595200.1_3414	31.111	225	592
WP_016551805.1	lcl|NZ_RQGZ01000016.1_cds_WP_135594405.1_1607	29.694	229	592
