WP_004462903.1	lcl|NZ_AHNK02000021.1_cds_WP_000340715.1_2258	95.402	87	106
WP_004462901.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	92.581	310	318
WP_004462901.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	24.771	327	318
WP_004462901.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	26.296	270	318
WP_004462901.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	23.368	291	318
WP_004462901.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	24.012	329	318
WP_004462901.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	22.400	250	318
WP_016551805.1	lcl|NZ_AHNK02000021.1_cds_WP_002106376.1_2235	52.445	593	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_WP_000667646.1_1291	33.249	394	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_WP_000172205.1_1247	35.792	366	592
WP_016551805.1	lcl|NZ_AHNK02000046.1_cds_WP_000828456.1_812	30.612	392	592
WP_016551805.1	lcl|NZ_AHNK02000026.1_cds_WP_000510773.1_2017	29.358	218	592
WP_016551805.1	lcl|NZ_AHNK02000026.1_cds_WP_001161019.1_1918	31.100	209	592
WP_016551805.1	lcl|NZ_AHNK02000032.1_cds_WP_001052498.1_1546	25.514	243	592
WP_016551805.1	lcl|NZ_AHNK02000032.1_cds_WP_000619177.1_1502	27.490	251	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_LEP1GSC098_RS06245_1233	29.614	233	592
WP_016551805.1	lcl|NZ_AHNK02000019.1_cds_WP_001982953.1_2580	26.050	238	592
WP_016551805.1	lcl|NZ_AHNK02000048.1_cds_WP_001141158.1_605	30.769	221	592
WP_016551805.1	lcl|NZ_AHNK02000021.1_cds_WP_000184520.1_2469	28.311	219	592
WP_016551805.1	lcl|NZ_AHNK02000013.1_cds_WP_000666552.1_2869	26.923	234	592
WP_016551805.1	lcl|NZ_AHNK02000032.1_cds_WP_000218838.1_1501	28.750	240	592
WP_016551805.1	lcl|NZ_AHNK02000013.1_cds_WP_000433117.1_2921	27.778	216	592
WP_016551805.1	lcl|NZ_AHNK02000049.1_cds_WP_000047473.1_511	25.481	208	592
WP_016551805.1	lcl|NZ_AHNK02000013.1_cds_WP_001089499.1_2889	26.809	235	592
WP_016551805.1	lcl|NZ_AHNK02000046.1_cds_WP_000052667.1_914	26.638	229	592
WP_016551805.1	lcl|NZ_AHNK02000043.1_cds_WP_000651459.1_1154	26.908	249	592
WP_016551805.1	lcl|NZ_AHNK02000053.1_cds_WP_000603361.1_271	23.009	226	592
WP_016551805.1	lcl|NZ_AHNK02000002.1_cds_WP_000590872.1_3706	22.314	242	592
WP_016551805.1	lcl|NZ_AHNK02000002.1_cds_WP_000590872.1_3706	26.415	159	592
WP_016551805.1	lcl|NZ_AHNK02000046.1_cds_WP_001288326.1_1030	28.151	238	592
WP_016551805.1	lcl|NZ_AHNK02000021.1_cds_WP_000054169.1_2350	26.866	201	592
WP_016551805.1	lcl|NZ_AHNK02000044.1_cds_WP_001049210.1_1081	27.049	244	592
WP_016551805.1	lcl|NZ_AHNK02000044.1_cds_WP_001049210.1_1081	25.806	217	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_WP_000626143.1_1253	27.885	208	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_WP_000626143.1_1253	23.596	178	592
WP_016551805.1	lcl|NZ_AHNK02000029.1_cds_WP_002109629.1_1704	24.786	234	592
WP_016551805.1	lcl|NZ_AHNK02000048.1_cds_WP_000136057.1_565	26.316	228	592
WP_016551805.1	lcl|NZ_AHNK02000021.1_cds_WP_002106376.1_2235	52.445	593	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_WP_000667646.1_1291	33.249	394	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_WP_000172205.1_1247	35.792	366	592
WP_016551805.1	lcl|NZ_AHNK02000046.1_cds_WP_000828456.1_812	30.612	392	592
WP_016551805.1	lcl|NZ_AHNK02000026.1_cds_WP_000510773.1_2017	29.358	218	592
WP_016551805.1	lcl|NZ_AHNK02000026.1_cds_WP_001161019.1_1918	31.100	209	592
WP_016551805.1	lcl|NZ_AHNK02000032.1_cds_WP_001052498.1_1546	25.514	243	592
WP_016551805.1	lcl|NZ_AHNK02000032.1_cds_WP_000619177.1_1502	27.490	251	592
WP_016551805.1	lcl|NZ_AHNK02000041.1_cds_LEP1GSC098_RS06245_1233	29.614	233	592
WP_016551805.1	lcl|NZ_AHNK02000019.1_cds_WP_001982953.1_2580	26.050	238	592
WP_016551805.1	lcl|NZ_AHNK02000048.1_cds_WP_001141158.1_605	30.769	221	592
WP_016551805.1	lcl|NZ_AHNK02000021.1_cds_WP_000184520.1_2469	28.311	219	592
WP_016551805.1	lcl|NZ_AHNK02000013.1_cds_WP_000666552.1_2869	26.923	234	592
WP_016551805.1	lcl|NZ_AHNK02000032.1_cds_WP_000218838.1_1501	28.750	240	592
WP_016551805.1	lcl|NZ_AHNK02000013.1_cds_WP_000433117.1_2921	27.778	216	592
WP_016551805.1	lcl|NZ_AHNK02000049.1_cds_WP_000047473.1_511	25.481	208	592
WP_016551805.1	lcl|NZ_AHNK02000013.1_cds_WP_001089499.1_2889	26.809	235	592
WP_016551805.1	lcl|NZ_AHNK02000046.1_cds_WP_000052667.1_914	26.638	229	592
WP_016551805.1	lcl|NZ_AHNK02000043.1_cds_WP_000651459.1_1154	26.908	249	592
WP_016551805.1	lcl|NZ_AHNK02000053.1_cds_WP_000603361.1_271	23.009	226	592
WP_016551805.1	lcl|NZ_AHNK02000002.1_cds_WP_000590872.1_3706	22.314	242	592
WP_016551805.1	lcl|NZ_AHNK02000002.1_cds_WP_000590872.1_3706	26.415	159	592
WP_016551805.1	lcl|NZ_AHNK02000046.1_cds_WP_001288326.1_1030	28.151	238	592
WP_016551805.1	lcl|NZ_AHNK02000021.1_cds_WP_000054169.1_2350	26.866	201	592
WP_016551805.1	lcl|NZ_AHNK02000044.1_cds_WP_001049210.1_1081	27.049	244	592
WP_016551805.1	lcl|NZ_AHNK02000044.1_cds_WP_001049210.1_1081	25.806	217	592
