WP_004462903.1	lcl|NZ_RQFE01000014.1_cds_WP_135633099.1_3500	64.103	78	106
WP_004462901.1	lcl|NZ_RQFE01000014.1_cds_WP_135633097.1_3499	78.135	311	318
WP_004462901.1	lcl|NZ_RQFE01000024.1_cds_WP_135634167.1_250	24.233	326	318
WP_004462901.1	lcl|NZ_RQFE01000024.1_cds_WP_135634215.1_277	27.532	316	318
WP_004462901.1	lcl|NZ_RQFE01000011.1_cds_WP_135632088.1_1003	24.916	297	318
WP_004462901.1	lcl|NZ_RQFE01000024.1_cds_WP_135635229.1_860	24.149	323	318
WP_016551805.1	lcl|NZ_RQFE01000014.1_cds_WP_135633093.1_3497	46.897	580	592
WP_016551805.1	lcl|NZ_RQFE01000031.1_cds_WP_135636913.1_2188	35.443	395	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135635240.1_866	35.350	314	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135634674.1_552	33.178	428	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135634572.1_489	37.391	230	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135635244.1_868	29.577	355	592
WP_016551805.1	lcl|NZ_RQFE01000026.1_cds_WP_135636071.1_3009	26.682	431	592
WP_016551805.1	lcl|NZ_RQFE01000036.1_cds_WP_135637428.1_3628	29.817	218	592
WP_016551805.1	lcl|NZ_RQFE01000008.1_cds_WP_135631779.1_3738	30.222	225	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135635193.1_838	30.603	232	592
WP_016551805.1	lcl|NZ_RQFE01000007.1_cds_WP_135631558.1_2549	26.160	237	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135635048.1_774	29.911	224	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632120.1_1071	28.216	241	592
WP_016551805.1	lcl|NZ_RQFE01000007.1_cds_WP_135631661.1_2629	27.876	226	592
WP_016551805.1	lcl|NZ_RQFE01000031.1_cds_WP_135636197.1_1792	29.353	201	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135633837.1_46	29.384	211	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632177.1_1138	29.167	216	592
WP_016551805.1	lcl|NZ_RQFE01000007.1_cds_WP_135631402.1_2453	29.717	212	592
WP_016551805.1	lcl|NZ_RQFE01000008.1_cds_WP_135631806.1_3767	28.333	240	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632378.1_1377	28.311	219	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135592366.1_1350	25.225	222	592
WP_016551805.1	lcl|NZ_RQFE01000007.1_cds_WP_135631418.1_2461	28.571	203	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632139.1_1097	26.606	218	592
WP_016551805.1	lcl|NZ_RQFE01000026.1_cds_WP_244242032.1_2861	27.727	220	592
WP_016551805.1	lcl|NZ_RQFE01000021.1_cds_WP_135633407.1_3340	26.667	225	592
WP_016551805.1	lcl|NZ_RQFE01000031.1_cds_WP_135637050.1_2267	26.961	204	592
WP_016551805.1	lcl|NZ_RQFE01000026.1_cds_WP_135635636.1_2752	25.126	199	592
WP_016551805.1	lcl|NZ_RQFE01000007.1_cds_WP_135631662.1_2630	25.943	212	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135634921.1_703	27.490	251	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135635191.1_837	28.085	235	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632861.1_1751	28.729	181	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632693.1_1648	25.847	236	592
WP_016551805.1	lcl|NZ_RQFE01000011.1_cds_WP_135632488.1_1513	25.221	226	592
WP_016551805.1	lcl|NZ_RQFE01000024.1_cds_WP_135635274.1_886	25.287	174	592
