WP_004462903.1	lcl|NZ_RQHL01000012.1_cds_WP_135742280.1_1804	63.514	74	106
WP_004462901.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	79.683	315	318
WP_004462901.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	23.620	326	318
WP_004462901.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	22.388	335	318
WP_004462901.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	24.062	320	318
WP_004462901.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	25.269	186	318
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741237.1_582	34.190	389	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740247.1_2584	33.255	424	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740849.1_127	37.153	288	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740191.1_2522	37.234	282	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740851.1_129	32.000	250	592
WP_016551805.1	lcl|NZ_RQHL01000023.1_cds_WP_135743065.1_3384	34.071	226	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741548.1_935	30.275	218	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740717.1_3071	29.048	210	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740639.1_2977	27.426	237	592
WP_016551805.1	lcl|NZ_RQHL01000021.1_cds_WP_135742766.1_3664	29.130	230	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742140.1_1619	29.358	218	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742198.1_1683	30.909	220	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740827.1_102	30.455	220	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740414.1_2780	28.634	227	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740946.1_243	28.856	201	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740568.1_2900	26.339	224	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742276.1_1800	28.571	203	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_244242789.1_1377	28.704	216	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742477.1_1404	25.225	222	592
WP_016551805.1	lcl|NZ_RQHL01000023.1_cds_WP_135742946.1_3239	28.155	206	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135739684.1_1955	23.830	235	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742175.1_1657	25.229	218	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740709.1_3063	27.885	208	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	24.797	246	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740868.1_147	24.771	218	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741791.1_1220	26.106	226	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741589.1_985	26.396	197	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741316.1_667	25.455	220	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740367.1_2722	25.893	224	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741163.1_494	29.327	208	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740826.1_101	28.384	229	592
WP_016551805.1	lcl|NZ_RQHL01000021.1_cds_WP_135742791.1_3695	25.210	238	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	26.699	206	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	46.341	41	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	27.311	238	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740627.1_2965	25.118	211	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741237.1_582	34.190	389	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740247.1_2584	33.255	424	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740849.1_127	37.153	288	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740191.1_2522	37.234	282	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740851.1_129	32.000	250	592
WP_016551805.1	lcl|NZ_RQHL01000023.1_cds_WP_135743065.1_3384	34.071	226	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741548.1_935	30.275	218	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740717.1_3071	29.048	210	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740639.1_2977	27.426	237	592
WP_016551805.1	lcl|NZ_RQHL01000021.1_cds_WP_135742766.1_3664	29.130	230	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742140.1_1619	29.358	218	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742198.1_1683	30.909	220	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740827.1_102	30.455	220	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740414.1_2780	28.634	227	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740946.1_243	28.856	201	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740568.1_2900	26.339	224	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742276.1_1800	28.571	203	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_244242789.1_1377	28.704	216	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742477.1_1404	25.225	222	592
WP_016551805.1	lcl|NZ_RQHL01000023.1_cds_WP_135742946.1_3239	28.155	206	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135739684.1_1955	23.830	235	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135742175.1_1657	25.229	218	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740709.1_3063	27.885	208	592
WP_016551805.1	lcl|NZ_RQHL01000006.1_cds_WP_135740567.1_2899	24.797	246	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740868.1_147	24.771	218	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741791.1_1220	26.106	226	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741589.1_985	26.396	197	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741316.1_667	25.455	220	592
WP_016551805.1	lcl|NZ_RQHL01000004.1_cds_WP_135740367.1_2722	25.893	224	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741163.1_494	29.327	208	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135740826.1_101	28.384	229	592
WP_016551805.1	lcl|NZ_RQHL01000021.1_cds_WP_135742791.1_3695	25.210	238	592
WP_016551805.1	lcl|NZ_RQHL01000012.1_cds_WP_135741125.1_444	26.699	206	592
