WP_004462903.1	lcl|NZ_NPDV01000007.1_cds_WP_100785494.1_3410	96.552	87	106
WP_004462901.1	lcl|NZ_NPDV01000007.1_cds_WP_100785493.1_3409	85.987	314	318
WP_004462901.1	lcl|NZ_NPDV01000007.1_cds_WP_100785482.1_3397	23.529	187	318
WP_004462901.1	lcl|NZ_NPDV01000001.1_cds_WP_100784057.1_395	22.337	291	318
WP_004462901.1	lcl|NZ_NPDV01000007.1_cds_WP_100785490.1_3406	25.143	175	318
WP_004462901.1	lcl|NZ_NPDV01000005.1_cds_WP_100785093.1_3037	23.392	171	318
WP_230486562.1	lcl|NZ_NPDV01000007.1_cds_WP_243394718.1_3408	86.486	37	46
WP_016551805.1	lcl|NZ_NPDV01000007.1_cds_WP_100785491.1_3407	71.502	586	592
WP_016551805.1	lcl|NZ_NPDV01000005.1_cds_WP_165781724.1_3001	36.757	370	592
WP_016551805.1	lcl|NZ_NPDV01000015.1_cds_WP_100786799.1_1145	33.254	421	592
WP_016551805.1	lcl|NZ_NPDV01000007.1_cds_WP_100785587.1_3509	29.412	238	592
WP_016551805.1	lcl|NZ_NPDV01000012.1_cds_WP_100786379.1_737	32.243	214	592
WP_016551805.1	lcl|NZ_NPDV01000001.1_cds_WP_100784089.1_324	31.250	208	592
WP_016551805.1	lcl|NZ_NPDV01000003.1_cds_WP_100784621.1_2489	31.481	216	592
WP_016551805.1	lcl|NZ_NPDV01000031.1_cds_WP_100787739.1_2655	28.139	231	592
WP_016551805.1	lcl|NZ_NPDV01000002.1_cds_WP_100784133.1_1584	30.851	188	592
WP_016551805.1	lcl|NZ_NPDV01000005.1_cds_WP_100785086.1_3026	27.358	212	592
WP_016551805.1	lcl|NZ_NPDV01000006.1_cds_WP_100785462.1_3322	29.870	231	592
WP_016551805.1	lcl|NZ_NPDV01000003.1_cds_WP_100784590.1_2453	25.238	210	592
WP_016551805.1	lcl|NZ_NPDV01000001.1_cds_WP_100783871.1_192	27.468	233	592
WP_016551805.1	lcl|NZ_NPDV01000004.1_cds_WP_100784913.1_2854	30.263	228	592
WP_016551805.1	lcl|NZ_NPDV01000021.1_cds_WP_165781816.1_1964	25.000	208	592
WP_016551805.1	lcl|NZ_NPDV01000014.1_cds_WP_100786711.1_1060	24.887	221	592
WP_016551805.1	lcl|NZ_NPDV01000007.1_cds_WP_100785588.1_3510	29.310	174	592
WP_016551805.1	lcl|NZ_NPDV01000001.1_cds_WP_100783817.1_134	26.522	230	592
WP_016551805.1	lcl|NZ_NPDV01000006.1_cds_WP_100785466.1_3369	30.126	239	592
WP_016551805.1	lcl|NZ_NPDV01000003.1_cds_WP_100784622.1_2490	28.980	245	592
WP_016551805.1	lcl|NZ_NPDV01000003.1_cds_WP_100784731.1_2607	27.273	209	592
WP_016551805.1	lcl|NZ_NPDV01000016.1_cds_WP_100786881.1_1215	26.866	201	592
WP_016551805.1	lcl|NZ_NPDV01000008.1_cds_WP_100785713.1_3612	23.478	230	592
