WP_004462903.1	lcl|NZ_BOPW01000004.1_cds_WP_002733653.1_947	94.253	87	106
WP_004462901.1	lcl|NZ_BOPW01000004.1_cds_WP_002733579.1_948	91.935	310	318
WP_004462901.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	25.926	270	318
WP_004462901.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	23.242	327	318
WP_004462901.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	22.867	293	318
WP_004462901.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	23.397	312	318
WP_004462901.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	23.313	326	318
WP_004462901.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	23.392	171	318
WP_016551805.1	lcl|NZ_BOPW01000017.1_cds_WP_002735243.1_2670	36.885	366	592
WP_016551805.1	lcl|NZ_BOPW01000007.1_cds_WP_002723347.1_1649	32.995	394	592
WP_016551805.1	lcl|NZ_BOPW01000001.1_cds_WP_107694874.1_183	31.633	392	592
WP_016551805.1	lcl|NZ_BOPW01000004.1_cds_WP_002733589.1_979	29.095	409	592
WP_016551805.1	lcl|NZ_BOPW01000012.1_cds_WP_002723679.1_2245	28.378	222	592
WP_016551805.1	lcl|NZ_BOPW01000016.1_cds_WP_002726143.1_2581	31.579	209	592
WP_016551805.1	lcl|NZ_BOPW01000031.1_cds_WP_002732862.1_3226	30.851	188	592
WP_016551805.1	lcl|NZ_BOPW01000010.1_cds_WP_002733932.1_1961	26.271	236	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_002734207.1_1186	29.614	233	592
WP_016551805.1	lcl|NZ_BOPW01000006.1_cds_WP_002721914.1_1453	28.241	216	592
WP_016551805.1	lcl|NZ_BOPW01000025.1_cds_WP_002730493.1_3068	27.315	216	592
WP_016551805.1	lcl|NZ_BOPW01000010.1_cds_WP_002729758.1_1970	32.456	228	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002724285.1_2755	30.000	220	592
WP_016551805.1	lcl|NZ_BOPW01000003.1_cds_WP_002728388.1_818	25.962	208	592
WP_016551805.1	lcl|NZ_BOPW01000009.1_cds_WP_002729296.1_1810	28.829	222	592
WP_016551805.1	lcl|NZ_BOPW01000006.1_cds_WP_002721827.1_1486	29.767	215	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002724311.1_2754	25.681	257	592
WP_016551805.1	lcl|NZ_BOPW01000012.1_cds_WP_002725984.1_2213	24.336	226	592
WP_016551805.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	27.869	244	592
WP_016551805.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	26.230	183	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	23.438	256	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	28.025	157	592
WP_016551805.1	lcl|NZ_BOPW01000010.1_cds_WP_002729133.1_1954	25.941	239	592
WP_016551805.1	lcl|NZ_BOPW01000007.1_cds_WP_002735056.1_1564	28.421	190	592
WP_016551805.1	lcl|NZ_BOPW01000004.1_cds_WP_002733736.1_1088	25.101	247	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002734915.1_2703	24.790	238	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	27.404	208	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	32.609	46	592
WP_016551805.1	lcl|NZ_BOPW01000019.1_cds_WP_002734479.1_2821	22.816	206	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_002723659.1_1292	26.754	228	592
WP_016551805.1	lcl|NZ_BOPW01000017.1_cds_WP_002735243.1_2670	36.885	366	592
WP_016551805.1	lcl|NZ_BOPW01000007.1_cds_WP_002723347.1_1649	32.995	394	592
WP_016551805.1	lcl|NZ_BOPW01000001.1_cds_WP_107694874.1_183	31.633	392	592
WP_016551805.1	lcl|NZ_BOPW01000004.1_cds_WP_002733589.1_979	29.095	409	592
WP_016551805.1	lcl|NZ_BOPW01000012.1_cds_WP_002723679.1_2245	28.378	222	592
WP_016551805.1	lcl|NZ_BOPW01000016.1_cds_WP_002726143.1_2581	31.579	209	592
WP_016551805.1	lcl|NZ_BOPW01000031.1_cds_WP_002732862.1_3226	30.851	188	592
WP_016551805.1	lcl|NZ_BOPW01000010.1_cds_WP_002733932.1_1961	26.271	236	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_002734207.1_1186	29.614	233	592
WP_016551805.1	lcl|NZ_BOPW01000006.1_cds_WP_002721914.1_1453	28.241	216	592
WP_016551805.1	lcl|NZ_BOPW01000025.1_cds_WP_002730493.1_3068	27.315	216	592
WP_016551805.1	lcl|NZ_BOPW01000010.1_cds_WP_002729758.1_1970	32.456	228	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002724285.1_2755	30.000	220	592
WP_016551805.1	lcl|NZ_BOPW01000003.1_cds_WP_002728388.1_818	25.962	208	592
WP_016551805.1	lcl|NZ_BOPW01000009.1_cds_WP_002729296.1_1810	28.829	222	592
WP_016551805.1	lcl|NZ_BOPW01000006.1_cds_WP_002721827.1_1486	29.767	215	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002724311.1_2754	25.681	257	592
WP_016551805.1	lcl|NZ_BOPW01000012.1_cds_WP_002725984.1_2213	24.336	226	592
WP_016551805.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	27.869	244	592
WP_016551805.1	lcl|NZ_BOPW01000015.1_cds_WP_002733837.1_2508	26.230	183	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	23.438	256	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_016749008.1_1301	28.025	157	592
WP_016551805.1	lcl|NZ_BOPW01000010.1_cds_WP_002729133.1_1954	25.941	239	592
WP_016551805.1	lcl|NZ_BOPW01000007.1_cds_WP_002735056.1_1564	28.421	190	592
WP_016551805.1	lcl|NZ_BOPW01000004.1_cds_WP_002733736.1_1088	25.101	247	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002734915.1_2703	24.790	238	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	27.404	208	592
WP_016551805.1	lcl|NZ_BOPW01000018.1_cds_WP_002735022.1_2712	32.609	46	592
WP_016551805.1	lcl|NZ_BOPW01000019.1_cds_WP_002734479.1_2821	22.816	206	592
WP_016551805.1	lcl|NZ_BOPW01000005.1_cds_WP_002723659.1_1292	26.754	228	592
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	31.214	346	342
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_002727919.1_1043	26.912	353	342
WP_004462894.1	lcl|NZ_BOPW01000001.1_cds_WP_002722638.1_268	25.588	340	342
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_002733638.1_983	27.095	358	342
WP_004462894.1	lcl|NZ_BOPW01000028.1_cds_WP_002729504.1_3166	24.302	358	342
WP_004462894.1	lcl|NZ_BOPW01000001.1_cds_WP_002732362.1_142	28.099	242	342
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_016749081.1_975	30.000	250	342
WP_004462894.1	lcl|NZ_BOPW01000002.1_cds_WP_002728309.1_540	27.692	195	342
WP_004462894.1	lcl|NZ_BOPW01000003.1_cds_WP_002728462.1_751	27.801	241	342
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_016749079.1_954	28.139	231	342
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_002744551.1_977	27.600	250	342
WP_004462894.1	lcl|NZ_BOPW01000004.1_cds_WP_002733757.1_1016	25.275	182	342
WP_004462893.1	lcl|NZ_BOPW01000004.1_cds_WP_002733548.1_982	27.938	451	427
WP_004462893.1	lcl|NZ_BOPW01000019.1_cds_WP_002726457.1_2822	24.828	435	427
WP_004462893.1	lcl|NZ_BOPW01000004.1_cds_WP_002733548.1_982	27.938	451	427
WP_004462893.1	lcl|NZ_BOPW01000019.1_cds_WP_002726457.1_2822	24.828	435	427
WP_004462893.1	lcl|NZ_BOPW01000004.1_cds_WP_002733548.1_982	27.938	451	427
WP_004462893.1	lcl|NZ_BOPW01000019.1_cds_WP_002726457.1_2822	24.828	435	427
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733672.1_980	39.130	230	587
WP_004477915.1	lcl|NZ_BOPW01000003.1_cds_WP_002722821.1_867	28.340	247	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733633.1_992	31.004	229	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733651.1_1014	29.588	267	587
WP_004477915.1	lcl|NZ_BOPW01000017.1_cds_WP_002735273.1_2626	25.263	285	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733600.1_1010	32.203	59	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733672.1_980	39.130	230	587
WP_004477915.1	lcl|NZ_BOPW01000003.1_cds_WP_002722821.1_867	28.340	247	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733633.1_992	31.004	229	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733651.1_1014	29.588	267	587
WP_004477915.1	lcl|NZ_BOPW01000017.1_cds_WP_002735273.1_2626	25.263	285	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733600.1_1010	32.203	59	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733672.1_980	39.130	230	587
WP_004477915.1	lcl|NZ_BOPW01000003.1_cds_WP_002722821.1_867	28.340	247	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733633.1_992	31.004	229	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733651.1_1014	29.588	267	587
WP_004477915.1	lcl|NZ_BOPW01000017.1_cds_WP_002735273.1_2626	25.263	285	587
WP_004477915.1	lcl|NZ_BOPW01000004.1_cds_WP_002733600.1_1010	32.203	59	587
WP_004491540.1	lcl|NZ_BOPW01000004.1_cds_WP_002733776.1_1039	25.234	214	224
WP_004491540.1	lcl|NZ_BOPW01000013.1_cds_WP_002736203.1_2266	22.705	207	224
WP_004491540.1	lcl|NZ_BOPW01000023.1_cds_WP_002733141.1_3021	31.633	98	224
WP_004491540.1	lcl|NZ_BOPW01000002.1_cds_WP_002723163.1_589	26.882	93	224
WP_004462889.1	lcl|NZ_BOPW01000004.1_cds_WP_002733667.1_990	33.984	256	231
WP_004462889.1	lcl|NZ_BOPW01000004.1_cds_WP_002733574.1_986	28.148	270	231
WP_004462889.1	lcl|NZ_BOPW01000015.1_cds_WP_002730849.1_2478	29.004	231	231
WP_230486561.1	lcl|NZ_BOPW01000003.1_cds_WP_002728407.1_810	26.984	126	217
WP_004477982.1	lcl|NZ_BOPW01000004.1_cds_WP_002733584.1_1021	25.000	264	302
WP_004477982.1	lcl|NZ_BOPW01000029.1_cds_WP_002732219.1_3173	27.869	122	302
WP_004477982.1	lcl|NZ_BOPW01000006.1_cds_WP_002727139.1_1420	26.230	122	302
WP_004462124.1	lcl|NZ_BOPW01000006.1_cds_WP_002727447.1_1310	27.660	188	356
WP_004462124.1	lcl|NZ_BOPW01000008.1_cds_WP_002728891.1_1746	25.806	186	356
WP_004462124.1	lcl|NZ_BOPW01000011.1_cds_WP_002722237.1_2039	25.258	194	356
WP_004462127.1	lcl|NZ_BOPW01000004.1_cds_WP_002733534.1_951	30.435	299	332
WP_004462127.1	lcl|NZ_BOPW01000004.1_cds_KI333_RS04880_981	78.689	61	332
