WP_004462903.1	lcl|NZ_VWNG01000009.1_cds_WP_000340715.1_3323	95.402	87	106
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_000410273.1_3322	92.581	310	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_192486369.1_3301	55.556	63	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_000744700.1_1170	24.771	327	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_000646251.1_3319	26.296	270	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_192486367.1_3292	22.545	275	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_000723090.1_3239	23.368	291	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_001984071.1_790	21.678	286	318
WP_004462901.1	lcl|NZ_VWNG01000009.1_cds_WP_001067557.1_3316	24.012	329	318
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_192486185.1_1687	33.249	394	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000172203.1_1645	36.043	369	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000828456.1_1260	30.612	392	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_020784346.1_3298	31.688	385	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000510777.1_175	29.358	218	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001052495.1_1066	25.926	243	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001161019.1_74	31.100	209	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000942282.1_1631	30.043	233	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_192486128.1_1021	27.490	251	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001982953.1_324	26.050	238	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001141163.1_1778	29.864	221	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000666552.1_2889	26.923	234	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000218838.1_1020	28.750	240	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000184524.1_2188	28.311	219	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000433117.1_2941	27.778	216	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000047473.1_2635	25.481	208	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001089495.1_2909	28.182	220	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000052667.1_1359	26.638	229	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000651459.1_3196	26.908	249	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000603361.1_3432	23.009	226	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001288326.1_1475	28.151	238	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000590871.1_2052	22.314	242	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000590871.1_2052	26.415	159	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_061284162.1_3414	26.866	201	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001049205.1_2527	27.049	244	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001049205.1_2527	25.110	227	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000626143.1_1650	27.885	208	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000626143.1_1650	23.596	178	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000481723.1_1516	24.786	234	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000136057.1_1736	26.316	228	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_192486185.1_1687	33.249	394	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000172203.1_1645	36.043	369	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000828456.1_1260	30.612	392	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_020784346.1_3298	31.688	385	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_000510777.1_175	29.358	218	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001052495.1_1066	25.926	243	592
WP_016551805.1	lcl|NZ_VWNG01000009.1_cds_WP_001161019.1_74	31.100	209	592
