WP_004462903.1	lcl|NZ_JQQN01000011.1_cds_WP_000340715.1_221	95.402	87	106
WP_004462901.1	lcl|NZ_JQQN01000011.1_cds_WP_000410273.1_222	92.581	310	318
WP_004462901.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	24.771	327	318
WP_004462901.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	26.667	270	318
WP_004462901.1	lcl|NZ_JQQN01000011.1_cds_WP_000093099.1_242	53.968	63	318
WP_004462901.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	23.118	186	318
WP_004462901.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	23.288	292	318
WP_004462901.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	21.678	286	318
WP_004462901.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	24.012	329	318
WP_016551805.1	lcl|NZ_JQQN01000037.1_cds_WP_000667645.1_1392	33.249	394	592
WP_016551805.1	lcl|NZ_JQQN01000095.1_cds_WP_000172203.1_2750	36.043	369	592
WP_016551805.1	lcl|NZ_JQQN01000027.1_cds_WP_000828456.1_824	30.612	392	592
WP_016551805.1	lcl|NZ_JQQN01000011.1_cds_WP_000834715.1_245	31.688	385	592
WP_016551805.1	lcl|NZ_JQQN01000147.1_cds_WP_000510777.1_3535	29.358	218	592
WP_016551805.1	lcl|NZ_JQQN01000061.1_cds_WP_001161020.1_2020	30.045	223	592
WP_016551805.1	lcl|NZ_JQQN01000024.1_cds_JG97_RS21730_704	25.514	243	592
WP_016551805.1	lcl|NZ_JQQN01000103.1_cds_WP_000942282.1_2932	30.043	233	592
WP_016551805.1	lcl|NZ_JQQN01000068.1_cds_WP_000619172.1_2349	27.490	251	592
WP_016551805.1	lcl|NZ_JQQN01000045.1_cds_WP_001982953.1_1622	26.050	238	592
WP_016551805.1	lcl|NZ_JQQN01000200.1_cds_WP_001141162.1_3772	30.317	221	592
WP_016551805.1	lcl|NZ_JQQN01000036.1_cds_WP_000666552.1_1360	26.923	234	592
WP_016551805.1	lcl|NZ_JQQN01000068.1_cds_WP_000127309.1_2348	28.750	240	592
WP_016551805.1	lcl|NZ_JQQN01000006.1_cds_WP_000184524.1_116	28.311	219	592
WP_016551805.1	lcl|NZ_JQQN01000036.1_cds_WP_000433117.1_1308	27.778	216	592
WP_016551805.1	lcl|NZ_JQQN01000099.1_cds_WP_000047473.1_2852	25.481	208	592
WP_016551805.1	lcl|NZ_JQQN01000036.1_cds_WP_001089498.1_1340	26.809	235	592
WP_016551805.1	lcl|NZ_JQQN01000057.1_cds_WP_000052667.1_1944	26.638	229	592
WP_016551805.1	lcl|NZ_JQQN01000122.1_cds_WP_000651458.1_3224	26.908	249	592
WP_016551805.1	lcl|NZ_JQQN01000020.1_cds_WP_000603361.1_590	23.009	226	592
WP_016551805.1	lcl|NZ_JQQN01000031.1_cds_WP_001288326.1_1064	28.151	238	592
WP_016551805.1	lcl|NZ_JQQN01000080.1_cds_WP_000590871.1_2577	22.314	242	592
WP_016551805.1	lcl|NZ_JQQN01000080.1_cds_WP_000590871.1_2577	26.415	159	592
WP_016551805.1	lcl|NZ_JQQN01000110.1_cds_WP_000054169.1_3079	26.866	201	592
WP_016551805.1	lcl|NZ_JQQN01000052.1_cds_WP_001049207.1_1841	27.049	244	592
WP_016551805.1	lcl|NZ_JQQN01000052.1_cds_WP_001049207.1_1841	24.891	229	592
WP_016551805.1	lcl|NZ_JQQN01000092.1_cds_WP_000626143.1_2697	27.885	208	592
WP_016551805.1	lcl|NZ_JQQN01000092.1_cds_WP_000626143.1_2697	23.596	178	592
WP_016551805.1	lcl|NZ_JQQN01000018.1_cds_WP_000481723.1_532	24.786	234	592
WP_016551805.1	lcl|NZ_JQQN01000070.1_cds_WP_000136057.1_2419	26.316	228	592
WP_016551805.1	lcl|NZ_JQQN01000037.1_cds_WP_000667645.1_1392	33.249	394	592
WP_016551805.1	lcl|NZ_JQQN01000095.1_cds_WP_000172203.1_2750	36.043	369	592
WP_016551805.1	lcl|NZ_JQQN01000027.1_cds_WP_000828456.1_824	30.612	392	592
WP_016551805.1	lcl|NZ_JQQN01000011.1_cds_WP_000834715.1_245	31.688	385	592
WP_016551805.1	lcl|NZ_JQQN01000147.1_cds_WP_000510777.1_3535	29.358	218	592
WP_016551805.1	lcl|NZ_JQQN01000061.1_cds_WP_001161020.1_2020	30.045	223	592
WP_016551805.1	lcl|NZ_JQQN01000024.1_cds_JG97_RS21730_704	25.514	243	592
WP_016551805.1	lcl|NZ_JQQN01000103.1_cds_WP_000942282.1_2932	30.043	233	592
WP_016551805.1	lcl|NZ_JQQN01000068.1_cds_WP_000619172.1_2349	27.490	251	592
WP_016551805.1	lcl|NZ_JQQN01000045.1_cds_WP_001982953.1_1622	26.050	238	592
WP_016551805.1	lcl|NZ_JQQN01000200.1_cds_WP_001141162.1_3772	30.317	221	592
WP_016551805.1	lcl|NZ_JQQN01000036.1_cds_WP_000666552.1_1360	26.923	234	592
WP_016551805.1	lcl|NZ_JQQN01000068.1_cds_WP_000127309.1_2348	28.750	240	592
WP_016551805.1	lcl|NZ_JQQN01000006.1_cds_WP_000184524.1_116	28.311	219	592
WP_016551805.1	lcl|NZ_JQQN01000036.1_cds_WP_000433117.1_1308	27.778	216	592
WP_016551805.1	lcl|NZ_JQQN01000099.1_cds_WP_000047473.1_2852	25.481	208	592
WP_016551805.1	lcl|NZ_JQQN01000036.1_cds_WP_001089498.1_1340	26.809	235	592
WP_016551805.1	lcl|NZ_JQQN01000057.1_cds_WP_000052667.1_1944	26.638	229	592
WP_016551805.1	lcl|NZ_JQQN01000122.1_cds_WP_000651458.1_3224	26.908	249	592
WP_016551805.1	lcl|NZ_JQQN01000020.1_cds_WP_000603361.1_590	23.009	226	592
WP_016551805.1	lcl|NZ_JQQN01000031.1_cds_WP_001288326.1_1064	28.151	238	592
WP_016551805.1	lcl|NZ_JQQN01000080.1_cds_WP_000590871.1_2577	22.314	242	592
WP_016551805.1	lcl|NZ_JQQN01000080.1_cds_WP_000590871.1_2577	26.415	159	592
WP_016551805.1	lcl|NZ_JQQN01000110.1_cds_WP_000054169.1_3079	26.866	201	592
WP_016551805.1	lcl|NZ_JQQN01000052.1_cds_WP_001049207.1_1841	27.049	244	592
WP_016551805.1	lcl|NZ_JQQN01000052.1_cds_WP_001049207.1_1841	24.891	229	592
WP_016551805.1	lcl|NZ_JQQN01000092.1_cds_WP_000626143.1_2697	27.885	208	592
WP_016551805.1	lcl|NZ_JQQN01000092.1_cds_WP_000626143.1_2697	23.596	178	592
WP_016551805.1	lcl|NZ_JQQN01000018.1_cds_WP_000481723.1_532	24.786	234	592
WP_016551805.1	lcl|NZ_JQQN01000070.1_cds_WP_000136057.1_2419	26.316	228	592
WP_004462894.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	31.792	346	342
WP_004462894.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	26.554	354	342
WP_004462894.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	25.074	339	342
WP_004462894.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	28.692	237	342
WP_004462894.1	lcl|NZ_JQQN01000027.1_cds_WP_000649925.1_892	25.378	331	342
WP_004462894.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	25.098	255	342
WP_004462894.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	27.586	232	342
WP_004462894.1	lcl|NZ_JQQN01000011.1_cds_WP_000487322.1_276	28.022	182	342
WP_004462894.1	lcl|NZ_JQQN01000015.1_cds_WP_001074785.1_430	25.311	241	342
WP_004462893.1	lcl|NZ_JQQN01000110.1_cds_WP_000861675.1_3078	25.349	430	427
WP_004462893.1	lcl|NZ_JQQN01000110.1_cds_WP_000861675.1_3078	25.349	430	427
WP_004462893.1	lcl|NZ_JQQN01000110.1_cds_WP_000861675.1_3078	25.349	430	427
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_000132016.1_250	39.827	231	587
WP_004477915.1	lcl|NZ_JQQN01000101.1_cds_WP_001982325.1_2889	29.075	227	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_001046757.1_260	32.751	229	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_000675255.1_273	27.863	262	587
WP_004477915.1	lcl|NZ_JQQN01000180.1_cds_WP_000421042.1_3709	26.224	286	587
WP_004477915.1	lcl|NZ_JQQN01000070.1_cds_WP_000721859.1_2412	33.333	66	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_000132016.1_250	39.827	231	587
WP_004477915.1	lcl|NZ_JQQN01000101.1_cds_WP_001982325.1_2889	29.075	227	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_001046757.1_260	32.751	229	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_000675255.1_273	27.863	262	587
WP_004477915.1	lcl|NZ_JQQN01000180.1_cds_WP_000421042.1_3709	26.224	286	587
WP_004477915.1	lcl|NZ_JQQN01000070.1_cds_WP_000721859.1_2412	33.333	66	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_000132016.1_250	39.827	231	587
WP_004477915.1	lcl|NZ_JQQN01000101.1_cds_WP_001982325.1_2889	29.075	227	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_001046757.1_260	32.751	229	587
WP_004477915.1	lcl|NZ_JQQN01000011.1_cds_WP_000675255.1_273	27.863	262	587
WP_004477915.1	lcl|NZ_JQQN01000180.1_cds_WP_000421042.1_3709	26.224	286	587
WP_004477915.1	lcl|NZ_JQQN01000070.1_cds_WP_000721859.1_2412	33.333	66	587
WP_004491540.1	lcl|NZ_JQQN01000011.1_cds_WP_000282880.1_302	38.679	106	224
WP_004491540.1	lcl|NZ_JQQN01000063.1_cds_WP_001099029.1_2138	25.000	208	224
WP_004491540.1	lcl|NZ_JQQN01000011.1_cds_WP_000579813.1_248	29.032	93	224
WP_004491540.1	lcl|NZ_JQQN01000010.1_cds_WP_000868621.1_206	26.882	93	224
WP_004491540.1	lcl|NZ_JQQN01000054.1_cds_WP_001239224.1_1865	31.633	98	224
WP_004462889.1	lcl|NZ_JQQN01000011.1_cds_WP_000582619.1_258	34.874	238	231
WP_004462889.1	lcl|NZ_JQQN01000011.1_cds_WP_001230564.1_254	29.323	266	231
WP_004462889.1	lcl|NZ_JQQN01000134.1_cds_WP_001011675.1_3374	41.558	77	231
WP_230486561.1	lcl|NZ_JQQN01000099.1_cds_WP_000690652.1_2844	28.750	80	217
WP_004477982.1	lcl|NZ_JQQN01000011.1_cds_WP_000007538.1_282	25.301	249	302
WP_004477982.1	lcl|NZ_JQQN01000062.1_cds_WP_000394787.1_2109	27.869	122	302
WP_004477982.1	lcl|NZ_JQQN01000046.1_cds_WP_001244020.1_1697	26.230	122	302
WP_004477982.1	lcl|NZ_JQQN01000046.1_cds_WP_001244020.1_1697	27.941	68	302
WP_004462123.1	lcl|NZ_JQQN01000051.1_cds_WP_000276952.1_1789	38.095	84	89
WP_004462124.1	lcl|NZ_JQQN01000009.1_cds_WP_000167663.1_175	29.255	188	356
WP_004462124.1	lcl|NZ_JQQN01000160.1_cds_WP_002067215.1_3634	25.806	186	356
WP_004462124.1	lcl|NZ_JQQN01000046.1_cds_WP_002080077.1_1711	25.131	191	356
WP_004462124.1	lcl|NZ_JQQN01000015.1_cds_WP_000351753.1_428	26.238	202	356
WP_004462127.1	lcl|NZ_JQQN01000011.1_cds_WP_000600889.1_251	84.195	329	332
WP_004462127.1	lcl|NZ_JQQN01000011.1_cds_WP_000646256.1_225	30.769	299	332
WP_004462127.1	lcl|NZ_JQQN01000027.1_cds_WP_000649925.1_892	29.022	317	332
WP_004462127.1	lcl|NZ_JQQN01000011.1_cds_WP_000723092.1_306	29.003	331	332
WP_004462127.1	lcl|NZ_JQQN01000022.1_cds_WP_000744700.1_649	29.483	329	332
WP_004462127.1	lcl|NZ_JQQN01000125.1_cds_WP_000709513.1_3265	27.160	324	332
WP_004462127.1	lcl|NZ_JQQN01000098.1_cds_WP_001984071.1_2774	25.478	314	332
WP_004462127.1	lcl|NZ_JQQN01000011.1_cds_WP_000487322.1_276	25.915	355	332
WP_004462127.1	lcl|NZ_JQQN01000011.1_cds_WP_001067556.1_228	23.792	269	332
WP_004462127.1	lcl|NZ_JQQN01000011.1_cds_WP_000475901.1_288	28.625	269	332
