WP_004462903.1	lcl|NZ_VWOW01000005.1_cds_WP_000340715.1_2663	95.402	87	106
WP_004462901.1	lcl|NZ_VWOW01000005.1_cds_WP_000410273.1_2664	92.581	310	318
WP_004462901.1	lcl|NZ_VWOW01000005.1_cds_WP_000646250.1_2667	26.667	270	318
WP_004462901.1	lcl|NZ_VWOW01000012.1_cds_WP_000744700.1_493	24.771	327	318
WP_004462901.1	lcl|NZ_VWOW01000005.1_cds_WP_000093099.1_2684	53.968	63	318
WP_004462901.1	lcl|NZ_VWOW01000005.1_cds_WP_000600889.1_2693	23.118	186	318
WP_004462901.1	lcl|NZ_VWOW01000005.1_cds_WP_000723090.1_2746	23.368	291	318
WP_004462901.1	lcl|NZ_VWOW01000026.1_cds_WP_001984071.1_1619	21.678	286	318
WP_004462901.1	lcl|NZ_VWOW01000005.1_cds_WP_001067557.1_2670	24.012	329	318
WP_016551805.1	lcl|NZ_VWOW01000003.1_cds_WP_000667646.1_1839	33.249	394	592
WP_016551805.1	lcl|NZ_VWOW01000008.1_cds_WP_000172202.1_3491	35.772	369	592
WP_016551805.1	lcl|NZ_VWOW01000021.1_cds_WP_000828455.1_1299	30.612	392	592
WP_016551805.1	lcl|NZ_VWOW01000005.1_cds_WP_000834715.1_2687	31.688	385	592
WP_016551805.1	lcl|NZ_VWOW01000003.1_cds_WP_000510777.1_1803	29.358	218	592
WP_016551805.1	lcl|NZ_VWOW01000009.1_cds_WP_001161019.1_3689	31.100	209	592
WP_016551805.1	lcl|NZ_VWOW01000016.1_cds_WP_001052498.1_804	25.514	243	592
WP_016551805.1	lcl|NZ_VWOW01000008.1_cds_WP_000942282.1_3505	30.043	233	592
WP_016551805.1	lcl|NZ_VWOW01000056.1_cds_WP_000619175.1_2929	27.490	251	592
WP_016551805.1	lcl|NZ_VWOW01000023.1_cds_WP_001982953.1_1453	26.050	238	592
WP_016551805.1	lcl|NZ_VWOW01000010.1_cds_WP_001141158.1_319	30.769	221	592
WP_016551805.1	lcl|NZ_VWOW01000001.1_cds_WP_000666552.1_126	26.923	234	592
WP_016551805.1	lcl|NZ_VWOW01000056.1_cds_WP_000218838.1_2928	28.750	240	592
WP_016551805.1	lcl|NZ_VWOW01000068.1_cds_WP_000184524.1_3258	28.311	219	592
WP_016551805.1	lcl|NZ_VWOW01000001.1_cds_WP_000433117.1_74	27.778	216	592
WP_016551805.1	lcl|NZ_VWOW01000020.1_cds_WP_000047473.1_1258	25.481	208	592
WP_016551805.1	lcl|NZ_VWOW01000001.1_cds_WP_001089500.1_106	26.809	235	592
WP_016551805.1	lcl|NZ_VWOW01000006.1_cds_WP_000052667.1_3096	26.638	229	592
WP_016551805.1	lcl|NZ_VWOW01000079.1_cds_WP_000675807.1_3480	26.721	247	592
WP_016551805.1	lcl|NZ_VWOW01000033.1_cds_WP_000603361.1_2008	23.009	226	592
WP_016551805.1	lcl|NZ_VWOW01000082.1_cds_WP_000590867.1_3581	22.314	242	592
WP_016551805.1	lcl|NZ_VWOW01000082.1_cds_WP_000590867.1_3581	26.415	159	592
WP_016551805.1	lcl|NZ_VWOW01000017.1_cds_WP_001288326.1_921	28.151	238	592
WP_016551805.1	lcl|NZ_VWOW01000033.1_cds_WP_000054169.1_2024	26.866	201	592
WP_016551805.1	lcl|NZ_VWOW01000029.1_cds_WP_001049205.1_1736	27.049	244	592
WP_016551805.1	lcl|NZ_VWOW01000029.1_cds_WP_001049205.1_1736	25.110	227	592
WP_016551805.1	lcl|NZ_VWOW01000093.1_cds_WP_000626143.1_3737	27.885	208	592
WP_016551805.1	lcl|NZ_VWOW01000093.1_cds_WP_000626143.1_3737	23.596	178	592
WP_016551805.1	lcl|NZ_VWOW01000089.1_cds_WP_000481720.1_3631	24.786	234	592
