WP_004462903.1	lcl|NZ_RQGH01000024.1_cds_WP_135642179.1_2842	62.821	78	106
WP_004462901.1	lcl|NZ_RQGH01000024.1_cds_WP_135642384.1_2841	82.315	311	318
WP_004462901.1	lcl|NZ_RQGH01000008.1_cds_WP_135640701.1_2739	24.233	326	318
WP_004462901.1	lcl|NZ_RQGH01000020.1_cds_WP_135641837.1_3640	23.926	326	318
WP_004462901.1	lcl|NZ_RQGH01000030.1_cds_WP_135644486.1_3597	25.086	291	318
WP_004462901.1	lcl|NZ_RQGH01000026.1_cds_WP_135642853.1_255	24.204	314	318
WP_004462901.1	lcl|NZ_RQGH01000028.1_cds_WP_135643827.1_1742	23.977	171	318
WP_016551805.1	lcl|NZ_RQGH01000024.1_cds_WP_244241719.1_2838	47.452	569	592
WP_016551805.1	lcl|NZ_RQGH01000033.1_cds_WP_135644617.1_1292	35.204	392	592
WP_016551805.1	lcl|NZ_RQGH01000026.1_cds_WP_135643283.1_536	32.629	426	592
WP_016551805.1	lcl|NZ_RQGH01000026.1_cds_WP_135642843.1_249	35.806	310	592
WP_016551805.1	lcl|NZ_RQGH01000026.1_cds_WP_135643392.1_600	38.163	283	592
WP_016551805.1	lcl|NZ_RQGH01000026.1_cds_WP_135642840.1_247	33.600	250	592
WP_016551805.1	lcl|NZ_RQGH01000007.1_cds_WP_244241579.1_1502	28.668	443	592
WP_016551805.1	lcl|NZ_RQGH01000011.1_cds_WP_135641134.1_893	32.110	218	592
WP_016551805.1	lcl|NZ_RQGH01000015.1_cds_WP_135641764.1_3118	30.734	218	592
WP_016551805.1	lcl|NZ_RQGH01000023.1_cds_WP_135641931.1_2276	28.774	212	592
WP_016551805.1	lcl|NZ_RQGH01000023.1_cds_WP_135642086.1_2366	27.848	237	592
WP_016551805.1	lcl|NZ_RQGH01000026.1_cds_WP_135642885.1_276	30.263	228	592
WP_016551805.1	lcl|NZ_RQGH01000039.1_cds_WP_135645222.1_2596	30.531	226	592
WP_016551805.1	lcl|NZ_RQGH01000003.1_cds_WP_135640305.1_3435	28.634	227	592
