WP_004462903.1	lcl|NZ_AKXD02000024.1_cds_WP_004753574.1_1513	93.103	87	106
WP_004462901.1	lcl|NZ_AKXD02000024.1_cds_WP_004782132.1_1512	92.581	310	318
WP_004462901.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	25.688	327	318
WP_004462901.1	lcl|NZ_AKXD02000024.1_cds_WP_004782145.1_1508	22.442	303	318
WP_004462901.1	lcl|NZ_AKXD02000024.1_cds_WP_004782086.1_1499	21.942	278	318
WP_004462901.1	lcl|NZ_AKXD02000021.1_cds_WP_004781747.1_1802	22.526	293	318
WP_230486562.1	lcl|NZ_AKXD02000024.1_cds_WP_004782167.1_1510	100.000	45	46
WP_016551805.1	lcl|NZ_AKXD02000024.1_cds_WP_000361605.1_1509	94.407	590	592
WP_016551805.1	lcl|NZ_AKXD02000033.1_cds_WP_004752998.1_1040	33.503	394	592
WP_016551805.1	lcl|NZ_AKXD02000018.1_cds_WP_004754744.1_2173	35.772	369	592
WP_016551805.1	lcl|NZ_AKXD02000014.1_cds_WP_004768876.1_2610	30.612	392	592
WP_016551805.1	lcl|NZ_AKXD02000020.1_cds_WP_004750725.1_1970	28.444	225	592
WP_016551805.1	lcl|NZ_AKXD02000040.1_cds_WP_004759288.1_709	31.579	209	592
WP_016551805.1	lcl|NZ_AKXD02000014.1_cds_WP_004781177.1_2810	25.523	239	592
WP_016551805.1	lcl|NZ_AKXD02000009.1_cds_LEP1GSC018_RS221410_3031	28.968	252	592
WP_016551805.1	lcl|NZ_AKXD02000032.1_cds_WP_004754327.1_1133	30.043	233	592
WP_016551805.1	lcl|NZ_AKXD02000037.1_cds_WP_004753339.1_804	29.741	232	592
WP_016551805.1	lcl|NZ_AKXD02000017.1_cds_WP_004753899.1_2180	31.088	193	592
WP_016551805.1	lcl|NZ_AKXD02000009.1_cds_WP_004751619.1_3030	27.935	247	592
WP_016551805.1	lcl|NZ_AKXD02000001.1_cds_WP_004752581.1_3592	28.704	216	592
WP_016551805.1	lcl|NZ_AKXD02000030.1_cds_WP_004755898.1_1326	25.112	223	592
WP_016551805.1	lcl|NZ_AKXD02000046.1_cds_WP_004752570.1_244	26.923	234	592
WP_016551805.1	lcl|NZ_AKXD02000001.1_cds_WP_016749953.1_3467	25.481	208	592
WP_016551805.1	lcl|NZ_AKXD02000046.1_cds_WP_004752322.1_224	28.182	220	592
WP_016551805.1	lcl|NZ_AKXD02000014.1_cds_WP_004754310.1_2511	26.201	229	592
WP_016551805.1	lcl|NZ_AKXD02000040.1_cds_WP_004753839.1_607	22.414	232	592
WP_016551805.1	lcl|NZ_AKXD02000047.1_cds_WP_004783434.1_202	26.471	238	592
WP_016551805.1	lcl|NZ_AKXD02000048.1_cds_WP_004783440.1_164	23.810	252	592
WP_016551805.1	lcl|NZ_AKXD02000044.1_cds_WP_004783197.1_406	24.841	157	592
WP_016551805.1	lcl|NZ_AKXD02000044.1_cds_WP_004783197.1_406	35.106	94	592
WP_016551805.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	26.471	238	592
WP_016551805.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	45.455	44	592
WP_016551805.1	lcl|NZ_AKXD02000019.1_cds_WP_004781491.1_2005	25.641	234	592
WP_016551805.1	lcl|NZ_AKXD02000040.1_cds_WP_004783025.1_589	24.324	222	592
WP_016551805.1	lcl|NZ_AKXD02000042.1_cds_WP_004759516.1_483	27.885	208	592
WP_016551805.1	lcl|NZ_AKXD02000042.1_cds_WP_004759516.1_483	23.596	178	592
WP_016551805.1	lcl|NZ_AKXD02000037.1_cds_WP_004778396.1_764	25.877	228	592
WP_016551805.1	lcl|NZ_AKXD02000024.1_cds_WP_000361605.1_1509	94.407	590	592
WP_016551805.1	lcl|NZ_AKXD02000033.1_cds_WP_004752998.1_1040	33.503	394	592
WP_016551805.1	lcl|NZ_AKXD02000018.1_cds_WP_004754744.1_2173	35.772	369	592
WP_016551805.1	lcl|NZ_AKXD02000014.1_cds_WP_004768876.1_2610	30.612	392	592
WP_016551805.1	lcl|NZ_AKXD02000020.1_cds_WP_004750725.1_1970	28.444	225	592
WP_016551805.1	lcl|NZ_AKXD02000040.1_cds_WP_004759288.1_709	31.579	209	592
WP_016551805.1	lcl|NZ_AKXD02000014.1_cds_WP_004781177.1_2810	25.523	239	592
WP_016551805.1	lcl|NZ_AKXD02000009.1_cds_LEP1GSC018_RS221410_3031	28.968	252	592
WP_016551805.1	lcl|NZ_AKXD02000032.1_cds_WP_004754327.1_1133	30.043	233	592
WP_016551805.1	lcl|NZ_AKXD02000037.1_cds_WP_004753339.1_804	29.741	232	592
WP_016551805.1	lcl|NZ_AKXD02000017.1_cds_WP_004753899.1_2180	31.088	193	592
WP_016551805.1	lcl|NZ_AKXD02000009.1_cds_WP_004751619.1_3030	27.935	247	592
WP_016551805.1	lcl|NZ_AKXD02000001.1_cds_WP_004752581.1_3592	28.704	216	592
WP_016551805.1	lcl|NZ_AKXD02000030.1_cds_WP_004755898.1_1326	25.112	223	592
WP_016551805.1	lcl|NZ_AKXD02000046.1_cds_WP_004752570.1_244	26.923	234	592
WP_016551805.1	lcl|NZ_AKXD02000001.1_cds_WP_016749953.1_3467	25.481	208	592
WP_016551805.1	lcl|NZ_AKXD02000046.1_cds_WP_004752322.1_224	28.182	220	592
WP_016551805.1	lcl|NZ_AKXD02000014.1_cds_WP_004754310.1_2511	26.201	229	592
WP_016551805.1	lcl|NZ_AKXD02000040.1_cds_WP_004753839.1_607	22.414	232	592
WP_016551805.1	lcl|NZ_AKXD02000047.1_cds_WP_004783434.1_202	26.471	238	592
WP_016551805.1	lcl|NZ_AKXD02000048.1_cds_WP_004783440.1_164	23.810	252	592
WP_016551805.1	lcl|NZ_AKXD02000044.1_cds_WP_004783197.1_406	24.841	157	592
WP_016551805.1	lcl|NZ_AKXD02000044.1_cds_WP_004783197.1_406	35.106	94	592
WP_016551805.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	26.471	238	592
WP_016551805.1	lcl|NZ_AKXD02000022.1_cds_WP_004767621.1_1694	45.455	44	592
WP_016551805.1	lcl|NZ_AKXD02000019.1_cds_WP_004781491.1_2005	25.641	234	592
WP_016551805.1	lcl|NZ_AKXD02000040.1_cds_WP_004783025.1_589	24.324	222	592
WP_016551805.1	lcl|NZ_AKXD02000042.1_cds_WP_004759516.1_483	27.885	208	592
WP_016551805.1	lcl|NZ_AKXD02000042.1_cds_WP_004759516.1_483	23.596	178	592
WP_016551805.1	lcl|NZ_AKXD02000037.1_cds_WP_004778396.1_764	25.877	228	592
WP_004462894.1	lcl|NZ_AKXD02000024.1_cds_WP_004782145.1_1508	54.885	348	342
WP_004462894.1	lcl|NZ_AKXD02000021.1_cds_WP_004781747.1_1802	26.629	353	342
WP_004462894.1	lcl|NZ_AKXD02000014.1_cds_WP_004753565.1_2696	25.806	341	342
WP_004462894.1	lcl|NZ_AKXD02000024.1_cds_WP_004782086.1_1499	24.855	346	342
WP_004462894.1	lcl|NZ_AKXD02000014.1_cds_WP_004755135.1_2544	24.786	351	342
WP_004462894.1	lcl|NZ_AKXD02000047.1_cds_WP_004751543.1_180	25.103	243	342
WP_004462894.1	lcl|NZ_AKXD02000024.1_cds_WP_004782127.1_1468	29.670	182	342
WP_004462894.1	lcl|NZ_AKXD02000001.1_cds_WP_004751780.1_3533	27.273	242	342
WP_004462894.1	lcl|NZ_AKXD02000024.1_cds_WP_000048849.1_1489	24.615	195	342
WP_004462893.1	lcl|NZ_AKXD02000040.1_cds_WP_004754043.1_588	25.116	430	427
WP_004462893.1	lcl|NZ_AKXD02000040.1_cds_WP_004754043.1_588	25.116	430	427
WP_004462893.1	lcl|NZ_AKXD02000040.1_cds_WP_004754043.1_588	25.116	430	427
WP_004477915.1	lcl|NZ_AKXD02000024.1_cds_WP_000623952.1_1505	48.707	232	587
WP_004477915.1	lcl|NZ_AKXD02000024.1_cds_WP_000208484.1_1504	31.329	316	587
WP_004477915.1	lcl|NZ_AKXD02000024.1_cds_WP_000770298.1_1490	33.333	231	587
WP_004477915.1	lcl|NZ_AKXD02000048.1_cds_WP_004779106.1_97	29.075	227	587
WP_004477915.1	lcl|NZ_AKXD02000020.1_cds_WP_004781529.1_1997	25.442	283	587
WP_004477915.1	lcl|NZ_AKXD02000037.1_cds_WP_004753115.1_758	32.530	83	587
WP_004477915.1	lcl|NZ_AKXD02000024.1_cds_WP_000623952.1_1505	48.707	232	587
WP_004477915.1	lcl|NZ_AKXD02000024.1_cds_WP_000208484.1_1504	31.329	316	587
WP_004477915.1	lcl|NZ_AKXD02000024.1_cds_WP_000770298.1_1490	33.333	231	587
