WP_004462903.1	lcl|NZ_JQRP01000082.1_cds_WP_002614501.1_2452	93.103	87	106
WP_004462901.1	lcl|NZ_JQRP01000082.1_cds_WP_004503085.1_2451	90.323	310	318
WP_004462901.1	lcl|NZ_JQRP01000082.1_cds_JF82_RS21710_2431	58.730	63	318
WP_004462901.1	lcl|NZ_JQRP01000082.1_cds_WP_004503081.1_2448	27.711	249	318
WP_004462901.1	lcl|NZ_JQRP01000009.1_cds_WP_061234938.1_198	24.691	324	318
WP_004462901.1	lcl|NZ_JQRP01000052.1_cds_WP_016759276.1_1873	23.208	293	318
WP_004462901.1	lcl|NZ_JQRP01000052.1_cds_WP_004503537.1_1847	21.474	312	318
WP_004462901.1	lcl|NZ_JQRP01000065.1_cds_WP_004495474.1_2124	23.397	312	318
WP_004462901.1	lcl|NZ_JQRP01000134.1_cds_WP_004503074.1_3198	22.018	327	318
WP_016551805.1	lcl|NZ_JQRP01000192.1_cds_WP_016760306.1_3689	36.968	376	592
WP_016551805.1	lcl|NZ_JQRP01000066.1_cds_WP_004497075.1_2142	33.503	394	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_004502606.1_1411	31.807	393	592
WP_016551805.1	lcl|NZ_JQRP01000134.1_cds_WP_004503077.1_3194	30.214	374	592
WP_016551805.1	lcl|NZ_JQRP01000063.1_cds_WP_002628472.1_2088	28.704	216	592
WP_016551805.1	lcl|NZ_JQRP01000060.1_cds_WP_004500934.1_2015	30.380	237	592
WP_016551805.1	lcl|NZ_JQRP01000078.1_cds_WP_004500775.1_2387	30.144	209	592
WP_016551805.1	lcl|NZ_JQRP01000041.1_cds_WP_002620193.1_1574	26.271	236	592
WP_016551805.1	lcl|NZ_JQRP01000017.1_cds_WP_002616524.1_491	29.787	188	592
WP_016551805.1	lcl|NZ_JQRP01000071.1_cds_WP_002630438.1_2303	28.704	216	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_004502596.1_1354	25.751	233	592
WP_016551805.1	lcl|NZ_JQRP01000072.1_cds_WP_002620949.1_2322	30.594	219	592
WP_016551805.1	lcl|NZ_JQRP01000023.1_cds_WP_002626620.1_654	28.829	222	592
WP_016551805.1	lcl|NZ_JQRP01000162.1_cds_WP_004496063.1_3495	30.531	226	592
WP_016551805.1	lcl|NZ_JQRP01000026.1_cds_WP_004496188.1_783	26.852	216	592
WP_016551805.1	lcl|NZ_JQRP01000063.1_cds_WP_010578675.1_2058	25.221	226	592
WP_016551805.1	lcl|NZ_JQRP01000023.1_cds_WP_016758884.1_635	29.767	215	592
WP_016551805.1	lcl|NZ_JQRP01000031.1_cds_WP_004503386.1_1083	23.438	256	592
WP_016551805.1	lcl|NZ_JQRP01000031.1_cds_WP_004503386.1_1083	27.673	159	592
WP_016551805.1	lcl|NZ_JQRP01000072.1_cds_WP_004504070.1_2323	26.877	253	592
WP_016551805.1	lcl|NZ_JQRP01000146.1_cds_WP_004499602.1_3396	28.151	238	592
WP_016551805.1	lcl|NZ_JQRP01000146.1_cds_WP_004499602.1_3396	27.933	179	592
WP_016551805.1	lcl|NZ_JQRP01000046.1_cds_WP_002627853.1_1731	27.885	208	592
WP_016551805.1	lcl|NZ_JQRP01000041.1_cds_WP_004499255.1_1581	28.452	239	592
WP_016551805.1	lcl|NZ_JQRP01000066.1_cds_WP_004497130.1_2152	24.790	238	592
WP_016551805.1	lcl|NZ_JQRP01000039.1_cds_WP_004499015.1_1507	23.881	201	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_002634774.1_1364	26.923	208	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_002634774.1_1364	23.118	186	592
WP_016551805.1	lcl|NZ_JQRP01000031.1_cds_WP_004496855.1_1072	27.193	228	592
WP_016551805.1	lcl|NZ_JQRP01000119.1_cds_JF82_RS15655_3038	37.705	61	592
WP_016551805.1	lcl|NZ_JQRP01000192.1_cds_WP_016760306.1_3689	36.968	376	592
WP_016551805.1	lcl|NZ_JQRP01000066.1_cds_WP_004497075.1_2142	33.503	394	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_004502606.1_1411	31.807	393	592
WP_016551805.1	lcl|NZ_JQRP01000134.1_cds_WP_004503077.1_3194	30.214	374	592
WP_016551805.1	lcl|NZ_JQRP01000063.1_cds_WP_002628472.1_2088	28.704	216	592
WP_016551805.1	lcl|NZ_JQRP01000060.1_cds_WP_004500934.1_2015	30.380	237	592
WP_016551805.1	lcl|NZ_JQRP01000078.1_cds_WP_004500775.1_2387	30.144	209	592
WP_016551805.1	lcl|NZ_JQRP01000041.1_cds_WP_002620193.1_1574	26.271	236	592
WP_016551805.1	lcl|NZ_JQRP01000017.1_cds_WP_002616524.1_491	29.787	188	592
WP_016551805.1	lcl|NZ_JQRP01000071.1_cds_WP_002630438.1_2303	28.704	216	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_004502596.1_1354	25.751	233	592
WP_016551805.1	lcl|NZ_JQRP01000072.1_cds_WP_002620949.1_2322	30.594	219	592
WP_016551805.1	lcl|NZ_JQRP01000023.1_cds_WP_002626620.1_654	28.829	222	592
WP_016551805.1	lcl|NZ_JQRP01000162.1_cds_WP_004496063.1_3495	30.531	226	592
WP_016551805.1	lcl|NZ_JQRP01000026.1_cds_WP_004496188.1_783	26.852	216	592
WP_016551805.1	lcl|NZ_JQRP01000063.1_cds_WP_010578675.1_2058	25.221	226	592
WP_016551805.1	lcl|NZ_JQRP01000023.1_cds_WP_016758884.1_635	29.767	215	592
WP_016551805.1	lcl|NZ_JQRP01000031.1_cds_WP_004503386.1_1083	23.438	256	592
WP_016551805.1	lcl|NZ_JQRP01000031.1_cds_WP_004503386.1_1083	27.673	159	592
WP_016551805.1	lcl|NZ_JQRP01000072.1_cds_WP_004504070.1_2323	26.877	253	592
WP_016551805.1	lcl|NZ_JQRP01000146.1_cds_WP_004499602.1_3396	28.151	238	592
WP_016551805.1	lcl|NZ_JQRP01000146.1_cds_WP_004499602.1_3396	27.933	179	592
WP_016551805.1	lcl|NZ_JQRP01000046.1_cds_WP_002627853.1_1731	27.885	208	592
WP_016551805.1	lcl|NZ_JQRP01000041.1_cds_WP_004499255.1_1581	28.452	239	592
WP_016551805.1	lcl|NZ_JQRP01000066.1_cds_WP_004497130.1_2152	24.790	238	592
WP_016551805.1	lcl|NZ_JQRP01000039.1_cds_WP_004499015.1_1507	23.881	201	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_002634774.1_1364	26.923	208	592
WP_016551805.1	lcl|NZ_JQRP01000037.1_cds_WP_002634774.1_1364	23.118	186	592
WP_016551805.1	lcl|NZ_JQRP01000031.1_cds_WP_004496855.1_1072	27.193	228	592
WP_016551805.1	lcl|NZ_JQRP01000119.1_cds_JF82_RS15655_3038	37.705	61	592
WP_004462894.1	lcl|NZ_JQRP01000082.1_cds_WP_004503081.1_2448	30.612	343	342
WP_004462894.1	lcl|NZ_JQRP01000052.1_cds_WP_016759276.1_1873	28.045	353	342
WP_004462894.1	lcl|NZ_JQRP01000009.1_cds_WP_061234938.1_198	24.484	339	342
WP_004462894.1	lcl|NZ_JQRP01000163.1_cds_WP_004495537.1_3504	24.581	358	342
WP_004462894.1	lcl|NZ_JQRP01000076.1_cds_WP_004503054.1_2361	26.593	361	342
WP_004462894.1	lcl|NZ_JQRP01000037.1_cds_WP_004498401.1_1331	26.074	349	342
WP_004462894.1	lcl|NZ_JQRP01000134.1_cds_WP_004503074.1_3198	29.435	248	342
WP_004462894.1	lcl|NZ_JQRP01000065.1_cds_WP_004495474.1_2124	28.718	195	342
WP_004462894.1	lcl|NZ_JQRP01000026.1_cds_WP_004496193.1_847	27.049	244	342
WP_004462894.1	lcl|NZ_JQRP01000082.1_cds_WP_004503082.1_2445	27.586	232	342
WP_004462894.1	lcl|NZ_JQRP01000134.1_cds_WP_004503138.1_3196	26.971	241	342
WP_004462894.1	lcl|NZ_JQRP01000052.1_cds_WP_004503611.1_1845	25.275	182	342
WP_004462893.1	lcl|NZ_JQRP01000076.1_cds_WP_016758915.1_2362	27.556	450	427
WP_004462893.1	lcl|NZ_JQRP01000039.1_cds_WP_004497677.1_1506	25.287	435	427
WP_004462893.1	lcl|NZ_JQRP01000076.1_cds_WP_016758915.1_2362	27.556	450	427
WP_004462893.1	lcl|NZ_JQRP01000039.1_cds_WP_004497677.1_1506	25.287	435	427
WP_004462893.1	lcl|NZ_JQRP01000076.1_cds_WP_016758915.1_2362	27.556	450	427
WP_004462893.1	lcl|NZ_JQRP01000039.1_cds_WP_004497677.1_1506	25.287	435	427
WP_004477915.1	lcl|NZ_JQRP01000134.1_cds_WP_004503055.1_3193	41.126	231	587
WP_004477915.1	lcl|NZ_JQRP01000040.1_cds_WP_010578248.1_1556	27.126	247	587
WP_004477915.1	lcl|NZ_JQRP01000013.1_cds_WP_004503988.1_300	32.314	229	587
WP_004477915.1	lcl|NZ_JQRP01000052.1_cds_WP_004503612.1_1843	27.341	267	587
WP_004477915.1	lcl|NZ_JQRP01000038.1_cds_WP_004496794.1_1443	25.468	267	587
WP_004477915.1	lcl|NZ_JQRP01000052.1_cds_WP_016759263.1_1839	30.508	59	587
WP_004477915.1	lcl|NZ_JQRP01000134.1_cds_WP_004503055.1_3193	41.126	231	587
WP_004477915.1	lcl|NZ_JQRP01000040.1_cds_WP_010578248.1_1556	27.126	247	587
WP_004477915.1	lcl|NZ_JQRP01000013.1_cds_WP_004503988.1_300	32.314	229	587
WP_004477915.1	lcl|NZ_JQRP01000052.1_cds_WP_004503612.1_1843	27.341	267	587
WP_004477915.1	lcl|NZ_JQRP01000038.1_cds_WP_004496794.1_1443	25.468	267	587
WP_004477915.1	lcl|NZ_JQRP01000052.1_cds_WP_016759263.1_1839	30.508	59	587
WP_004477915.1	lcl|NZ_JQRP01000134.1_cds_WP_004503055.1_3193	41.126	231	587
WP_004477915.1	lcl|NZ_JQRP01000040.1_cds_WP_010578248.1_1556	27.126	247	587
WP_004477915.1	lcl|NZ_JQRP01000013.1_cds_WP_004503988.1_300	32.314	229	587
WP_004477915.1	lcl|NZ_JQRP01000052.1_cds_WP_004503612.1_1843	27.341	267	587
WP_004477915.1	lcl|NZ_JQRP01000038.1_cds_WP_004496794.1_1443	25.468	267	587
WP_004477915.1	lcl|NZ_JQRP01000052.1_cds_WP_016759263.1_1839	30.508	59	587
WP_004491540.1	lcl|NZ_JQRP01000052.1_cds_WP_004503590.1_1869	27.753	227	224
WP_004491540.1	lcl|NZ_JQRP01000048.1_cds_WP_004500776.1_1785	25.604	207	224
WP_004491540.1	lcl|NZ_JQRP01000137.1_cds_WP_004495240.1_3250	30.612	98	224
WP_004491540.1	lcl|NZ_JQRP01000178.1_cds_WP_002635104.1_3615	26.882	93	224
WP_004462889.1	lcl|NZ_JQRP01000013.1_cds_WP_004503979.1_298	34.118	255	231
WP_004462889.1	lcl|NZ_JQRP01000076.1_cds_WP_004503102.1_2358	26.217	267	231
WP_004462889.1	lcl|NZ_JQRP01000032.1_cds_WP_061235010.1_1112	39.506	81	231
WP_230486561.1	lcl|NZ_JQRP01000026.1_cds_WP_004496200.1_791	26.190	126	217
WP_004477982.1	lcl|NZ_JQRP01000052.1_cds_WP_016759267.1_1850	24.812	266	302
WP_004477982.1	lcl|NZ_JQRP01000008.1_cds_WP_306169533.1_138	28.689	122	302
WP_004477982.1	lcl|NZ_JQRP01000006.1_cds_WP_004502847.1_115	28.689	122	302
WP_016551804.1	lcl|NZ_JQRP01000052.1_cds_WP_004503563.1_1828	24.742	97	613
WP_004462124.1	lcl|NZ_JQRP01000016.1_cds_WP_020782422.1_386	29.319	191	356
WP_004462124.1	lcl|NZ_JQRP01000018.1_cds_WP_004497409.1_498	25.490	204	356
WP_004462124.1	lcl|NZ_JQRP01000118.1_cds_WP_004496644.1_3011	23.711	194	356
WP_004462124.1	lcl|NZ_JQRP01000110.1_cds_WP_004497587.1_2911	23.529	204	356
WP_004462127.1	lcl|NZ_JQRP01000082.1_cds_WP_004503081.1_2448	31.104	299	332
WP_004462127.1	lcl|NZ_JQRP01000037.1_cds_WP_004498401.1_1331	28.261	322	332
WP_004462127.1	lcl|NZ_JQRP01000052.1_cds_WP_016759276.1_1873	29.607	331	332
WP_004462127.1	lcl|NZ_JQRP01000009.1_cds_WP_061234938.1_198	28.875	329	332
WP_004462127.1	lcl|NZ_JQRP01000100.1_cds_WP_004495465.1_2727	26.852	324	332
WP_004462127.1	lcl|NZ_JQRP01000076.1_cds_WP_004503054.1_2361	25.424	354	332
WP_004462127.1	lcl|NZ_JQRP01000065.1_cds_WP_004495474.1_2124	25.949	316	332
