WP_004462903.1	lcl|NZ_AFKN01000218.1_cds_WP_000340715.1_1218	95.402	87	106
WP_004462901.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	92.581	310	318
WP_004462901.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	26.667	270	318
WP_004462901.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	24.771	327	318
WP_004462901.1	lcl|NZ_AFKN01000006.1_cds_WP_000093099.1_3731	53.968	63	318
WP_004462901.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	23.118	186	318
WP_004462901.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	23.368	291	318
WP_004462901.1	lcl|NZ_AFKN01000392.1_cds_WP_001984071.1_54	21.678	286	318
WP_004462901.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	24.012	329	318
WP_016551805.1	lcl|NZ_AFKN01000107.1_cds_WP_000667646.1_2315	33.249	394	592
WP_016551805.1	lcl|NZ_AFKN01000104.1_cds_WP_000172202.1_2362	35.772	369	592
WP_016551805.1	lcl|NZ_AFKN01000150.1_cds_WP_000828455.1_1653	30.612	392	592
WP_016551805.1	lcl|NZ_AFKN01000006.1_cds_WP_000834715.1_3734	31.688	385	592
WP_016551805.1	lcl|NZ_AFKN01000127.1_cds_WP_000510777.1_1970	29.358	218	592
WP_016551805.1	lcl|NZ_AFKN01000070.1_cds_WP_001161019.1_3109	31.100	209	592
WP_016551805.1	lcl|NZ_AFKN01000069.1_cds_WP_001052498.1_3153	25.514	243	592
WP_016551805.1	lcl|NZ_AFKN01000104.1_cds_WP_000942282.1_2376	30.043	233	592
WP_016551805.1	lcl|NZ_AFKN01000232.1_cds_WP_000619175.1_1085	27.490	251	592
WP_016551805.1	lcl|NZ_AFKN01000117.1_cds_WP_001141158.1_2147	30.769	221	592
WP_016551805.1	lcl|NZ_AFKN01000183.1_cds_WP_000666552.1_1343	26.923	234	592
WP_016551805.1	lcl|NZ_AFKN01000232.1_cds_WP_000218838.1_1084	28.750	240	592
WP_016551805.1	lcl|NZ_AFKN01000130.1_cds_WP_000184524.1_1928	28.311	219	592
WP_016551805.1	lcl|NZ_AFKN01000164.1_cds_WP_000433117.1_1488	27.778	216	592
WP_016551805.1	lcl|NZ_AFKN01000014.1_cds_WP_000047473.1_3637	25.481	208	592
WP_016551805.1	lcl|NZ_AFKN01000368.1_cds_WP_001089500.1_215	26.809	235	592
WP_016551805.1	lcl|NZ_AFKN01000106.1_cds_WP_000052667.1_2333	26.638	229	592
WP_016551805.1	lcl|NZ_AFKN01000195.1_cds_WP_000675807.1_1289	26.721	247	592
WP_016551805.1	lcl|NZ_AFKN01000097.1_cds_WP_000603361.1_2559	23.009	226	592
WP_016551805.1	lcl|NZ_AFKN01000118.1_cds_WP_000802888.1_2139	33.696	92	592
WP_016551805.1	lcl|NZ_AFKN01000288.1_cds_WP_000590867.1_634	22.314	242	592
WP_016551805.1	lcl|NZ_AFKN01000288.1_cds_WP_000590867.1_634	26.415	159	592
WP_016551805.1	lcl|NZ_AFKN01000068.1_cds_WP_001288326.1_3215	28.151	238	592
WP_016551805.1	lcl|NZ_AFKN01000117.1_cds_WP_000311172.1_2140	27.049	244	592
WP_016551805.1	lcl|NZ_AFKN01000097.1_cds_WP_000054169.1_2543	26.866	201	592
WP_016551805.1	lcl|NZ_AFKN01000287.1_cds_WP_000626143.1_639	27.885	208	592
WP_016551805.1	lcl|NZ_AFKN01000287.1_cds_WP_000626143.1_639	23.596	178	592
WP_016551805.1	lcl|NZ_AFKN01000141.1_cds_WP_000481720.1_1777	24.786	234	592
WP_016551805.1	lcl|NZ_AFKN01000075.1_cds_WP_000136057.1_2998	26.316	228	592
WP_016551805.1	lcl|NZ_AFKN01000013.1_cds_WP_001049195.1_3641	43.182	44	592
WP_016551805.1	lcl|NZ_AFKN01000107.1_cds_WP_000667646.1_2315	33.249	394	592
WP_016551805.1	lcl|NZ_AFKN01000104.1_cds_WP_000172202.1_2362	35.772	369	592
WP_016551805.1	lcl|NZ_AFKN01000150.1_cds_WP_000828455.1_1653	30.612	392	592
WP_016551805.1	lcl|NZ_AFKN01000006.1_cds_WP_000834715.1_3734	31.688	385	592
WP_016551805.1	lcl|NZ_AFKN01000127.1_cds_WP_000510777.1_1970	29.358	218	592
WP_016551805.1	lcl|NZ_AFKN01000070.1_cds_WP_001161019.1_3109	31.100	209	592
WP_016551805.1	lcl|NZ_AFKN01000069.1_cds_WP_001052498.1_3153	25.514	243	592
WP_016551805.1	lcl|NZ_AFKN01000104.1_cds_WP_000942282.1_2376	30.043	233	592
WP_016551805.1	lcl|NZ_AFKN01000232.1_cds_WP_000619175.1_1085	27.490	251	592
WP_016551805.1	lcl|NZ_AFKN01000117.1_cds_WP_001141158.1_2147	30.769	221	592
WP_016551805.1	lcl|NZ_AFKN01000183.1_cds_WP_000666552.1_1343	26.923	234	592
WP_016551805.1	lcl|NZ_AFKN01000232.1_cds_WP_000218838.1_1084	28.750	240	592
WP_016551805.1	lcl|NZ_AFKN01000130.1_cds_WP_000184524.1_1928	28.311	219	592
WP_016551805.1	lcl|NZ_AFKN01000164.1_cds_WP_000433117.1_1488	27.778	216	592
WP_016551805.1	lcl|NZ_AFKN01000014.1_cds_WP_000047473.1_3637	25.481	208	592
WP_016551805.1	lcl|NZ_AFKN01000368.1_cds_WP_001089500.1_215	26.809	235	592
WP_016551805.1	lcl|NZ_AFKN01000106.1_cds_WP_000052667.1_2333	26.638	229	592
WP_016551805.1	lcl|NZ_AFKN01000195.1_cds_WP_000675807.1_1289	26.721	247	592
WP_016551805.1	lcl|NZ_AFKN01000097.1_cds_WP_000603361.1_2559	23.009	226	592
WP_016551805.1	lcl|NZ_AFKN01000118.1_cds_WP_000802888.1_2139	33.696	92	592
WP_016551805.1	lcl|NZ_AFKN01000288.1_cds_WP_000590867.1_634	22.314	242	592
WP_016551805.1	lcl|NZ_AFKN01000288.1_cds_WP_000590867.1_634	26.415	159	592
WP_016551805.1	lcl|NZ_AFKN01000068.1_cds_WP_001288326.1_3215	28.151	238	592
WP_016551805.1	lcl|NZ_AFKN01000117.1_cds_WP_000311172.1_2140	27.049	244	592
WP_016551805.1	lcl|NZ_AFKN01000097.1_cds_WP_000054169.1_2543	26.866	201	592
WP_016551805.1	lcl|NZ_AFKN01000287.1_cds_WP_000626143.1_639	27.885	208	592
WP_016551805.1	lcl|NZ_AFKN01000287.1_cds_WP_000626143.1_639	23.596	178	592
WP_016551805.1	lcl|NZ_AFKN01000141.1_cds_WP_000481720.1_1777	24.786	234	592
WP_016551805.1	lcl|NZ_AFKN01000075.1_cds_WP_000136057.1_2998	26.316	228	592
WP_016551805.1	lcl|NZ_AFKN01000013.1_cds_WP_001049195.1_3641	43.182	44	592
WP_004462894.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	31.214	346	342
WP_004462894.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	26.836	354	342
