WP_004462903.1	lcl|NZ_AFLU02000062.1_cds_WP_000340715.1_412	95.402	87	106
WP_004462901.1	lcl|NZ_AFLU02000062.1_cds_WP_000410273.1_413	92.581	310	318
WP_004462901.1	lcl|NZ_AFLU02000062.1_cds_WP_000646250.1_416	26.667	270	318
WP_004462901.1	lcl|NZ_AFLU02000023.1_cds_WP_000744700.1_2391	24.771	327	318
WP_004462901.1	lcl|NZ_AFLU02000062.1_cds_WP_000723092.1_490	23.288	292	318
WP_004462901.1	lcl|NZ_AFLU02000062.1_cds_WP_001033107.1_438	22.321	224	318
WP_004462901.1	lcl|NZ_AFLU02000004.1_cds_WP_001984071.1_3753	21.678	286	318
WP_004462901.1	lcl|NZ_AFLU02000062.1_cds_WP_001067556.1_419	24.012	329	318
WP_016551805.1	lcl|NZ_AFLU02000062.1_cds_WP_001035839.1_445	52.962	574	592
WP_016551805.1	lcl|NZ_AFLU02000043.1_cds_WP_000667646.1_1463	33.249	394	592
WP_016551805.1	lcl|NZ_AFLU02000043.1_cds_WP_000172198.1_1506	36.043	369	592
WP_016551805.1	lcl|NZ_AFLU02000023.1_cds_WP_000828456.1_2483	30.612	392	592
WP_016551805.1	lcl|NZ_AFLU02000007.1_cds_WP_000510777.1_3599	29.358	218	592
WP_016551805.1	lcl|NZ_AFLU02000020.1_cds_WP_001972977.1_2886	25.514	243	592
WP_016551805.1	lcl|NZ_AFLU02000012.1_cds_WP_001161018.1_3192	31.100	209	592
WP_016551805.1	lcl|NZ_AFLU02000020.1_cds_WP_000619173.1_2842	27.888	251	592
WP_016551805.1	lcl|NZ_AFLU02000043.1_cds_WP_001973922.1_1520	30.736	231	592
WP_016551805.1	lcl|NZ_AFLU02000049.1_cds_WP_001982953.1_1067	26.050	238	592
WP_016551805.1	lcl|NZ_AFLU02000043.1_cds_WP_001141162.1_1370	30.317	221	592
WP_016551805.1	lcl|NZ_AFLU02000022.1_cds_WP_000184521.1_2740	28.311	219	592
WP_016551805.1	lcl|NZ_AFLU02000034.1_cds_WP_000666552.1_1820	26.923	234	592
WP_016551805.1	lcl|NZ_AFLU02000020.1_cds_WP_000218836.1_2841	27.530	247	592
WP_016551805.1	lcl|NZ_AFLU02000034.1_cds_WP_000433117.1_1872	27.778	216	592
WP_016551805.1	lcl|NZ_AFLU02000070.1_cds_WP_000047473.1_41	25.481	208	592
WP_016551805.1	lcl|NZ_AFLU02000034.1_cds_WP_001089498.1_1840	26.809	235	592
WP_016551805.1	lcl|NZ_AFLU02000023.1_cds_WP_000052667.1_2585	26.638	229	592
