WP_004462903.1	lcl|NZ_RQHN01000005.1_cds_WP_135594790.1_3185	62.821	78	106
WP_004462901.1	lcl|NZ_RQHN01000005.1_cds_WP_135594788.1_3184	81.613	310	318
WP_004462901.1	lcl|NZ_RQHN01000009.1_cds_WP_100725791.1_930	24.540	326	318
WP_004462901.1	lcl|NZ_RQHN01000005.1_cds_WP_135594687.1_3133	23.485	264	318
WP_004462901.1	lcl|NZ_RQHN01000005.1_cds_WP_135799053.1_3135	22.857	280	318
WP_004462901.1	lcl|NZ_RQHN01000005.1_cds_WP_135799041.1_3115	25.085	295	318
WP_004462901.1	lcl|NZ_RQHN01000002.1_cds_WP_100715920.1_3317	26.344	186	318
WP_004462901.1	lcl|NZ_RQHN01000009.1_cds_WP_135799529.1_1499	22.188	329	318
WP_016551805.1	lcl|NZ_RQHN01000005.1_cds_WP_167884909.1_3182	31.676	543	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135651700.1_1974	33.676	389	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_100716163.1_1223	32.861	423	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799531.1_1505	35.806	310	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799438.1_1163	38.912	239	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799532.1_1507	35.931	231	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799153.1_24	31.538	260	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135639104.1_2297	30.275	218	592
WP_016551805.1	lcl|NZ_RQHN01000005.1_cds_WP_100728022.1_2982	30.093	216	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799877.1_1480	29.545	220	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135594135.1_1636	29.353	201	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_100717653.1_388	27.004	237	592
WP_016551805.1	lcl|NZ_RQHN01000005.1_cds_WP_135592251.1_3046	29.832	238	592
WP_016551805.1	lcl|NZ_RQHN01000007.1_cds_WP_135663499.1_3561	30.131	229	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799332.1_734	30.667	225	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135799510.1_1413	29.694	229	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_100718973.1_296	28.095	210	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_100766486.1_465	25.446	224	592
WP_016551805.1	lcl|NZ_RQHN01000005.1_cds_WP_135799031.1_3020	26.606	218	592
WP_016551805.1	lcl|NZ_RQHN01000005.1_cds_WP_100717123.1_2737	25.225	222	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_135605214.1_1523	27.746	173	592
WP_016551805.1	lcl|NZ_RQHN01000009.1_cds_WP_100720566.1_577	24.229	227	592
