WP_004462903.1	lcl|NZ_RQGG01000051.1_cds_WP_135621270.1_2757	64.865	74	106
WP_004462901.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	80.255	314	318
WP_004462901.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	24.847	326	318
WP_004462901.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	25.269	186	318
WP_004462901.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	22.910	323	318
WP_016551805.1	lcl|NZ_RQGG01000041.1_cds_WP_341867152.1_3406	48.776	572	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617533.1_1361	34.190	389	592
WP_016551805.1	lcl|NZ_RQGG01000036.1_cds_WP_135620092.1_1470	32.394	426	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618887.1_2189	35.161	310	592
WP_016551805.1	lcl|NZ_RQGG01000036.1_cds_WP_135620150.1_1533	37.143	280	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618891.1_2191	33.200	250	592
WP_016551805.1	lcl|NZ_RQGG01000028.1_cds_WP_135619262.1_1854	27.640	445	592
WP_016551805.1	lcl|NZ_RQGG01000019.1_cds_WP_135619121.1_2872	31.193	218	592
WP_016551805.1	lcl|NZ_RQGG01000013.1_cds_WP_135618021.1_524	30.734	218	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617626.1_2371	27.426	237	592
WP_016551805.1	lcl|NZ_RQGG01000029.1_cds_WP_135619498.1_2580	29.851	201	592
WP_016551805.1	lcl|NZ_RQGG01000015.1_cds_WP_135618586.1_3105	28.571	210	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618844.1_2161	31.193	218	592
WP_016551805.1	lcl|NZ_RQGG01000032.1_cds_WP_135619730.1_195	30.263	228	592
WP_016551805.1	lcl|NZ_RQGG01000003.1_cds_WP_135617163.1_3127	29.258	229	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618717.1_2094	28.634	227	592
WP_016551805.1	lcl|NZ_RQGG01000005.1_cds_WP_135617263.1_2923	27.386	241	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617693.1_2448	25.893	224	592
WP_016551805.1	lcl|NZ_RQGG01000032.1_cds_WP_135619587.1_31	25.000	228	592
WP_016551805.1	lcl|NZ_RQGG01000013.1_cds_WP_244245410.1_774	29.032	217	592
WP_016551805.1	lcl|NZ_RQGG01000013.1_cds_WP_039927891.1_747	25.225	222	592
WP_016551805.1	lcl|NZ_RQGG01000015.1_cds_WP_135618570.1_3097	28.713	202	592
WP_016551805.1	lcl|NZ_RQGG01000005.1_cds_WP_135617238.1_2897	26.147	218	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617694.1_2449	23.984	246	592
WP_016551805.1	lcl|NZ_RQGG01000028.1_cds_WP_135619388.1_1999	24.873	197	592
WP_016551805.1	lcl|NZ_RQGG01000043.1_cds_WP_135620366.1_893	26.549	226	592
WP_016551805.1	lcl|NZ_RQGG01000012.1_cds_WP_135617990.1_3254	25.248	202	592
WP_016551805.1	lcl|NZ_RQGG01000004.1_cds_WP_135617221.1_3355	26.066	211	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617463.1_1275	26.126	222	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618842.1_2160	26.754	228	592
WP_016551805.1	lcl|NZ_RQGG01000043.1_cds_WP_135620674.1_1023	25.463	216	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618613.1_2035	26.000	200	592
WP_016551805.1	lcl|NZ_RQGG01000050.1_cds_WP_135620885.1_2212	23.762	202	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617431.1_1235	27.111	225	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617431.1_1235	46.341	41	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617636.1_2383	26.522	230	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617636.1_2383	24.645	211	592
WP_016551805.1	lcl|NZ_RQGG01000041.1_cds_WP_341867152.1_3406	48.776	572	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617533.1_1361	34.190	389	592
WP_016551805.1	lcl|NZ_RQGG01000036.1_cds_WP_135620092.1_1470	32.394	426	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618887.1_2189	35.161	310	592
WP_016551805.1	lcl|NZ_RQGG01000036.1_cds_WP_135620150.1_1533	37.143	280	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618891.1_2191	33.200	250	592
WP_016551805.1	lcl|NZ_RQGG01000028.1_cds_WP_135619262.1_1854	27.640	445	592
WP_016551805.1	lcl|NZ_RQGG01000019.1_cds_WP_135619121.1_2872	31.193	218	592
WP_016551805.1	lcl|NZ_RQGG01000013.1_cds_WP_135618021.1_524	30.734	218	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617626.1_2371	27.426	237	592
WP_016551805.1	lcl|NZ_RQGG01000029.1_cds_WP_135619498.1_2580	29.851	201	592
WP_016551805.1	lcl|NZ_RQGG01000015.1_cds_WP_135618586.1_3105	28.571	210	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618844.1_2161	31.193	218	592
WP_016551805.1	lcl|NZ_RQGG01000032.1_cds_WP_135619730.1_195	30.263	228	592
WP_016551805.1	lcl|NZ_RQGG01000003.1_cds_WP_135617163.1_3127	29.258	229	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618717.1_2094	28.634	227	592
WP_016551805.1	lcl|NZ_RQGG01000005.1_cds_WP_135617263.1_2923	27.386	241	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617693.1_2448	25.893	224	592
WP_016551805.1	lcl|NZ_RQGG01000032.1_cds_WP_135619587.1_31	25.000	228	592
WP_016551805.1	lcl|NZ_RQGG01000013.1_cds_WP_244245410.1_774	29.032	217	592
WP_016551805.1	lcl|NZ_RQGG01000013.1_cds_WP_039927891.1_747	25.225	222	592
WP_016551805.1	lcl|NZ_RQGG01000015.1_cds_WP_135618570.1_3097	28.713	202	592
WP_016551805.1	lcl|NZ_RQGG01000005.1_cds_WP_135617238.1_2897	26.147	218	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617694.1_2449	23.984	246	592
WP_016551805.1	lcl|NZ_RQGG01000028.1_cds_WP_135619388.1_1999	24.873	197	592
WP_016551805.1	lcl|NZ_RQGG01000043.1_cds_WP_135620366.1_893	26.549	226	592
WP_016551805.1	lcl|NZ_RQGG01000012.1_cds_WP_135617990.1_3254	25.248	202	592
WP_016551805.1	lcl|NZ_RQGG01000004.1_cds_WP_135617221.1_3355	26.066	211	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617463.1_1275	26.126	222	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618842.1_2160	26.754	228	592
WP_016551805.1	lcl|NZ_RQGG01000043.1_cds_WP_135620674.1_1023	25.463	216	592
WP_016551805.1	lcl|NZ_RQGG01000018.1_cds_WP_135618613.1_2035	26.000	200	592
WP_016551805.1	lcl|NZ_RQGG01000050.1_cds_WP_135620885.1_2212	23.762	202	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617431.1_1235	27.111	225	592
WP_016551805.1	lcl|NZ_RQGG01000007.1_cds_WP_135617431.1_1235	46.341	41	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617636.1_2383	26.522	230	592
WP_016551805.1	lcl|NZ_RQGG01000009.1_cds_WP_135617636.1_2383	24.645	211	592
WP_004462894.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	24.484	339	342
WP_004462894.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	25.419	358	342
WP_004462894.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	24.340	341	342
WP_004462894.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	28.395	243	342
WP_004462894.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	27.528	178	342
WP_004462894.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	26.506	166	342
WP_004477915.1	lcl|NZ_RQGG01000041.1_cds_WP_135620321.1_3414	34.335	233	587
WP_004477915.1	lcl|NZ_RQGG01000005.1_cds_WP_135617232.1_2891	28.194	227	587
WP_004477915.1	lcl|NZ_RQGG01000051.1_cds_WP_135621274.1_2761	29.365	252	587
WP_004477915.1	lcl|NZ_RQGG01000046.1_cds_WP_135620696.1_2983	29.268	82	587
WP_004477915.1	lcl|NZ_RQGG01000041.1_cds_WP_135620321.1_3414	34.335	233	587
WP_004477915.1	lcl|NZ_RQGG01000005.1_cds_WP_135617232.1_2891	28.194	227	587
WP_004477915.1	lcl|NZ_RQGG01000051.1_cds_WP_135621274.1_2761	29.365	252	587
WP_004477915.1	lcl|NZ_RQGG01000046.1_cds_WP_135620696.1_2983	29.268	82	587
WP_004477915.1	lcl|NZ_RQGG01000041.1_cds_WP_135620321.1_3414	34.335	233	587
WP_004477915.1	lcl|NZ_RQGG01000005.1_cds_WP_135617232.1_2891	28.194	227	587
