WP_004462903.1	lcl|NZ_JQPO01000042.1_cds_WP_000340715.1_1038	95.402	87	106
WP_004462901.1	lcl|NZ_JQPO01000042.1_cds_WP_000410275.1_1037	92.283	311	318
WP_004462901.1	lcl|NZ_JQPO01000011.1_cds_WP_000744700.1_329	24.771	327	318
WP_004462901.1	lcl|NZ_JQPO01000042.1_cds_WP_000723078.1_988	21.377	276	318
WP_004462901.1	lcl|NZ_JQPO01000042.1_cds_WP_000723090.1_968	23.368	291	318
WP_004462901.1	lcl|NZ_JQPO01000042.1_cds_WP_000567887.1_986	23.478	230	318
WP_004462901.1	lcl|NZ_JQPO01000006.1_cds_WP_001984071.1_157	21.678	286	318
WP_016551805.1	lcl|NZ_JQPO01000026.1_cds_WP_000667646.1_700	33.249	394	592
WP_016551805.1	lcl|NZ_JQPO01000110.1_cds_WP_000172203.1_2336	36.043	369	592
WP_016551805.1	lcl|NZ_JQPO01000010.1_cds_WP_000828456.1_281	30.612	392	592
WP_016551805.1	lcl|NZ_JQPO01000042.1_cds_WP_000614938.1_1011	33.469	245	592
WP_016551805.1	lcl|NZ_JQPO01000256.1_cds_WP_000510777.1_3900	29.358	218	592
WP_016551805.1	lcl|NZ_JQPO01000102.1_cds_WP_001052495.1_2188	25.926	243	592
WP_016551805.1	lcl|NZ_JQPO01000106.1_cds_WP_001161020.1_2278	30.045	223	592
WP_016551805.1	lcl|NZ_JQPO01000138.1_cds_WP_000619174.1_2799	27.888	251	592
WP_016551805.1	lcl|NZ_JQPO01000087.1_cds_WP_000942282.1_1950	30.043	233	592
WP_016551805.1	lcl|NZ_JQPO01000003.1_cds_WP_001982953.1_18	26.050	238	592
WP_016551805.1	lcl|NZ_JQPO01000114.1_cds_WP_001141162.1_2360	30.317	221	592
WP_016551805.1	lcl|NZ_JQPO01000152.1_cds_WP_000666552.1_3022	26.923	234	592
WP_016551805.1	lcl|NZ_JQPO01000138.1_cds_WP_000218840.1_2798	28.750	240	592
WP_016551805.1	lcl|NZ_JQPO01000178.1_cds_WP_000184524.1_3350	28.311	219	592
WP_016551805.1	lcl|NZ_JQPO01000047.1_cds_WP_000433117.1_1149	27.778	216	592
WP_016551805.1	lcl|NZ_JQPO01000075.1_cds_WP_000047473.1_1638	25.481	208	592
WP_016551805.1	lcl|NZ_JQPO01000047.1_cds_WP_001089500.1_1117	26.809	235	592
WP_016551805.1	lcl|NZ_JQPO01000059.1_cds_WP_000052667.1_1383	26.638	229	592
WP_016551805.1	lcl|NZ_JQPO01000099.1_cds_WP_000651459.1_2132	26.908	249	592
WP_016551805.1	lcl|NZ_JQPO01000008.1_cds_WP_000603361.1_175	23.009	226	592
WP_016551805.1	lcl|NZ_JQPO01000104.1_cds_WP_001288326.1_2214	28.151	238	592
WP_016551805.1	lcl|NZ_JQPO01000159.1_cds_WP_061271016.1_3073	22.314	242	592
