WP_004462903.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725873.1_2147	95.402	87	106
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669917.1_2146	90.446	314	318
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669955.1_2097	21.379	290	318
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671202.1_3159	22.936	327	318
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669957.1_2095	25.789	190	318
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669973.1_2072	22.867	293	318
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670961.1_2821	23.397	312	318
WP_004462901.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670813.1_2590	23.392	171	318
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669421.1_612	36.685	368	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669275.1_412	32.741	394	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671171.1_3069	31.552	393	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669933.1_2120	33.061	245	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670593.1_1102	28.378	222	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670503.1_2216	31.579	209	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670774.1_2535	26.106	226	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670766.1_2525	32.895	228	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002721914.1_1319	28.241	216	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669511.1_716	29.185	233	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670085.1_1370	29.279	222	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_307898175.1_1185	30.688	189	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724285.1_358	30.000	220	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670265.1_1811	25.962	208	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670070.1_1351	29.767	215	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724311.1_359	25.681	257	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002725984.1_1074	24.336	226	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670431.1_1584	27.869	244	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670431.1_1584	25.683	183	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669577.1_809	23.047	256	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669577.1_809	28.025	157	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669346.1_536	28.421	190	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670779.1_2543	25.941	239	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669271.1_2745	24.790	238	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_MKT69_RS01705_340	31.731	104	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002759225.1_403	27.404	208	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002759225.1_403	23.118	186	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670548.1_1135	22.816	206	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669571.1_800	26.754	228	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669421.1_612	36.685	368	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669275.1_412	32.741	394	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011671171.1_3069	31.552	393	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669933.1_2120	33.061	245	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670593.1_1102	28.378	222	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670503.1_2216	31.579	209	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670774.1_2535	26.106	226	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670766.1_2525	32.895	228	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002721914.1_1319	28.241	216	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011669511.1_716	29.185	233	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670085.1_1370	29.279	222	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_307898175.1_1185	30.688	189	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724285.1_358	30.000	220	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670265.1_1811	25.962	208	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_011670070.1_1351	29.767	215	592
WP_016551805.1	lcl|NZ_JAKUHP010000002.1_cds_WP_002724311.1_359	25.681	257	592
