WP_004462903.1	lcl|NZ_AFKT01000033.1_cds_WP_000340715.1_3122	95.402	87	106
WP_004462901.1	lcl|NZ_AFKT01000033.1_cds_WP_000410273.1_3123	92.581	310	318
WP_004462901.1	lcl|NZ_AFKT01000033.1_cds_WP_000646250.1_3126	26.667	270	318
WP_004462901.1	lcl|NZ_AFKT01000029.1_cds_WP_000744700.1_3284	24.771	327	318
WP_004462901.1	lcl|NZ_AFKT01000033.1_cds_WP_000093099.1_3143	53.968	63	318
WP_004462901.1	lcl|NZ_AFKT01000033.1_cds_WP_000600889.1_3152	23.118	186	318
WP_004462901.1	lcl|NZ_AFKT01000336.1_cds_WP_000723090.1_100	23.368	291	318
WP_004462901.1	lcl|NZ_AFKT01000239.1_cds_WP_001984071.1_505	21.678	286	318
WP_004462901.1	lcl|NZ_AFKT01000033.1_cds_WP_001067557.1_3129	24.012	329	318
WP_016551805.1	lcl|NZ_AFKT01000059.1_cds_WP_000667646.1_2446	33.249	394	592
WP_016551805.1	lcl|NZ_AFKT01000070.1_cds_WP_000172202.1_2237	35.772	369	592
WP_016551805.1	lcl|NZ_AFKT01000002.1_cds_WP_000828455.1_3737	30.612	392	592
WP_016551805.1	lcl|NZ_AFKT01000033.1_cds_WP_000834715.1_3146	31.688	385	592
WP_016551805.1	lcl|NZ_AFKT01000231.1_cds_WP_000510777.1_603	29.358	218	592
WP_016551805.1	lcl|NZ_AFKT01000024.1_cds_WP_001161019.1_3487	31.100	209	592
WP_016551805.1	lcl|NZ_AFKT01000062.1_cds_WP_001052498.1_2408	25.514	243	592
WP_016551805.1	lcl|NZ_AFKT01000070.1_cds_WP_000942282.1_2251	30.043	233	592
WP_016551805.1	lcl|NZ_AFKT01000086.1_cds_WP_000619175.1_1968	27.490	251	592
WP_016551805.1	lcl|NZ_AFKT01000130.1_cds_WP_001982953.1_1430	26.050	238	592
WP_016551805.1	lcl|NZ_AFKT01000257.1_cds_WP_001141158.1_404	30.769	221	592
WP_016551805.1	lcl|NZ_AFKT01000155.1_cds_WP_000666552.1_1229	26.923	234	592
WP_016551805.1	lcl|NZ_AFKT01000086.1_cds_WP_000218838.1_1969	28.750	240	592
WP_016551805.1	lcl|NZ_AFKT01000197.1_cds_WP_000184524.1_944	28.311	219	592
WP_016551805.1	lcl|NZ_AFKT01000121.1_cds_WP_000433117.1_1588	27.778	216	592
WP_016551805.1	lcl|NZ_AFKT01000048.1_cds_WP_000047473.1_2739	25.481	208	592
WP_016551805.1	lcl|NZ_AFKT01000121.1_cds_WP_001089500.1_1620	26.809	235	592
WP_016551805.1	lcl|NZ_AFKT01000126.1_cds_WP_000052667.1_1518	26.638	229	592
WP_016551805.1	lcl|NZ_AFKT01000154.1_cds_WP_000675807.1_1244	26.721	247	592
WP_016551805.1	lcl|NZ_AFKT01000238.1_cds_WP_000603361.1_513	23.009	226	592
WP_016551805.1	lcl|NZ_AFKT01000247.1_cds_WP_000590867.1_466	22.314	242	592
WP_016551805.1	lcl|NZ_AFKT01000247.1_cds_WP_000590867.1_466	26.415	159	592
WP_016551805.1	lcl|NZ_AFKT01000232.1_cds_WP_001288326.1_585	28.151	238	592
