WP_004462903.1	lcl|NZ_JFZO01000040.1_cds_WP_000340715.1_1473	95.402	87	106
WP_004462901.1	lcl|NZ_JFZO01000040.1_cds_WP_000712240.1_1474	92.258	310	318
WP_004462901.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	24.771	327	318
WP_004462901.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	26.296	270	318
WP_004462901.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	23.118	186	318
WP_004462901.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	23.711	291	318
WP_004462901.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	22.910	323	318
WP_004462901.1	lcl|NZ_JFZO01000127.1_cds_WP_001984071.1_3590	21.678	286	318
WP_004462901.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	24.012	329	318
WP_016551805.1	lcl|NZ_JFZO01000042.1_cds_WP_000667645.1_1635	33.249	394	592
WP_016551805.1	lcl|NZ_JFZO01000050.1_cds_WP_000172199.1_1832	35.792	366	592
WP_016551805.1	lcl|NZ_JFZO01000059.1_cds_WP_000828451.1_2097	30.612	392	592
WP_016551805.1	lcl|NZ_JFZO01000040.1_cds_WP_000797355.1_1503	29.584	409	592
WP_016551805.1	lcl|NZ_JFZO01000122.1_cds_WP_000510774.1_3539	29.358	218	592
WP_016551805.1	lcl|NZ_JFZO01000031.1_cds_WP_001052492.1_1171	25.926	243	592
WP_016551805.1	lcl|NZ_JFZO01000062.1_cds_WP_001161019.1_2253	31.100	209	592
WP_016551805.1	lcl|NZ_JFZO01000050.1_cds_WP_000942282.1_1846	30.043	233	592
WP_016551805.1	lcl|NZ_JFZO01000024.1_cds_WP_000619178.1_949	27.490	251	592
WP_016551805.1	lcl|NZ_JFZO01000080.1_cds_WP_001141161.1_2650	30.942	223	592
WP_016551805.1	lcl|NZ_JFZO01000101.1_cds_WP_001982953.1_3080	26.050	238	592
WP_016551805.1	lcl|NZ_JFZO01000092.1_cds_WP_000666552.1_2989	26.923	234	592
WP_016551805.1	lcl|NZ_JFZO01000024.1_cds_WP_000218838.1_948	28.750	240	592
WP_016551805.1	lcl|NZ_JFZO01000005.1_cds_WP_000184524.1_132	28.311	219	592
WP_016551805.1	lcl|NZ_JFZO01000070.1_cds_WP_000433115.1_2438	28.241	216	592
WP_016551805.1	lcl|NZ_JFZO01000113.1_cds_WP_000047473.1_3340	25.481	208	592
WP_016551805.1	lcl|NZ_JFZO01000109.1_cds_WP_000052667.1_3243	26.638	229	592
WP_016551805.1	lcl|NZ_JFZO01000070.1_cds_WP_001089501.1_2406	28.571	231	592
WP_016551805.1	lcl|NZ_JFZO01000056.1_cds_WP_000651459.1_2019	26.908	249	592
WP_016551805.1	lcl|NZ_JFZO01000125.1_cds_WP_000603361.1_3573	23.009	226	592
WP_016551805.1	lcl|NZ_JFZO01000014.1_cds_WP_001288326.1_407	28.151	238	592
WP_016551805.1	lcl|NZ_JFZO01000012.1_cds_WP_000590871.1_346	22.314	242	592
WP_016551805.1	lcl|NZ_JFZO01000012.1_cds_WP_000590871.1_346	26.415	159	592
WP_016551805.1	lcl|NZ_JFZO01000086.1_cds_WP_000054168.1_2878	26.866	201	592
WP_016551805.1	lcl|NZ_JFZO01000021.1_cds_WP_001049209.1_780	26.471	238	592
WP_016551805.1	lcl|NZ_JFZO01000021.1_cds_WP_001049209.1_780	24.891	229	592
WP_016551805.1	lcl|NZ_JFZO01000013.1_cds_WP_000481714.1_376	24.783	230	592
WP_016551805.1	lcl|NZ_JFZO01000006.1_cds_WP_000626143.1_198	27.885	208	592
WP_016551805.1	lcl|NZ_JFZO01000006.1_cds_WP_000626143.1_198	23.596	178	592
WP_016551805.1	lcl|NZ_JFZO01000080.1_cds_WP_000136057.1_2688	26.316	228	592
WP_016551805.1	lcl|NZ_JFZO01000042.1_cds_WP_000667645.1_1635	33.249	394	592
WP_016551805.1	lcl|NZ_JFZO01000050.1_cds_WP_000172199.1_1832	35.792	366	592
WP_016551805.1	lcl|NZ_JFZO01000059.1_cds_WP_000828451.1_2097	30.612	392	592
WP_016551805.1	lcl|NZ_JFZO01000040.1_cds_WP_000797355.1_1503	29.584	409	592
WP_016551805.1	lcl|NZ_JFZO01000122.1_cds_WP_000510774.1_3539	29.358	218	592
WP_016551805.1	lcl|NZ_JFZO01000031.1_cds_WP_001052492.1_1171	25.926	243	592
WP_016551805.1	lcl|NZ_JFZO01000062.1_cds_WP_001161019.1_2253	31.100	209	592
WP_016551805.1	lcl|NZ_JFZO01000050.1_cds_WP_000942282.1_1846	30.043	233	592
WP_016551805.1	lcl|NZ_JFZO01000024.1_cds_WP_000619178.1_949	27.490	251	592
WP_016551805.1	lcl|NZ_JFZO01000080.1_cds_WP_001141161.1_2650	30.942	223	592
WP_016551805.1	lcl|NZ_JFZO01000101.1_cds_WP_001982953.1_3080	26.050	238	592
WP_016551805.1	lcl|NZ_JFZO01000092.1_cds_WP_000666552.1_2989	26.923	234	592
WP_016551805.1	lcl|NZ_JFZO01000024.1_cds_WP_000218838.1_948	28.750	240	592
WP_016551805.1	lcl|NZ_JFZO01000005.1_cds_WP_000184524.1_132	28.311	219	592
WP_016551805.1	lcl|NZ_JFZO01000070.1_cds_WP_000433115.1_2438	28.241	216	592
WP_016551805.1	lcl|NZ_JFZO01000113.1_cds_WP_000047473.1_3340	25.481	208	592
WP_016551805.1	lcl|NZ_JFZO01000109.1_cds_WP_000052667.1_3243	26.638	229	592
WP_016551805.1	lcl|NZ_JFZO01000070.1_cds_WP_001089501.1_2406	28.571	231	592
WP_016551805.1	lcl|NZ_JFZO01000056.1_cds_WP_000651459.1_2019	26.908	249	592
WP_016551805.1	lcl|NZ_JFZO01000125.1_cds_WP_000603361.1_3573	23.009	226	592
WP_016551805.1	lcl|NZ_JFZO01000014.1_cds_WP_001288326.1_407	28.151	238	592
WP_016551805.1	lcl|NZ_JFZO01000012.1_cds_WP_000590871.1_346	22.314	242	592
WP_016551805.1	lcl|NZ_JFZO01000012.1_cds_WP_000590871.1_346	26.415	159	592
WP_016551805.1	lcl|NZ_JFZO01000086.1_cds_WP_000054168.1_2878	26.866	201	592
WP_016551805.1	lcl|NZ_JFZO01000021.1_cds_WP_001049209.1_780	26.471	238	592
WP_016551805.1	lcl|NZ_JFZO01000021.1_cds_WP_001049209.1_780	24.891	229	592
WP_016551805.1	lcl|NZ_JFZO01000013.1_cds_WP_000481714.1_376	24.783	230	592
WP_016551805.1	lcl|NZ_JFZO01000006.1_cds_WP_000626143.1_198	27.885	208	592
WP_016551805.1	lcl|NZ_JFZO01000006.1_cds_WP_000626143.1_198	23.596	178	592
WP_016551805.1	lcl|NZ_JFZO01000080.1_cds_WP_000136057.1_2688	26.316	228	592
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	31.503	346	342
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	26.271	354	342
WP_004462894.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	25.074	339	342
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	28.692	237	342
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	28.340	247	342
WP_004462894.1	lcl|NZ_JFZO01000146.1_cds_WP_000649927.1_3708	27.500	240	342
WP_004462894.1	lcl|NZ_JFZO01000127.1_cds_WP_001984071.1_3590	25.098	255	342
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	27.586	232	342
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_000487324.1_1532	27.473	182	342
WP_004462894.1	lcl|NZ_JFZO01000040.1_cds_WP_000707057.1_1501	26.971	241	342
WP_004462894.1	lcl|NZ_JFZO01000017.1_cds_WP_001074785.1_587	25.311	241	342
WP_004462893.1	lcl|NZ_JFZO01000086.1_cds_WP_000861671.1_2879	25.349	430	427
WP_004462893.1	lcl|NZ_JFZO01000086.1_cds_WP_000861671.1_2879	25.349	430	427
WP_004462893.1	lcl|NZ_JFZO01000086.1_cds_WP_000861671.1_2879	25.349	430	427
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_000132017.1_1504	39.827	231	587
WP_004477915.1	lcl|NZ_JFZO01000047.1_cds_WP_001982325.1_1739	29.075	227	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_001046757.1_1516	32.751	229	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_000675253.1_1529	27.863	262	587
WP_004477915.1	lcl|NZ_JFZO01000028.1_cds_WP_000768572.1_1054	26.224	286	587
WP_004477915.1	lcl|NZ_JFZO01000080.1_cds_WP_000721844.1_2694	31.818	66	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_000132017.1_1504	39.827	231	587
WP_004477915.1	lcl|NZ_JFZO01000047.1_cds_WP_001982325.1_1739	29.075	227	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_001046757.1_1516	32.751	229	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_000675253.1_1529	27.863	262	587
WP_004477915.1	lcl|NZ_JFZO01000028.1_cds_WP_000768572.1_1054	26.224	286	587
WP_004477915.1	lcl|NZ_JFZO01000080.1_cds_WP_000721844.1_2694	31.818	66	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_000132017.1_1504	39.827	231	587
WP_004477915.1	lcl|NZ_JFZO01000047.1_cds_WP_001982325.1_1739	29.075	227	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_001046757.1_1516	32.751	229	587
WP_004477915.1	lcl|NZ_JFZO01000040.1_cds_WP_000675253.1_1529	27.863	262	587
WP_004477915.1	lcl|NZ_JFZO01000028.1_cds_WP_000768572.1_1054	26.224	286	587
WP_004477915.1	lcl|NZ_JFZO01000080.1_cds_WP_000721844.1_2694	31.818	66	587
WP_004491540.1	lcl|NZ_JFZO01000040.1_cds_WP_000282880.1_1556	38.679	106	224
WP_004491540.1	lcl|NZ_JFZO01000145.1_cds_WP_001099029.1_3707	25.000	208	224
WP_004491540.1	lcl|NZ_JFZO01000049.1_cds_WP_000868621.1_1819	26.882	93	224
WP_004462889.1	lcl|NZ_JFZO01000040.1_cds_WP_000582622.1_1514	35.294	238	231
WP_004462889.1	lcl|NZ_JFZO01000040.1_cds_WP_001230567.1_1508	29.323	266	231
WP_004462889.1	lcl|NZ_JFZO01000021.1_cds_WP_001011670.1_746	41.558	77	231
WP_230486561.1	lcl|NZ_JFZO01000040.1_cds_WP_000705883.1_1512	35.065	77	217
WP_230486561.1	lcl|NZ_JFZO01000113.1_cds_WP_000690655.1_3332	27.500	80	217
WP_004477982.1	lcl|NZ_JFZO01000040.1_cds_WP_000007536.1_1538	25.301	249	302
WP_004477982.1	lcl|NZ_JFZO01000052.1_cds_WP_000394781.1_1909	27.869	122	302
WP_004477982.1	lcl|NZ_JFZO01000061.1_cds_WP_001244008.1_2228	26.230	122	302
WP_004477982.1	lcl|NZ_JFZO01000061.1_cds_WP_001244008.1_2228	27.941	68	302
WP_004477829.1	lcl|NZ_JFZO01000040.1_cds_WP_001091189.1_1492	37.681	69	258
WP_004462123.1	lcl|NZ_JFZO01000016.1_cds_WP_000276953.1_532	38.095	84	89
WP_004462124.1	lcl|NZ_JFZO01000083.1_cds_WP_000167664.1_2756	29.255	188	356
WP_004462124.1	lcl|NZ_JFZO01000035.1_cds_WP_002067215.1_1339	25.806	186	356
WP_004462124.1	lcl|NZ_JFZO01000017.1_cds_WP_000351753.1_585	26.238	202	356
WP_004462124.1	lcl|NZ_JFZO01000061.1_cds_WP_010679677.1_2242	23.560	191	356
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000600886.1_1505	83.891	329	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000646251.1_1477	30.769	299	332
WP_004462127.1	lcl|NZ_JFZO01000146.1_cds_WP_000649927.1_3708	29.450	309	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000723084.1_1560	29.305	331	332
WP_004462127.1	lcl|NZ_JFZO01000002.1_cds_WP_000744700.1_48	29.483	329	332
WP_004462127.1	lcl|NZ_JFZO01000117.1_cds_WP_000709512.1_3447	27.160	324	332
WP_004462127.1	lcl|NZ_JFZO01000127.1_cds_WP_001984071.1_3590	25.478	314	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000487324.1_1532	25.634	355	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_001067556.1_1480	23.792	269	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000475906.1_1543	29.368	269	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000712240.1_1474	22.464	276	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000025488.1_1499	23.899	318	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000601375.1_1534	20.890	292	332
WP_004462127.1	lcl|NZ_JFZO01000040.1_cds_WP_000707057.1_1501	24.022	179	332
WP_004462128.1	lcl|NZ_JFZO01000040.1_cds_WP_000947842.1_1506	65.365	384	392
WP_004462128.1	lcl|NZ_JFZO01000071.1_cds_WP_001281953.1_2457	31.164	292	392
WP_004462128.1	lcl|NZ_JFZO01000040.1_cds_WP_000575184.1_1554	27.309	249	392
WP_004462128.1	lcl|NZ_JFZO01000040.1_cds_WP_000575397.1_1495	30.921	152	392
WP_004462128.1	lcl|NZ_JFZO01000040.1_cds_WP_000346036.1_1515	25.301	332	392
WP_004462128.1	lcl|NZ_JFZO01000042.1_cds_WP_000538750.1_1660	26.545	275	392
