WP_004462903.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633099.1_3576	64.103	78	106
WP_004462901.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135633097.1_3575	78.135	311	318
WP_004462901.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392300.1_3572	24.167	240	318
WP_004462901.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390701.1_999	24.233	326	318
WP_004462901.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634215.1_1026	27.532	316	318
WP_004462901.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392272.1_3542	23.377	231	318
WP_004462901.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392244.1_3514	25.253	297	318
WP_004462901.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391083.1_1604	24.149	323	318
WP_004462901.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391932.1_2954	25.806	186	318
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392301.1_3573	48.348	575	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391380.1_2102	35.443	395	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391087.1_1610	35.350	314	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634674.1_1300	33.178	428	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390848.1_1236	37.391	230	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391088.1_1612	29.577	355	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390067.1_13	26.682	431	592
WP_016551805.1	lcl|NZ_JAMQQA010000003.1_cds_WP_265392483.1_3845	29.817	218	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391919.1_2926	30.222	225	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391072.1_1586	31.004	229	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391023.1_1522	29.911	224	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390311.1_426	27.397	219	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392224.1_3446	28.216	241	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392185.1_3379	29.167	216	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631661.1_507	27.876	226	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135636197.1_1755	29.353	201	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390574.1_798	29.384	211	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631402.1_333	29.717	212	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135631806.1_2895	28.333	240	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632378.1_2810	28.311	219	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392405.1_2837	25.225	222	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390135.1_157	28.182	220	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632139.1_3420	26.606	218	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390261.1_341	28.079	203	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391433.1_2189	27.451	204	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390458.1_632	26.222	225	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390362.1_508	25.472	212	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390980.1_1453	27.490	251	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390220.1_268	26.733	202	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391071.1_1585	28.085	235	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391098.1_1630	25.862	174	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391612.1_2416	28.729	181	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632693.1_2520	25.847	236	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391744.1_2653	25.221	226	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391332.1_2015	27.397	219	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391307.1_1967	26.512	215	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631578.1_438	25.532	235	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631578.1_438	34.783	46	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391028.1_1530	35.294	51	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391028.1_1530	23.361	244	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392301.1_3573	48.348	575	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391380.1_2102	35.443	395	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391087.1_1610	35.350	314	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135634674.1_1300	33.178	428	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390848.1_1236	37.391	230	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391088.1_1612	29.577	355	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390067.1_13	26.682	431	592
WP_016551805.1	lcl|NZ_JAMQQA010000003.1_cds_WP_265392483.1_3845	29.817	218	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265391919.1_2926	30.222	225	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391072.1_1586	31.004	229	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391023.1_1522	29.911	224	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390311.1_426	27.397	219	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392224.1_3446	28.216	241	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392185.1_3379	29.167	216	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631661.1_507	27.876	226	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135636197.1_1755	29.353	201	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390574.1_798	29.384	211	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_135631402.1_333	29.717	212	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135631806.1_2895	28.333	240	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632378.1_2810	28.311	219	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_265392405.1_2837	25.225	222	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390135.1_157	28.182	220	592
WP_016551805.1	lcl|NZ_JAMQQA010000002.1_cds_WP_135632139.1_3420	26.606	218	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390261.1_341	28.079	203	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265391433.1_2189	27.451	204	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390458.1_632	26.222	225	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390362.1_508	25.472	212	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390980.1_1453	27.490	251	592
WP_016551805.1	lcl|NZ_JAMQQA010000001.1_cds_WP_265390220.1_268	26.733	202	592
