WP_004462903.1	lcl|NZ_AFMB02000163.1_cds_WP_000340715.1_1146	95.402	87	106
WP_004462901.1	lcl|NZ_AFMB02000163.1_cds_WP_000410273.1_1147	92.581	310	318
WP_004462901.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	24.771	327	318
WP_004462901.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	26.296	270	318
WP_004462901.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	23.368	291	318
WP_004462901.1	lcl|NZ_AFMB02000178.1_cds_WP_001984071.1_755	21.678	286	318
WP_004462901.1	lcl|NZ_AFMB02000163.1_cds_WP_001067557.1_1153	24.012	329	318
WP_016551805.1	lcl|NZ_AFMB02000163.1_cds_WP_002080969.1_1169	52.445	593	592
WP_016551805.1	lcl|NZ_AFMB02000078.1_cds_WP_000667646.1_2718	33.249	394	592
WP_016551805.1	lcl|NZ_AFMB02000088.1_cds_WP_000172205.1_2470	35.792	366	592
WP_016551805.1	lcl|NZ_AFMB02000094.1_cds_WP_000828456.1_2327	30.612	392	592
WP_016551805.1	lcl|NZ_AFMB02000197.1_cds_WP_000510777.1_418	29.358	218	592
WP_016551805.1	lcl|NZ_AFMB02000095.1_cds_WP_002080691.1_2207	26.337	243	592
WP_016551805.1	lcl|NZ_AFMB02000131.1_cds_WP_001161019.1_1703	31.100	209	592
WP_016551805.1	lcl|NZ_AFMB02000121.1_cds_WP_000619173.1_1915	27.888	251	592
WP_016551805.1	lcl|NZ_AFMB02000088.1_cds_WP_000942282.1_2484	30.043	233	592
WP_016551805.1	lcl|NZ_AFMB02000165.1_cds_WP_001141159.1_1035	30.317	221	592
WP_016551805.1	lcl|NZ_AFMB02000014.1_cds_WP_001982953.1_3737	26.050	238	592
WP_016551805.1	lcl|NZ_AFMB02000042.1_cds_WP_000666552.1_3352	26.923	234	592
WP_016551805.1	lcl|NZ_AFMB02000121.1_cds_WP_000218529.1_1914	28.750	240	592
WP_016551805.1	lcl|NZ_AFMB02000087.1_cds_WP_000184524.1_2511	28.311	219	592
WP_016551805.1	lcl|NZ_AFMB02000042.1_cds_WP_000433117.1_3299	27.778	216	592
WP_016551805.1	lcl|NZ_AFMB02000070.1_cds_WP_000047473.1_2886	25.481	208	592
WP_016551805.1	lcl|NZ_AFMB02000042.1_cds_WP_001089499.1_3331	26.809	235	592
WP_016551805.1	lcl|NZ_AFMB02000156.1_cds_WP_000052667.1_1245	26.638	229	592
WP_016551805.1	lcl|NZ_AFMB02000040.1_cds_WP_000651460.1_3384	26.908	249	592
WP_016551805.1	lcl|NZ_AFMB02000138.1_cds_WP_000603361.1_1612	23.009	226	592
WP_016551805.1	lcl|NZ_AFMB02000045.1_cds_WP_000590871.1_3191	22.314	242	592
WP_016551805.1	lcl|NZ_AFMB02000045.1_cds_WP_000590871.1_3191	26.415	159	592
WP_016551805.1	lcl|NZ_AFMB02000143.1_cds_WP_001288327.1_1519	26.556	241	592
WP_016551805.1	lcl|NZ_AFMB02000013.1_cds_WP_000054169.1_3762	26.866	201	592
WP_016551805.1	lcl|NZ_AFMB02000061.1_cds_WP_001049208.1_3036	27.049	244	592
WP_016551805.1	lcl|NZ_AFMB02000061.1_cds_WP_001049208.1_3036	24.891	229	592
WP_016551805.1	lcl|NZ_AFMB02000152.1_cds_WP_000626143.1_1266	27.885	208	592
WP_016551805.1	lcl|NZ_AFMB02000152.1_cds_WP_000626143.1_1266	23.596	178	592
WP_016551805.1	lcl|NZ_AFMB02000226.1_cds_WP_000481722.1_35	24.786	234	592
WP_016551805.1	lcl|NZ_AFMB02000187.1_cds_WP_000136057.1_525	26.316	228	592
WP_016551805.1	lcl|NZ_AFMB02000163.1_cds_WP_002080969.1_1169	52.445	593	592
WP_016551805.1	lcl|NZ_AFMB02000078.1_cds_WP_000667646.1_2718	33.249	394	592
WP_016551805.1	lcl|NZ_AFMB02000088.1_cds_WP_000172205.1_2470	35.792	366	592
WP_016551805.1	lcl|NZ_AFMB02000094.1_cds_WP_000828456.1_2327	30.612	392	592
WP_016551805.1	lcl|NZ_AFMB02000197.1_cds_WP_000510777.1_418	29.358	218	592
WP_016551805.1	lcl|NZ_AFMB02000095.1_cds_WP_002080691.1_2207	26.337	243	592
WP_016551805.1	lcl|NZ_AFMB02000131.1_cds_WP_001161019.1_1703	31.100	209	592
WP_016551805.1	lcl|NZ_AFMB02000121.1_cds_WP_000619173.1_1915	27.888	251	592
WP_016551805.1	lcl|NZ_AFMB02000088.1_cds_WP_000942282.1_2484	30.043	233	592
WP_016551805.1	lcl|NZ_AFMB02000165.1_cds_WP_001141159.1_1035	30.317	221	592
WP_016551805.1	lcl|NZ_AFMB02000014.1_cds_WP_001982953.1_3737	26.050	238	592
WP_016551805.1	lcl|NZ_AFMB02000042.1_cds_WP_000666552.1_3352	26.923	234	592
WP_016551805.1	lcl|NZ_AFMB02000121.1_cds_WP_000218529.1_1914	28.750	240	592
WP_016551805.1	lcl|NZ_AFMB02000087.1_cds_WP_000184524.1_2511	28.311	219	592
WP_016551805.1	lcl|NZ_AFMB02000042.1_cds_WP_000433117.1_3299	27.778	216	592
WP_016551805.1	lcl|NZ_AFMB02000070.1_cds_WP_000047473.1_2886	25.481	208	592
WP_016551805.1	lcl|NZ_AFMB02000042.1_cds_WP_001089499.1_3331	26.809	235	592
WP_016551805.1	lcl|NZ_AFMB02000156.1_cds_WP_000052667.1_1245	26.638	229	592
WP_016551805.1	lcl|NZ_AFMB02000040.1_cds_WP_000651460.1_3384	26.908	249	592
WP_016551805.1	lcl|NZ_AFMB02000138.1_cds_WP_000603361.1_1612	23.009	226	592
WP_016551805.1	lcl|NZ_AFMB02000045.1_cds_WP_000590871.1_3191	22.314	242	592
WP_016551805.1	lcl|NZ_AFMB02000045.1_cds_WP_000590871.1_3191	26.415	159	592
WP_016551805.1	lcl|NZ_AFMB02000143.1_cds_WP_001288327.1_1519	26.556	241	592
WP_016551805.1	lcl|NZ_AFMB02000013.1_cds_WP_000054169.1_3762	26.866	201	592
WP_016551805.1	lcl|NZ_AFMB02000061.1_cds_WP_001049208.1_3036	27.049	244	592
WP_016551805.1	lcl|NZ_AFMB02000061.1_cds_WP_001049208.1_3036	24.891	229	592
WP_016551805.1	lcl|NZ_AFMB02000152.1_cds_WP_000626143.1_1266	27.885	208	592
WP_016551805.1	lcl|NZ_AFMB02000152.1_cds_WP_000626143.1_1266	23.596	178	592
WP_016551805.1	lcl|NZ_AFMB02000226.1_cds_WP_000481722.1_35	24.786	234	592
WP_016551805.1	lcl|NZ_AFMB02000187.1_cds_WP_000136057.1_525	26.316	228	592
WP_004462894.1	lcl|NZ_AFMB02000163.1_cds_WP_000646251.1_1150	31.503	346	342
WP_004462894.1	lcl|NZ_AFMB02000117.1_cds_WP_000723090.1_1979	26.836	354	342
WP_004462894.1	lcl|NZ_AFMB02000094.1_cds_WP_000744700.1_2419	25.074	339	342
