WP_004462903.1	lcl|NZ_AOHD02000040.1_cds_WP_020774736.1_1763	97.701	87	106
WP_004462901.1	lcl|NZ_AOHD02000040.1_cds_WP_020774692.1_1762	86.901	313	318
WP_004462901.1	lcl|NZ_AOHD02000040.1_cds_WP_020774697.1_1759	25.240	313	318
WP_004462901.1	lcl|NZ_AOHD02000025.1_cds_WP_020771927.1_2482	25.617	324	318
WP_004462901.1	lcl|NZ_AOHD02000040.1_cds_WP_020774725.1_1729	23.118	186	318
WP_004462901.1	lcl|NZ_AOHD02000066.1_cds_WP_020774296.1_148	23.793	290	318
WP_004462901.1	lcl|NZ_AOHD02000040.1_cds_WP_017809394.1_1734	24.383	324	318
WP_004462901.1	lcl|NZ_AOHD02000001.1_cds_WP_017808832.1_3889	24.537	216	318
WP_004462901.1	lcl|NZ_AOHD02000064.1_cds_WP_020775260.1_214	22.485	169	318
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_020772142.1_951	33.249	394	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_020774675.1_917	36.216	370	592
WP_016551805.1	lcl|NZ_AOHD02000040.1_cds_WP_020774734.1_1740	32.071	396	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_020771820.1_2581	31.888	392	592
WP_016551805.1	lcl|NZ_AOHD02000058.1_cds_WP_020774460.1_606	29.362	235	592
WP_016551805.1	lcl|NZ_AOHD02000058.1_cds_WP_017807632.1_662	31.579	209	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_021064499.1_2375	26.778	239	592
WP_016551805.1	lcl|NZ_AOHD02000011.1_cds_WP_020774955.1_3362	30.043	233	592
WP_016551805.1	lcl|NZ_AOHD02000048.1_cds_WP_020773964.1_1054	30.319	188	592
WP_016551805.1	lcl|NZ_AOHD02000018.1_cds_WP_020772697.1_3044	25.751	233	592
WP_016551805.1	lcl|NZ_AOHD02000044.1_cds_WP_020772906.1_1439	28.571	217	592
WP_016551805.1	lcl|NZ_AOHD02000003.1_cds_WP_020774796.1_3625	31.034	232	592
WP_016551805.1	lcl|NZ_AOHD02000022.1_cds_WP_020773130.1_2794	26.852	216	592
WP_016551805.1	lcl|NZ_AOHD02000044.1_cds_WP_020772814.1_1405	29.245	212	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_020771995.1_2526	28.378	222	592
WP_016551805.1	lcl|NZ_AOHD02000044.1_cds_WP_017808979.1_1386	27.232	224	592
WP_016551805.1	lcl|NZ_AOHD02000003.1_cds_WP_020774785.1_3611	23.246	228	592
WP_016551805.1	lcl|NZ_AOHD02000003.1_cds_WP_020774785.1_3611	27.673	159	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_020771751.1_2525	27.126	247	592
WP_016551805.1	lcl|NZ_AOHD02000011.1_cds_WP_020774979.1_3375	28.814	236	592
WP_016551805.1	lcl|NZ_AOHD02000006.1_cds_WP_020774244.1_3556	27.869	244	592
WP_016551805.1	lcl|NZ_AOHD02000006.1_cds_WP_020774244.1_3556	27.072	181	592
WP_016551805.1	lcl|NZ_AOHD02000066.1_cds_WP_020774389.1_106	25.101	247	592
WP_016551805.1	lcl|NZ_AOHD02000001.1_cds_WP_020773562.1_3799	26.316	209	592
WP_016551805.1	lcl|NZ_AOHD02000063.1_cds_WP_020775191.1_274	22.749	211	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_036040888.1_962	26.201	229	592
WP_016551805.1	lcl|NZ_AOHD02000058.1_cds_WP_020774455.1_647	23.881	201	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_021064669.1_913	28.502	207	592
WP_016551805.1	lcl|NZ_AOHD02000023.1_cds_WP_020774788.1_2770	27.193	228	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_020772142.1_951	33.249	394	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_020774675.1_917	36.216	370	592
WP_016551805.1	lcl|NZ_AOHD02000040.1_cds_WP_020774734.1_1740	32.071	396	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_020771820.1_2581	31.888	392	592
WP_016551805.1	lcl|NZ_AOHD02000058.1_cds_WP_020774460.1_606	29.362	235	592
WP_016551805.1	lcl|NZ_AOHD02000058.1_cds_WP_017807632.1_662	31.579	209	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_021064499.1_2375	26.778	239	592
WP_016551805.1	lcl|NZ_AOHD02000011.1_cds_WP_020774955.1_3362	30.043	233	592
WP_016551805.1	lcl|NZ_AOHD02000048.1_cds_WP_020773964.1_1054	30.319	188	592
WP_016551805.1	lcl|NZ_AOHD02000018.1_cds_WP_020772697.1_3044	25.751	233	592
WP_016551805.1	lcl|NZ_AOHD02000044.1_cds_WP_020772906.1_1439	28.571	217	592
WP_016551805.1	lcl|NZ_AOHD02000003.1_cds_WP_020774796.1_3625	31.034	232	592
WP_016551805.1	lcl|NZ_AOHD02000022.1_cds_WP_020773130.1_2794	26.852	216	592
WP_016551805.1	lcl|NZ_AOHD02000044.1_cds_WP_020772814.1_1405	29.245	212	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_020771995.1_2526	28.378	222	592
WP_016551805.1	lcl|NZ_AOHD02000044.1_cds_WP_017808979.1_1386	27.232	224	592
WP_016551805.1	lcl|NZ_AOHD02000003.1_cds_WP_020774785.1_3611	23.246	228	592
WP_016551805.1	lcl|NZ_AOHD02000003.1_cds_WP_020774785.1_3611	27.673	159	592
WP_016551805.1	lcl|NZ_AOHD02000025.1_cds_WP_020771751.1_2525	27.126	247	592
WP_016551805.1	lcl|NZ_AOHD02000011.1_cds_WP_020774979.1_3375	28.814	236	592
WP_016551805.1	lcl|NZ_AOHD02000006.1_cds_WP_020774244.1_3556	27.869	244	592
WP_016551805.1	lcl|NZ_AOHD02000006.1_cds_WP_020774244.1_3556	27.072	181	592
WP_016551805.1	lcl|NZ_AOHD02000066.1_cds_WP_020774389.1_106	25.101	247	592
WP_016551805.1	lcl|NZ_AOHD02000001.1_cds_WP_020773562.1_3799	26.316	209	592
WP_016551805.1	lcl|NZ_AOHD02000063.1_cds_WP_020775191.1_274	22.749	211	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_036040888.1_962	26.201	229	592
WP_016551805.1	lcl|NZ_AOHD02000058.1_cds_WP_020774455.1_647	23.881	201	592
WP_016551805.1	lcl|NZ_AOHD02000049.1_cds_WP_021064669.1_913	28.502	207	592
WP_016551805.1	lcl|NZ_AOHD02000023.1_cds_WP_020774788.1_2770	27.193	228	592
WP_004462894.1	lcl|NZ_AOHD02000040.1_cds_WP_020774697.1_1759	32.070	343	342
WP_004462894.1	lcl|NZ_AOHD02000066.1_cds_WP_020774296.1_148	26.705	352	342
WP_004462894.1	lcl|NZ_AOHD02000040.1_cds_WP_020774725.1_1729	25.731	342	342
WP_004462894.1	lcl|NZ_AOHD02000025.1_cds_WP_020771927.1_2482	25.806	341	342
WP_004462894.1	lcl|NZ_AOHD02000064.1_cds_WP_020775260.1_214	24.860	358	342
WP_004462894.1	lcl|NZ_AOHD02000035.1_cds_WP_020775061.1_2066	27.168	346	342
WP_004462894.1	lcl|NZ_AOHD02000022.1_cds_WP_020773134.1_2863	28.631	241	342
WP_004462894.1	lcl|NZ_AOHD02000040.1_cds_WP_017809394.1_1734	27.642	246	342
WP_004462894.1	lcl|NZ_AOHD02000040.1_cds_WP_020774722.1_1756	26.809	235	342
WP_004462894.1	lcl|NZ_AOHD02000001.1_cds_WP_017808832.1_3889	27.692	195	342
WP_004462894.1	lcl|NZ_AOHD02000040.1_cds_WP_020772564.1_1697	26.374	182	342
WP_004462894.1	lcl|NZ_AOHD02000040.1_cds_WP_021064603.1_1732	25.820	244	342
WP_004462893.1	lcl|NZ_AOHD02000058.1_cds_WP_020774459.1_648	25.581	430	427
WP_004462893.1	lcl|NZ_AOHD02000058.1_cds_WP_020774459.1_648	25.581	430	427
WP_004462893.1	lcl|NZ_AOHD02000058.1_cds_WP_020774459.1_648	25.581	430	427
WP_004477915.1	lcl|NZ_AOHD02000040.1_cds_WP_020774707.1_1730	39.474	228	587
WP_004477915.1	lcl|NZ_AOHD02000066.1_cds_WP_020774383.1_60	28.194	227	587
WP_004477915.1	lcl|NZ_AOHD02000040.1_cds_WP_017810303.1_1720	33.047	233	587
WP_004477915.1	lcl|NZ_AOHD02000040.1_cds_WP_020772545.1_1700	30.258	271	587
WP_004477915.1	lcl|NZ_AOHD02000041.1_cds_WP_020773244.1_1603	26.573	286	587
WP_004477915.1	lcl|NZ_AOHD02000040.1_cds_WP_020774707.1_1730	39.474	228	587
WP_004477915.1	lcl|NZ_AOHD02000066.1_cds_WP_020774383.1_60	28.194	227	587
