WP_004462903.1	lcl|NZ_JAHERY010000058.1_cds_WP_000340715.1_2838	95.402	87	106
WP_004462901.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	91.935	310	318
WP_004462901.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	24.771	327	318
WP_004462901.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	26.667	270	318
WP_004462901.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	23.711	291	318
WP_004462901.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	22.800	250	318
WP_004462901.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	24.012	329	318
WP_016551805.1	lcl|NZ_JAHERY010000049.1_cds_WP_002072224.1_2504	52.614	593	592
WP_016551805.1	lcl|NZ_JAHERY010000005.1_cds_WP_218198309.1_2560	33.249	394	592
WP_016551805.1	lcl|NZ_JAHERY010000021.1_cds_WP_000172209.1_1321	36.043	369	592
WP_016551805.1	lcl|NZ_JAHERY010000044.1_cds_WP_000828456.1_2382	30.612	392	592
WP_016551805.1	lcl|NZ_JAHERY010000013.1_cds_KJT06_RS04875_607	29.358	218	592
WP_016551805.1	lcl|NZ_JAHERY010000091.1_cds_WP_001161019.1_3710	31.100	209	592
WP_016551805.1	lcl|NZ_JAHERY010000007.1_cds_WP_001052496.1_3196	25.514	243	592
WP_016551805.1	lcl|NZ_JAHERY010000007.1_cds_WP_000619182.1_3241	27.888	251	592
WP_016551805.1	lcl|NZ_JAHERY010000021.1_cds_WP_002071818.1_1335	29.614	233	592
WP_016551805.1	lcl|NZ_JAHERY010000003.1_cds_WP_001982953.1_1724	26.050	238	592
WP_016551805.1	lcl|NZ_JAHERY010000075.1_cds_WP_001141162.1_3330	30.317	221	592
WP_016551805.1	lcl|NZ_JAHERY010000011.1_cds_WP_000666552.1_356	26.923	234	592
WP_016551805.1	lcl|NZ_JAHERY010000007.1_cds_WP_000218832.1_3242	28.750	240	592
WP_016551805.1	lcl|NZ_JAHERY010000096.1_cds_WP_000184524.1_3765	28.311	219	592
