WP_004462903.1	lcl|NZ_JQPS01000038.1_cds_WP_000340715.1_1112	95.402	87	106
WP_004462901.1	lcl|NZ_JQPS01000038.1_cds_WP_000712241.1_1113	91.935	310	318
WP_004462901.1	lcl|NZ_JQPS01000038.1_cds_WP_042752256.1_1132	58.730	63	318
WP_004462901.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	24.771	327	318
WP_004462901.1	lcl|NZ_JQPS01000038.1_cds_WP_017854439.1_1116	26.296	270	318
WP_004462901.1	lcl|NZ_JQPS01000038.1_cds_WP_000600891.1_1141	23.118	186	318
WP_004462901.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	23.368	291	318
WP_004462901.1	lcl|NZ_JQPS01000030.1_cds_WP_001984071.1_869	21.678	286	318
WP_004462901.1	lcl|NZ_JQPS01000038.1_cds_WP_001067556.1_1119	24.012	329	318
WP_016551805.1	lcl|NZ_JQPS01000011.1_cds_WP_000667646.1_405	33.249	394	592
WP_016551805.1	lcl|NZ_JQPS01000104.1_cds_WP_000172203.1_2431	36.043	369	592
WP_016551805.1	lcl|NZ_JQPS01000138.1_cds_WP_000828456.1_2790	30.612	392	592
WP_016551805.1	lcl|NZ_JQPS01000038.1_cds_WP_000834715.1_1135	31.688	385	592
WP_016551805.1	lcl|NZ_JQPS01000144.1_cds_WP_000510777.1_2874	29.358	218	592
WP_016551805.1	lcl|NZ_JQPS01000073.1_cds_WP_001161019.1_1967	31.100	209	592
WP_016551805.1	lcl|NZ_JQPS01000028.1_cds_WP_002184018.1_833	25.103	243	592
WP_016551805.1	lcl|NZ_JQPS01000105.1_cds_WP_000619182.1_2444	27.888	251	592
WP_016551805.1	lcl|NZ_JQPS01000104.1_cds_WP_000942282.1_2417	30.043	233	592
WP_016551805.1	lcl|NZ_JQPS01000032.1_cds_WP_061234232.1_952	26.050	238	592
WP_016551805.1	lcl|NZ_JQPS01000203.1_cds_WP_061226722.1_3487	30.769	221	592
WP_016551805.1	lcl|NZ_JQPS01000004.1_cds_WP_000666552.1_135	26.923	234	592
WP_016551805.1	lcl|NZ_JQPS01000105.1_cds_WP_061234598.1_2445	28.750	240	592
WP_016551805.1	lcl|NZ_JQPS01000161.1_cds_WP_000184524.1_3110	28.311	219	592
WP_016551805.1	lcl|NZ_JQPS01000004.1_cds_WP_000433117.1_82	27.778	216	592
WP_016551805.1	lcl|NZ_JQPS01000083.1_cds_WP_000047473.1_2120	25.481	208	592
WP_016551805.1	lcl|NZ_JQPS01000004.1_cds_WP_001089494.1_114	28.182	220	592
WP_016551805.1	lcl|NZ_JQPS01000002.1_cds_WP_000052667.1_41	26.638	229	592
WP_016551805.1	lcl|NZ_JQPS01000084.1_cds_WP_000651462.1_2168	26.908	249	592
WP_016551805.1	lcl|NZ_JQPS01000214.1_cds_WP_000603361.1_3569	23.009	226	592
WP_016551805.1	lcl|NZ_JQPS01000048.1_cds_WP_001288322.1_1390	28.151	238	592
WP_016551805.1	lcl|NZ_JQPS01000116.1_cds_WP_000590871.1_2609	22.314	242	592
WP_016551805.1	lcl|NZ_JQPS01000116.1_cds_WP_000590871.1_2609	26.415	159	592
WP_016551805.1	lcl|NZ_JQPS01000062.1_cds_WP_000054169.1_1754	26.866	201	592
WP_016551805.1	lcl|NZ_JQPS01000012.1_cds_WP_001049208.1_447	27.049	244	592
WP_016551805.1	lcl|NZ_JQPS01000012.1_cds_WP_001049208.1_447	24.891	229	592
WP_016551805.1	lcl|NZ_JQPS01000344.1_cds_WP_000626143.1_4113	27.885	208	592
WP_016551805.1	lcl|NZ_JQPS01000344.1_cds_WP_000626143.1_4113	23.596	178	592
WP_016551805.1	lcl|NZ_JQPS01000163.1_cds_WP_000481723.1_3148	24.786	234	592
WP_016551805.1	lcl|NZ_JQPS01000006.1_cds_WP_000136057.1_188	26.316	228	592
WP_016551805.1	lcl|NZ_JQPS01000011.1_cds_WP_000667646.1_405	33.249	394	592
WP_016551805.1	lcl|NZ_JQPS01000104.1_cds_WP_000172203.1_2431	36.043	369	592
WP_016551805.1	lcl|NZ_JQPS01000138.1_cds_WP_000828456.1_2790	30.612	392	592
WP_016551805.1	lcl|NZ_JQPS01000038.1_cds_WP_000834715.1_1135	31.688	385	592
WP_016551805.1	lcl|NZ_JQPS01000144.1_cds_WP_000510777.1_2874	29.358	218	592
WP_016551805.1	lcl|NZ_JQPS01000073.1_cds_WP_001161019.1_1967	31.100	209	592
WP_016551805.1	lcl|NZ_JQPS01000028.1_cds_WP_002184018.1_833	25.103	243	592
WP_016551805.1	lcl|NZ_JQPS01000105.1_cds_WP_000619182.1_2444	27.888	251	592
WP_016551805.1	lcl|NZ_JQPS01000104.1_cds_WP_000942282.1_2417	30.043	233	592
WP_016551805.1	lcl|NZ_JQPS01000032.1_cds_WP_061234232.1_952	26.050	238	592
WP_016551805.1	lcl|NZ_JQPS01000203.1_cds_WP_061226722.1_3487	30.769	221	592
WP_016551805.1	lcl|NZ_JQPS01000004.1_cds_WP_000666552.1_135	26.923	234	592
WP_016551805.1	lcl|NZ_JQPS01000105.1_cds_WP_061234598.1_2445	28.750	240	592
WP_016551805.1	lcl|NZ_JQPS01000161.1_cds_WP_000184524.1_3110	28.311	219	592
WP_016551805.1	lcl|NZ_JQPS01000004.1_cds_WP_000433117.1_82	27.778	216	592
WP_016551805.1	lcl|NZ_JQPS01000083.1_cds_WP_000047473.1_2120	25.481	208	592
WP_016551805.1	lcl|NZ_JQPS01000004.1_cds_WP_001089494.1_114	28.182	220	592
WP_016551805.1	lcl|NZ_JQPS01000002.1_cds_WP_000052667.1_41	26.638	229	592
WP_016551805.1	lcl|NZ_JQPS01000084.1_cds_WP_000651462.1_2168	26.908	249	592
WP_016551805.1	lcl|NZ_JQPS01000214.1_cds_WP_000603361.1_3569	23.009	226	592
WP_016551805.1	lcl|NZ_JQPS01000048.1_cds_WP_001288322.1_1390	28.151	238	592
WP_016551805.1	lcl|NZ_JQPS01000116.1_cds_WP_000590871.1_2609	22.314	242	592
WP_016551805.1	lcl|NZ_JQPS01000116.1_cds_WP_000590871.1_2609	26.415	159	592
WP_016551805.1	lcl|NZ_JQPS01000062.1_cds_WP_000054169.1_1754	26.866	201	592
WP_016551805.1	lcl|NZ_JQPS01000012.1_cds_WP_001049208.1_447	27.049	244	592
WP_016551805.1	lcl|NZ_JQPS01000012.1_cds_WP_001049208.1_447	24.891	229	592
WP_016551805.1	lcl|NZ_JQPS01000344.1_cds_WP_000626143.1_4113	27.885	208	592
WP_016551805.1	lcl|NZ_JQPS01000344.1_cds_WP_000626143.1_4113	23.596	178	592
WP_016551805.1	lcl|NZ_JQPS01000163.1_cds_WP_000481723.1_3148	24.786	234	592
WP_016551805.1	lcl|NZ_JQPS01000006.1_cds_WP_000136057.1_188	26.316	228	592
WP_004462894.1	lcl|NZ_JQPS01000038.1_cds_WP_017854439.1_1116	31.503	346	342
WP_004462894.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	26.836	354	342
WP_004462894.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	25.074	339	342
WP_004462894.1	lcl|NZ_JQPS01000038.1_cds_WP_000600891.1_1141	28.750	240	342
WP_004462894.1	lcl|NZ_JQPS01000010.1_cds_WP_000649925.1_390	25.378	331	342
WP_004462894.1	lcl|NZ_JQPS01000030.1_cds_WP_001984071.1_869	25.098	255	342
WP_004462894.1	lcl|NZ_JQPS01000038.1_cds_WP_001067556.1_1119	27.586	232	342
WP_004462894.1	lcl|NZ_JQPS01000038.1_cds_WP_000487322.1_1175	28.022	182	342
