WP_004462903.1	lcl|NZ_ANNW01000072.1_cds_WP_004462903.1_2144	100.000	87	106
WP_004462901.1	lcl|NZ_ANNW01000072.1_cds_WP_004472299.1_2145	99.685	317	318
WP_004462901.1	lcl|NZ_ANNW01000049.1_cds_WP_004461583.1_1308	25.309	324	318
WP_004462901.1	lcl|NZ_ANNW01000072.1_cds_WP_004479538.1_2148	28.044	271	318
WP_004462901.1	lcl|NZ_ANNW01000061.1_cds_WP_004476514.1_1844	22.867	293	318
WP_004462901.1	lcl|NZ_ANNW01000103.1_cds_WP_004461234.1_3319	22.420	281	318
WP_004462901.1	lcl|NZ_ANNW01000076.1_cds_WP_004468319.1_2412	23.392	171	318
WP_016551805.1	lcl|NZ_ANNW01000035.1_cds_WP_020783619.1_885	53.299	591	592
WP_016551805.1	lcl|NZ_ANNW01000016.1_cds_WP_017863782.1_235	33.503	394	592
WP_016551805.1	lcl|NZ_ANNW01000107.1_cds_WP_004457781.1_3357	36.170	376	592
WP_016551805.1	lcl|NZ_ANNW01000049.1_cds_WP_004459265.1_1511	31.378	392	592
WP_016551805.1	lcl|NZ_ANNW01000092.1_cds_WP_004461439.1_2871	29.279	222	592
WP_016551805.1	lcl|NZ_ANNW01000026.1_cds_WP_004457911.1_707	31.100	209	592
WP_016551805.1	lcl|NZ_ANNW01000049.1_cds_WP_004473839.1_1429	25.210	238	592
WP_016551805.1	lcl|NZ_ANNW01000080.1_cds_WP_004480212.1_2625	30.319	188	592
WP_016551805.1	lcl|NZ_ANNW01000090.1_cds_WP_004480113.1_2810	29.046	241	592
WP_016551805.1	lcl|NZ_ANNW01000073.1_cds_WP_004466497.1_2202	25.847	236	592
WP_016551805.1	lcl|NZ_ANNW01000031.1_cds_WP_004469508.1_837	30.594	219	592
WP_016551805.1	lcl|NZ_ANNW01000020.1_cds_WP_004481334.1_313	27.004	237	592
WP_016551805.1	lcl|NZ_ANNW01000020.1_cds_WP_004460145.1_347	29.767	215	592
WP_016551805.1	lcl|NZ_ANNW01000047.1_cds_WP_004460645.1_1137	25.481	208	592
WP_016551805.1	lcl|NZ_ANNW01000073.1_cds_WP_004480385.1_2182	29.386	228	592
WP_016551805.1	lcl|NZ_ANNW01000020.1_cds_WP_004460182.1_366	27.928	222	592
WP_016551805.1	lcl|NZ_ANNW01000092.1_cds_WP_004466161.1_2827	24.779	226	592
WP_016551805.1	lcl|NZ_ANNW01000031.1_cds_WP_004458701.1_836	26.721	247	592
WP_016551805.1	lcl|NZ_ANNW01000078.1_cds_WP_004461802.1_2515	22.807	228	592
WP_016551805.1	lcl|NZ_ANNW01000078.1_cds_WP_004461802.1_2515	27.044	159	592
WP_016551805.1	lcl|NZ_ANNW01000055.1_cds_WP_004459763.1_1610	27.751	209	592
WP_016551805.1	lcl|NZ_ANNW01000065.1_cds_WP_004466296.1_1980	26.471	238	592
WP_016551805.1	lcl|NZ_ANNW01000038.1_cds_WP_004474610.1_938	25.203	246	592
WP_016551805.1	lcl|NZ_ANNW01000083.1_cds_WP_004480430.1_2641	26.695	236	592
WP_016551805.1	lcl|NZ_ANNW01000079.1_cds_WP_020783928.1_2544	26.316	247	592
WP_016551805.1	lcl|NZ_ANNW01000079.1_cds_WP_020783928.1_2544	28.492	179	592
WP_016551805.1	lcl|NZ_ANNW01000063.1_cds_WP_004474915.1_1866	24.444	225	592
WP_016551805.1	lcl|NZ_ANNW01000074.1_cds_WP_004459333.1_2212	27.885	208	592
WP_016551805.1	lcl|NZ_ANNW01000074.1_cds_WP_004459333.1_2212	22.581	186	592
WP_016551805.1	lcl|NZ_ANNW01000078.1_cds_WP_004461812.1_2506	28.070	228	592
