WP_004462903.1	lcl|NZ_RQHQ01000076.1_cds_WP_002764162.1_1211	95.402	87	106
WP_004462901.1	lcl|NZ_RQHQ01000076.1_cds_WP_004279997.1_1210	90.096	313	318
WP_004462901.1	lcl|NZ_RQHQ01000009.1_cds_WP_002746672.1_534	25.000	324	318
WP_004462901.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280233.1_3025	21.993	291	318
WP_004462901.1	lcl|NZ_RQHQ01000232.1_cds_WP_004280555.1_3027	23.913	230	318
WP_004462901.1	lcl|NZ_RQHQ01000263.1_cds_WP_004280595.1_3151	22.184	293	318
WP_004462901.1	lcl|NZ_RQHQ01000021.1_cds_WP_002748230.1_1096	24.370	238	318
WP_004462901.1	lcl|NZ_RQHQ01000160.1_cds_WP_002746794.1_2974	22.222	171	318
WP_016551805.1	lcl|NZ_RQHQ01000132.1_cds_WP_051019755.1_1278	36.612	366	592
WP_016551805.1	lcl|NZ_RQHQ01000158.1_cds_WP_002746012.1_2894	32.741	394	592
WP_016551805.1	lcl|NZ_RQHQ01000024.1_cds_WP_002763193.1_3205	31.378	392	592
WP_016551805.1	lcl|NZ_RQHQ01000039.1_cds_WP_004280488.1_3047	32.653	245	592
WP_016551805.1	lcl|NZ_RQHQ01000226.1_cds_WP_002760631.1_22	28.829	222	592
WP_016551805.1	lcl|NZ_RQHQ01000210.1_cds_WP_002764390.1_1141	31.100	209	592
WP_016551805.1	lcl|NZ_RQHQ01000074.1_cds_WP_036048304.1_3437	30.319	188	592
WP_016551805.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749732.1_725	26.047	215	592
WP_016551805.1	lcl|NZ_RQHQ01000122.1_cds_WP_002760423.1_927	28.879	232	592
WP_016551805.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746708.1_1004	25.847	236	592
WP_016551805.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749036.1_707	30.594	219	592
WP_016551805.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763919.1_324	28.704	216	592
WP_016551805.1	lcl|NZ_RQHQ01000073.1_cds_WP_002761175.1_242	25.481	208	592
WP_016551805.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763965.1_357	29.767	215	592
WP_016551805.1	lcl|NZ_RQHQ01000220.1_cds_WP_002746730.1_1015	30.380	237	592
WP_016551805.1	lcl|NZ_RQHQ01000198.1_cds_WP_002749020.1_706	28.395	243	592
WP_016551805.1	lcl|NZ_RQHQ01000241.1_cds_WP_002763942.1_376	27.928	222	592
WP_016551805.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747896.1_448	27.311	238	592
WP_016551805.1	lcl|NZ_RQHQ01000201.1_cds_WP_002747896.1_448	27.841	176	592
WP_016551805.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	23.047	256	592
WP_016551805.1	lcl|NZ_RQHQ01000028.1_cds_WP_002748868.1_191	27.673	159	592
