WP_004462903.1	lcl|NZ_JADDWP010000038.1_cds_WP_000340715.1_2332	95.402	87	106
WP_004462901.1	lcl|NZ_JADDWP010000038.1_cds_WP_000410266.1_2331	91.935	310	318
WP_004462901.1	lcl|NZ_JADDWP010000013.1_cds_WP_000744698.1_357	24.771	327	318
WP_004462901.1	lcl|NZ_JADDWP010000038.1_cds_WP_000646254.1_2328	26.667	270	318
WP_004462901.1	lcl|NZ_JADDWP010000016.1_cds_WP_000723091.1_636	23.711	291	318
WP_004462901.1	lcl|NZ_JADDWP010000004.1_cds_WP_002072074.1_2957	22.800	250	318
WP_004462901.1	lcl|NZ_JADDWP010000038.1_cds_WP_001067557.1_2325	24.012	329	318
WP_004462901.1	lcl|NZ_JADDWP010000313.1_cds_WP_193825806.1_1956	29.213	89	318
WP_016551805.1	lcl|NZ_JADDWP010000028.1_cds_WP_002072224.1_1595	52.614	593	592
WP_016551805.1	lcl|NZ_JADDWP010000029.1_cds_WP_000667646.1_1680	33.249	394	592
WP_016551805.1	lcl|NZ_JADDWP010000031.1_cds_WP_000172209.1_1979	36.043	369	592
WP_016551805.1	lcl|NZ_JADDWP010000051.1_cds_WP_000828456.1_3046	30.612	392	592
WP_016551805.1	lcl|NZ_JADDWP010000019.1_cds_WP_000510770.1_848	29.358	218	592
WP_016551805.1	lcl|NZ_JADDWP010000023.1_cds_WP_001161019.1_1294	31.100	209	592
WP_016551805.1	lcl|NZ_JADDWP010000003.1_cds_WP_001052496.1_2434	25.514	243	592
WP_016551805.1	lcl|NZ_JADDWP010000003.1_cds_WP_000619182.1_2479	27.888	251	592
WP_016551805.1	lcl|NZ_JADDWP010000031.1_cds_WP_002071818.1_1993	29.614	233	592
WP_016551805.1	lcl|NZ_JADDWP010000009.1_cds_WP_001982953.1_3977	26.050	238	592
WP_016551805.1	lcl|NZ_JADDWP010000006.1_cds_WP_001141162.1_3597	30.317	221	592
WP_016551805.1	lcl|NZ_JADDWP010000007.1_cds_WP_000666552.1_3704	26.923	234	592
WP_016551805.1	lcl|NZ_JADDWP010000003.1_cds_WP_000218832.1_2480	28.750	240	592
WP_016551805.1	lcl|NZ_JADDWP010000067.1_cds_WP_000184524.1_3458	28.311	219	592
WP_016551805.1	lcl|NZ_JADDWP010000002.1_cds_WP_000433117.1_1721	27.778	216	592
WP_016551805.1	lcl|NZ_JADDWP010000005.1_cds_WP_000047473.1_3336	25.481	208	592
WP_016551805.1	lcl|NZ_JADDWP010000007.1_cds_WP_001089503.1_3684	26.809	235	592
WP_016551805.1	lcl|NZ_JADDWP010000043.1_cds_WP_000052667.1_2691	26.638	229	592
WP_016551805.1	lcl|NZ_JADDWP010000016.1_cds_WP_000651462.1_591	26.908	249	592
WP_016551805.1	lcl|NZ_JADDWP010000025.1_cds_WP_000603361.1_1432	23.009	226	592
WP_016551805.1	lcl|NZ_JADDWP010000052.1_cds_WP_001288322.1_3064	28.151	238	592
WP_016551805.1	lcl|NZ_JADDWP010000041.1_cds_WP_000590871.1_2608	22.314	242	592
WP_016551805.1	lcl|NZ_JADDWP010000041.1_cds_WP_000590871.1_2608	26.415	159	592
WP_016551805.1	lcl|NZ_JADDWP010000025.1_cds_WP_000054169.1_1449	26.866	201	592
WP_016551805.1	lcl|NZ_JADDWP010000018.1_cds_WP_001049212.1_780	27.049	244	592
WP_016551805.1	lcl|NZ_JADDWP010000018.1_cds_WP_001049212.1_780	25.328	229	592
WP_016551805.1	lcl|NZ_JADDWP010000031.1_cds_WP_000626143.1_1974	27.885	208	592
WP_016551805.1	lcl|NZ_JADDWP010000031.1_cds_WP_000626143.1_1974	23.596	178	592
WP_016551805.1	lcl|NZ_JADDWP010000034.1_cds_WP_000481721.1_2135	24.786	234	592
WP_016551805.1	lcl|NZ_JADDWP010000263.1_cds_WP_193825789.1_1463	40.000	60	592
WP_016551805.1	lcl|NZ_JADDWP010000027.1_cds_WP_000136058.1_1545	26.087	230	592
WP_016551805.1	lcl|NZ_JADDWP010000028.1_cds_WP_002072224.1_1595	52.614	593	592
WP_016551805.1	lcl|NZ_JADDWP010000029.1_cds_WP_000667646.1_1680	33.249	394	592
WP_016551805.1	lcl|NZ_JADDWP010000031.1_cds_WP_000172209.1_1979	36.043	369	592
WP_016551805.1	lcl|NZ_JADDWP010000051.1_cds_WP_000828456.1_3046	30.612	392	592
WP_016551805.1	lcl|NZ_JADDWP010000019.1_cds_WP_000510770.1_848	29.358	218	592
WP_016551805.1	lcl|NZ_JADDWP010000023.1_cds_WP_001161019.1_1294	31.100	209	592
WP_016551805.1	lcl|NZ_JADDWP010000003.1_cds_WP_001052496.1_2434	25.514	243	592
