WP_004462903.1	lcl|NZ_AFKF01000097.1_cds_WP_000340715.1_1922	95.402	87	106
WP_004462901.1	lcl|NZ_AFKF01000097.1_cds_WP_000410273.1_1923	92.581	310	318
WP_004462901.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	26.667	270	318
WP_004462901.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	24.771	327	318
WP_004462901.1	lcl|NZ_AFKF01000097.1_cds_WP_000093099.1_1943	53.968	63	318
WP_004462901.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	23.118	186	318
WP_004462901.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	23.368	291	318
WP_004462901.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	21.678	286	318
WP_004462901.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	24.012	329	318
WP_016551805.1	lcl|NZ_AFKF01000112.1_cds_WP_000667646.1_1546	33.249	394	592
WP_016551805.1	lcl|NZ_AFKF01000025.1_cds_WP_000172202.1_3362	35.772	369	592
WP_016551805.1	lcl|NZ_AFKF01000219.1_cds_WP_000828455.1_335	30.612	392	592
WP_016551805.1	lcl|NZ_AFKF01000097.1_cds_WP_000834715.1_1946	31.688	385	592
WP_016551805.1	lcl|NZ_AFKF01000057.1_cds_WP_000510777.1_2457	29.358	218	592
WP_016551805.1	lcl|NZ_AFKF01000106.1_cds_WP_001161019.1_1680	31.100	209	592
WP_016551805.1	lcl|NZ_AFKF01000121.1_cds_WP_001052498.1_1354	25.514	243	592
WP_016551805.1	lcl|NZ_AFKF01000025.1_cds_WP_000942282.1_3376	30.043	233	592
WP_016551805.1	lcl|NZ_AFKF01000145.1_cds_WP_000619175.1_833	27.490	251	592
WP_016551805.1	lcl|NZ_AFKF01000082.1_cds_WP_001982953.1_2094	26.050	238	592
WP_016551805.1	lcl|NZ_AFKF01000035.1_cds_WP_001141158.1_3029	30.769	221	592
WP_016551805.1	lcl|NZ_AFKF01000040.1_cds_WP_000666552.1_2927	26.923	234	592
WP_016551805.1	lcl|NZ_AFKF01000145.1_cds_WP_000218838.1_832	28.750	240	592
WP_016551805.1	lcl|NZ_AFKF01000107.1_cds_WP_000184524.1_1638	28.311	219	592
WP_016551805.1	lcl|NZ_AFKF01000040.1_cds_WP_000433117.1_2875	27.778	216	592
WP_016551805.1	lcl|NZ_AFKF01000065.1_cds_WP_000047473.1_2400	25.481	208	592
WP_016551805.1	lcl|NZ_AFKF01000040.1_cds_WP_001089500.1_2907	26.809	235	592
WP_016551805.1	lcl|NZ_AFKF01000096.1_cds_WP_000052667.1_2035	26.638	229	592
WP_016551805.1	lcl|NZ_AFKF01000153.1_cds_WP_000675807.1_712	26.721	247	592
WP_016551805.1	lcl|NZ_AFKF01000029.1_cds_WP_000603361.1_3229	23.009	226	592
WP_016551805.1	lcl|NZ_AFKF01000192.1_cds_WP_000590867.1_431	22.314	242	592
WP_016551805.1	lcl|NZ_AFKF01000192.1_cds_WP_000590867.1_431	26.415	159	592
WP_016551805.1	lcl|NZ_AFKF01000099.1_cds_WP_001288326.1_1881	28.151	238	592
WP_016551805.1	lcl|NZ_AFKF01000029.1_cds_WP_000054169.1_3213	26.866	201	592
WP_016551805.1	lcl|NZ_AFKF01000033.1_cds_WP_001049205.1_3115	27.049	244	592
WP_016551805.1	lcl|NZ_AFKF01000033.1_cds_WP_001049205.1_3115	25.110	227	592
WP_016551805.1	lcl|NZ_AFKF01000198.1_cds_WP_000626143.1_409	27.885	208	592
WP_016551805.1	lcl|NZ_AFKF01000198.1_cds_WP_000626143.1_409	23.596	178	592
WP_016551805.1	lcl|NZ_AFKF01000190.1_cds_WP_000481720.1_434	24.786	234	592
WP_016551805.1	lcl|NZ_AFKF01000031.1_cds_WP_000136057.1_3173	26.316	228	592
WP_016551805.1	lcl|NZ_AFKF01000112.1_cds_WP_000667646.1_1546	33.249	394	592
WP_016551805.1	lcl|NZ_AFKF01000025.1_cds_WP_000172202.1_3362	35.772	369	592
WP_016551805.1	lcl|NZ_AFKF01000219.1_cds_WP_000828455.1_335	30.612	392	592
WP_016551805.1	lcl|NZ_AFKF01000097.1_cds_WP_000834715.1_1946	31.688	385	592
WP_016551805.1	lcl|NZ_AFKF01000057.1_cds_WP_000510777.1_2457	29.358	218	592
WP_016551805.1	lcl|NZ_AFKF01000106.1_cds_WP_001161019.1_1680	31.100	209	592
WP_016551805.1	lcl|NZ_AFKF01000121.1_cds_WP_001052498.1_1354	25.514	243	592
WP_016551805.1	lcl|NZ_AFKF01000025.1_cds_WP_000942282.1_3376	30.043	233	592
WP_016551805.1	lcl|NZ_AFKF01000145.1_cds_WP_000619175.1_833	27.490	251	592
WP_016551805.1	lcl|NZ_AFKF01000082.1_cds_WP_001982953.1_2094	26.050	238	592
WP_016551805.1	lcl|NZ_AFKF01000035.1_cds_WP_001141158.1_3029	30.769	221	592
WP_016551805.1	lcl|NZ_AFKF01000040.1_cds_WP_000666552.1_2927	26.923	234	592
WP_016551805.1	lcl|NZ_AFKF01000145.1_cds_WP_000218838.1_832	28.750	240	592
WP_016551805.1	lcl|NZ_AFKF01000107.1_cds_WP_000184524.1_1638	28.311	219	592
WP_016551805.1	lcl|NZ_AFKF01000040.1_cds_WP_000433117.1_2875	27.778	216	592
WP_016551805.1	lcl|NZ_AFKF01000065.1_cds_WP_000047473.1_2400	25.481	208	592
WP_016551805.1	lcl|NZ_AFKF01000040.1_cds_WP_001089500.1_2907	26.809	235	592
WP_016551805.1	lcl|NZ_AFKF01000096.1_cds_WP_000052667.1_2035	26.638	229	592
WP_016551805.1	lcl|NZ_AFKF01000153.1_cds_WP_000675807.1_712	26.721	247	592
WP_016551805.1	lcl|NZ_AFKF01000029.1_cds_WP_000603361.1_3229	23.009	226	592
WP_016551805.1	lcl|NZ_AFKF01000192.1_cds_WP_000590867.1_431	22.314	242	592
WP_016551805.1	lcl|NZ_AFKF01000192.1_cds_WP_000590867.1_431	26.415	159	592
WP_016551805.1	lcl|NZ_AFKF01000099.1_cds_WP_001288326.1_1881	28.151	238	592
WP_016551805.1	lcl|NZ_AFKF01000029.1_cds_WP_000054169.1_3213	26.866	201	592
WP_016551805.1	lcl|NZ_AFKF01000033.1_cds_WP_001049205.1_3115	27.049	244	592
WP_016551805.1	lcl|NZ_AFKF01000033.1_cds_WP_001049205.1_3115	25.110	227	592
WP_016551805.1	lcl|NZ_AFKF01000198.1_cds_WP_000626143.1_409	27.885	208	592
WP_016551805.1	lcl|NZ_AFKF01000198.1_cds_WP_000626143.1_409	23.596	178	592
WP_016551805.1	lcl|NZ_AFKF01000190.1_cds_WP_000481720.1_434	24.786	234	592
WP_016551805.1	lcl|NZ_AFKF01000031.1_cds_WP_000136057.1_3173	26.316	228	592
WP_004462894.1	lcl|NZ_AFKF01000097.1_cds_WP_000646252.1_1926	31.214	346	342
WP_004462894.1	lcl|NZ_AFKF01000097.1_cds_WP_000723090.1_2005	26.836	354	342
WP_004462894.1	lcl|NZ_AFKF01000228.1_cds_WP_000744700.1_114	25.074	339	342
WP_004462894.1	lcl|NZ_AFKF01000097.1_cds_WP_000600889.1_1952	28.692	237	342
WP_004462894.1	lcl|NZ_AFKF01000047.1_cds_WP_000649925.1_2701	25.378	331	342
WP_004462894.1	lcl|NZ_AFKF01000113.1_cds_WP_001984071.1_1506	25.098	255	342
WP_004462894.1	lcl|NZ_AFKF01000097.1_cds_WP_001067557.1_1929	27.586	232	342
WP_004462894.1	lcl|NZ_AFKF01000097.1_cds_WP_000487322.1_1977	28.022	182	342
WP_004462894.1	lcl|NZ_AFKF01000024.1_cds_WP_001074785.1_3405	25.311	241	342
WP_004462893.1	lcl|NZ_AFKF01000029.1_cds_WP_000861675.1_3212	25.349	430	427
WP_004462893.1	lcl|NZ_AFKF01000029.1_cds_WP_000861675.1_3212	25.349	430	427
WP_004462893.1	lcl|NZ_AFKF01000029.1_cds_WP_000861675.1_3212	25.349	430	427
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_000132016.1_1951	39.827	231	587
WP_004477915.1	lcl|NZ_AFKF01000129.1_cds_WP_001982325.1_1137	29.075	227	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_001046757.1_1961	32.751	229	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_000675255.1_1974	27.863	262	587
WP_004477915.1	lcl|NZ_AFKF01000050.1_cds_WP_000421034.1_2556	26.224	286	587
WP_004477915.1	lcl|NZ_AFKF01000031.1_cds_WP_000721859.1_3167	33.333	66	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_000132016.1_1951	39.827	231	587
WP_004477915.1	lcl|NZ_AFKF01000129.1_cds_WP_001982325.1_1137	29.075	227	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_001046757.1_1961	32.751	229	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_000675255.1_1974	27.863	262	587
WP_004477915.1	lcl|NZ_AFKF01000050.1_cds_WP_000421034.1_2556	26.224	286	587
WP_004477915.1	lcl|NZ_AFKF01000031.1_cds_WP_000721859.1_3167	33.333	66	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_000132016.1_1951	39.827	231	587
WP_004477915.1	lcl|NZ_AFKF01000129.1_cds_WP_001982325.1_1137	29.075	227	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_001046757.1_1961	32.751	229	587
WP_004477915.1	lcl|NZ_AFKF01000097.1_cds_WP_000675255.1_1974	27.863	262	587
WP_004477915.1	lcl|NZ_AFKF01000050.1_cds_WP_000421034.1_2556	26.224	286	587
WP_004477915.1	lcl|NZ_AFKF01000031.1_cds_WP_000721859.1_3167	33.333	66	587
WP_004491540.1	lcl|NZ_AFKF01000097.1_cds_WP_000282880.1_2001	38.679	106	224
WP_004491540.1	lcl|NZ_AFKF01000107.1_cds_WP_001099029.1_1626	25.000	208	224
WP_004491540.1	lcl|NZ_AFKF01000097.1_cds_WP_000579813.1_1949	29.032	93	224
WP_004491540.1	lcl|NZ_AFKF01000066.1_cds_WP_000868621.1_2339	26.882	93	224
WP_004491540.1	lcl|NZ_AFKF01000109.1_cds_WP_001239224.1_1590	31.633	98	224
WP_004462889.1	lcl|NZ_AFKF01000097.1_cds_WP_000582618.1_1959	34.874	238	231
WP_004462889.1	lcl|NZ_AFKF01000097.1_cds_WP_001230564.1_1955	29.323	266	231
WP_004462889.1	lcl|NZ_AFKF01000237.1_cds_WP_001011675.1_15	41.558	77	231
WP_230486561.1	lcl|NZ_AFKF01000065.1_cds_WP_000690652.1_2392	28.750	80	217
WP_004477982.1	lcl|NZ_AFKF01000097.1_cds_WP_000007538.1_1982	25.301	249	302
WP_004477982.1	lcl|NZ_AFKF01000038.1_cds_WP_000394787.1_2981	27.869	122	302
WP_004477982.1	lcl|NZ_AFKF01000103.1_cds_WP_001244016.1_1737	26.230	122	302
WP_004477982.1	lcl|NZ_AFKF01000103.1_cds_WP_001244016.1_1737	27.941	68	302
WP_004462123.1	lcl|NZ_AFKF01000006.1_cds_WP_000276952.1_3604	38.095	84	89
WP_004462124.1	lcl|NZ_AFKF01000163.1_cds_WP_000167663.1_603	29.255	188	356
