WP_004462903.1	lcl|NZ_JQPX01000126.1_cds_WP_000340715.1_3177	95.402	87	106
WP_004462901.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	92.581	310	318
WP_004462901.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	25.382	327	318
WP_004462901.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	26.296	270	318
WP_004462901.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	23.368	291	318
WP_004462901.1	lcl|NZ_JQPX01000102.1_cds_WP_173645299.1_2754	21.678	286	318
WP_004462901.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	24.012	329	318
WP_016551805.1	lcl|NZ_JQPX01000126.1_cds_WP_061243507.1_3154	52.277	593	592
WP_016551805.1	lcl|NZ_JQPX01000050.1_cds_WP_000667646.1_1486	33.249	394	592
WP_016551805.1	lcl|NZ_JQPX01000043.1_cds_WP_061242173.1_1294	36.043	369	592
WP_016551805.1	lcl|NZ_JQPX01000014.1_cds_WP_000828456.1_361	30.612	392	592
WP_016551805.1	lcl|NZ_JQPX01000131.1_cds_WP_000510774.1_3248	29.358	218	592
WP_016551805.1	lcl|NZ_JQPX01000072.1_cds_WP_061242699.1_2100	25.926	243	592
WP_016551805.1	lcl|NZ_JQPX01000021.1_cds_WP_001161019.1_638	31.100	209	592
WP_016551805.1	lcl|NZ_JQPX01000150.1_cds_WP_061243679.1_3444	28.175	252	592
WP_016551805.1	lcl|NZ_JQPX01000043.1_cds_WP_000942282.1_1308	30.043	233	592
WP_016551805.1	lcl|NZ_JQPX01000026.1_cds_WP_061241849.1_812	30.769	221	592
WP_016551805.1	lcl|NZ_JQPX01000051.1_cds_JG89_RS07755_1528	26.050	238	592
WP_016551805.1	lcl|NZ_JQPX01000011.1_cds_WP_000666552.1_133	26.923	234	592
WP_016551805.1	lcl|NZ_JQPX01000150.1_cds_WP_000218838.1_3443	28.750	240	592
WP_016551805.1	lcl|NZ_JQPX01000049.1_cds_WP_000184524.1_1466	28.311	219	592
WP_016551805.1	lcl|NZ_JQPX01000040.1_cds_WP_000433117.1_1191	27.778	216	592
WP_016551805.1	lcl|NZ_JQPX01000022.1_cds_WP_000047473.1_692	25.481	208	592
WP_016551805.1	lcl|NZ_JQPX01000040.1_cds_WP_001089498.1_1223	26.809	235	592
WP_016551805.1	lcl|NZ_JQPX01000019.1_cds_WP_000052667.1_530	26.638	229	592
WP_016551805.1	lcl|NZ_JQPX01000088.1_cds_WP_082275051.1_2422	26.908	249	592
WP_016551805.1	lcl|NZ_JQPX01000124.1_cds_WP_000603361.1_3117	23.009	226	592
WP_016551805.1	lcl|NZ_JQPX01000027.1_cds_WP_061241888.1_870	28.151	238	592
WP_016551805.1	lcl|NZ_JQPX01000025.1_cds_WP_000590871.1_792	22.314	242	592
WP_016551805.1	lcl|NZ_JQPX01000025.1_cds_WP_000590871.1_792	26.415	159	592
WP_016551805.1	lcl|NZ_JQPX01000158.1_cds_WP_000054169.1_3526	26.866	201	592
WP_016551805.1	lcl|NZ_JQPX01000053.1_cds_WP_001049210.1_1562	27.049	244	592
WP_016551805.1	lcl|NZ_JQPX01000053.1_cds_WP_001049210.1_1562	25.806	217	592
WP_016551805.1	lcl|NZ_JQPX01000186.1_cds_WP_061243840.1_3704	27.885	208	592
WP_016551805.1	lcl|NZ_JQPX01000186.1_cds_WP_061243840.1_3704	23.596	178	592
WP_016551805.1	lcl|NZ_JQPX01000113.1_cds_WP_061243412.1_3004	24.786	234	592
WP_016551805.1	lcl|NZ_JQPX01000029.1_cds_WP_000136057.1_906	26.316	228	592
WP_016551805.1	lcl|NZ_JQPX01000126.1_cds_WP_061243507.1_3154	52.277	593	592
WP_016551805.1	lcl|NZ_JQPX01000050.1_cds_WP_000667646.1_1486	33.249	394	592
WP_016551805.1	lcl|NZ_JQPX01000043.1_cds_WP_061242173.1_1294	36.043	369	592
WP_016551805.1	lcl|NZ_JQPX01000014.1_cds_WP_000828456.1_361	30.612	392	592
WP_016551805.1	lcl|NZ_JQPX01000131.1_cds_WP_000510774.1_3248	29.358	218	592
WP_016551805.1	lcl|NZ_JQPX01000072.1_cds_WP_061242699.1_2100	25.926	243	592
WP_016551805.1	lcl|NZ_JQPX01000021.1_cds_WP_001161019.1_638	31.100	209	592
WP_016551805.1	lcl|NZ_JQPX01000150.1_cds_WP_061243679.1_3444	28.175	252	592
WP_016551805.1	lcl|NZ_JQPX01000043.1_cds_WP_000942282.1_1308	30.043	233	592
WP_016551805.1	lcl|NZ_JQPX01000026.1_cds_WP_061241849.1_812	30.769	221	592
WP_016551805.1	lcl|NZ_JQPX01000051.1_cds_JG89_RS07755_1528	26.050	238	592
WP_016551805.1	lcl|NZ_JQPX01000011.1_cds_WP_000666552.1_133	26.923	234	592
WP_016551805.1	lcl|NZ_JQPX01000150.1_cds_WP_000218838.1_3443	28.750	240	592
