WP_004462903.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002725873.1_1517	95.402	87	106
WP_004462901.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733579.1_1516	91.935	310	318
WP_004462901.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002733534.1_1513	25.926	270	318
WP_004462901.1	lcl|NZ_JADDUZ010000018.1_cds_WP_002722638.1_683	23.242	327	318
WP_004462901.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740024.1_1422	22.867	293	318
WP_004462901.1	lcl|NZ_JADDUZ010000007.1_cds_WP_002728309.1_3090	23.397	312	318
WP_004462901.1	lcl|NZ_JADDUZ010000002.1_cds_WP_016749081.1_1484	23.313	326	318
WP_004462901.1	lcl|NZ_JADDUZ010000014.1_cds_WP_002743770.1_380	23.392	171	318
WP_016551805.1	lcl|NZ_JADDUZ010000065.1_cds_WP_002742222.1_2857	36.612	366	592
WP_016551805.1	lcl|NZ_JADDUZ010000001.1_cds_WP_002723347.1_905	32.995	394	592
WP_016551805.1	lcl|NZ_JADDUZ010000002.1_cds_WP_002740724.1_1491	34.383	381	592
WP_016551805.1	lcl|NZ_JADDUZ010000029.1_cds_WP_002741286.1_1379	31.633	392	592
WP_016551805.1	lcl|NZ_JADDUZ010000002.1_cds_IP993_RS01135_1480	29.095	409	592
WP_016551805.1	lcl|NZ_JADDUZ010000009.1_cds_WP_002739451.1_3377	28.378	222	592
WP_016551805.1	lcl|NZ_JADDUZ010000010.1_cds_WP_002726143.1_41	31.579	209	592
WP_016551805.1	lcl|NZ_JADDUZ010000052.1_cds_WP_002738485.1_2521	30.851	188	592
WP_016551805.1	lcl|NZ_JADDUZ010000011.1_cds_WP_002752475.1_154	26.271	236	592
WP_016551805.1	lcl|NZ_JADDUZ010000003.1_cds_WP_002734207.1_1971	29.614	233	592
WP_016551805.1	lcl|NZ_JADDUZ010000004.1_cds_WP_002721914.1_2417	28.241	216	592
WP_016551805.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002730493.1_2725	27.315	216	592
WP_016551805.1	lcl|NZ_JADDUZ010000011.1_cds_WP_002729758.1_145	32.456	228	592
WP_016551805.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002724285.1_2707	30.000	220	592
WP_016551805.1	lcl|NZ_JADDUZ010000006.1_cds_WP_002728388.1_2979	25.962	208	592
WP_016551805.1	lcl|NZ_JADDUZ010000027.1_cds_WP_002729296.1_1290	28.829	222	592
WP_016551805.1	lcl|NZ_JADDUZ010000004.1_cds_WP_002721827.1_2449	29.767	215	592
WP_016551805.1	lcl|NZ_JADDUZ010000005.1_cds_WP_002724311.1_2706	25.681	257	592
WP_016551805.1	lcl|NZ_JADDUZ010000009.1_cds_WP_002725984.1_3345	24.336	226	592
WP_016551805.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002733837.1_1227	27.869	244	592
WP_016551805.1	lcl|NZ_JADDUZ010000025.1_cds_WP_002733837.1_1227	26.230	183	592
WP_016551805.1	lcl|NZ_JADDUZ010000014.1_cds_WP_032853264.1_411	23.047	256	592
WP_016551805.1	lcl|NZ_JADDUZ010000014.1_cds_WP_032853264.1_411	28.025	157	592
