WP_004462903.1	lcl|NZ_RQET01000008.1_cds_WP_135768329.1_2016	65.882	85	106
WP_004462901.1	lcl|NZ_RQET01000008.1_cds_WP_135768307.1_1993	61.709	316	318
WP_004462901.1	lcl|NZ_RQET01000004.1_cds_WP_135767110.1_382	24.695	328	318
WP_004462901.1	lcl|NZ_RQET01000004.1_cds_WP_135766981.1_248	26.409	337	318
WP_004462901.1	lcl|NZ_RQET01000008.1_cds_WP_135768304.1_1990	21.306	291	318
WP_004462901.1	lcl|NZ_RQET01000004.1_cds_WP_135766898.1_152	23.148	324	318
WP_004462901.1	lcl|NZ_RQET01000014.1_cds_WP_135769310.1_1773	23.263	331	318
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_167880164.1_680	33.933	389	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767429.1_746	39.464	261	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767197.1_477	31.084	415	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767219.1_501	32.287	223	592
WP_016551805.1	lcl|NZ_RQET01000002.1_cds_WP_135766686.1_2926	27.731	238	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766352.1_1558	29.130	230	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766468.1_1682	27.468	233	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_167880148.1_57	26.872	227	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766219.1_1408	30.000	230	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767074.1_347	25.641	234	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767819.1_1176	29.744	195	592
WP_016551805.1	lcl|NZ_RQET01000010.1_cds_WP_135768859.1_3196	26.577	222	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	24.046	262	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766473.1_1687	27.673	159	592
WP_016551805.1	lcl|NZ_RQET01000014.1_cds_WP_135769320.1_1784	27.189	217	592
WP_016551805.1	lcl|NZ_RQET01000008.1_cds_WP_135768318.1_2005	25.701	214	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767712.1_1051	28.139	231	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135766861.1_107	25.778	225	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767815.1_1170	28.889	225	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766249.1_1439	27.434	226	592
WP_016551805.1	lcl|NZ_RQET01000004.1_cds_WP_135767316.1_610	31.579	190	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_246028091.1_1674	24.400	250	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766315.1_1519	29.670	182	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766315.1_1519	35.593	59	592
WP_016551805.1	lcl|NZ_RQET01000001.1_cds_WP_135766202.1_1389	23.950	238	592
