WP_004462903.1	lcl|NZ_RQFW01000019.1_cds_WP_035983633.1_1017	62.821	78	106
WP_004462901.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	78.594	313	318
WP_004462901.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	24.233	326	318
WP_004462901.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	28.165	316	318
WP_004462901.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	21.839	261	318
WP_004462901.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	23.839	323	318
WP_004462901.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	24.731	186	318
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135749212.1_41	34.694	392	592
WP_016551805.1	lcl|NZ_RQFW01000012.1_cds_WP_135749141.1_2410	33.879	428	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135749912.1_519	35.172	290	592
WP_016551805.1	lcl|NZ_RQFW01000012.1_cds_WP_135776964.1_2344	37.826	230	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776614.1_517	29.296	355	592
WP_016551805.1	lcl|NZ_RQFW01000016.1_cds_WP_135777233.1_2855	26.728	434	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_135776731.1_1774	30.734	218	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135777538.1_905	29.707	239	592
WP_016551805.1	lcl|NZ_RQFW01000003.1_cds_WP_135747471.1_3733	29.545	220	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776625.1_544	30.435	230	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135746730.1_1343	25.620	242	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135747226.1_609	29.911	224	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776558.1_384	30.000	200	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135569264.1_839	29.167	216	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135749519.1_1253	28.302	212	592
WP_016551805.1	lcl|NZ_RQFW01000022.1_cds_WP_135777715.1_3188	28.444	225	592
WP_016551805.1	lcl|NZ_RQFW01000015.1_cds_WP_135777119.1_3643	26.852	216	592
WP_016551805.1	lcl|NZ_RQFW01000015.1_cds_WP_135592366.1_3670	25.225	222	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135748529.1_991	25.962	208	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135777530.1_879	26.906	223	592
WP_016551805.1	lcl|NZ_RQFW01000016.1_cds_WP_135777193.1_2713	26.512	215	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135747834.1_1415	24.390	246	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135749511.1_1261	28.500	200	592
WP_016551805.1	lcl|NZ_RQFW01000016.1_cds_WP_135746858.1_2584	25.405	185	592
WP_016551805.1	lcl|NZ_RQFW01000003.1_cds_WP_135747496.1_3762	25.417	240	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135697085.1_126	27.928	222	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135749802.1_1562	25.000	228	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_004789028.1_2079	24.000	225	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_135747567.1_1931	26.906	223	592
WP_016551805.1	lcl|NZ_RQFW01000012.1_cds_WP_135777062.1_2565	26.693	251	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776600.1_499	24.855	173	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_135748565.1_1829	28.090	178	592
WP_016551805.1	lcl|NZ_RQFW01000024.1_cds_WP_135748668.1_3518	25.743	202	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135748083.1_545	34.043	94	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135748368.1_174	25.778	225	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135748368.1_174	44.186	43	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135746719.1_1355	25.957	235	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135746719.1_1355	34.783	46	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776642.1_601	24.409	254	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776642.1_601	24.490	245	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135749212.1_41	34.694	392	592
WP_016551805.1	lcl|NZ_RQFW01000012.1_cds_WP_135749141.1_2410	33.879	428	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135749912.1_519	35.172	290	592
WP_016551805.1	lcl|NZ_RQFW01000012.1_cds_WP_135776964.1_2344	37.826	230	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776614.1_517	29.296	355	592
WP_016551805.1	lcl|NZ_RQFW01000016.1_cds_WP_135777233.1_2855	26.728	434	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_135776731.1_1774	30.734	218	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135777538.1_905	29.707	239	592
WP_016551805.1	lcl|NZ_RQFW01000003.1_cds_WP_135747471.1_3733	29.545	220	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776625.1_544	30.435	230	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135746730.1_1343	25.620	242	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135747226.1_609	29.911	224	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776558.1_384	30.000	200	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135569264.1_839	29.167	216	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135749519.1_1253	28.302	212	592
WP_016551805.1	lcl|NZ_RQFW01000022.1_cds_WP_135777715.1_3188	28.444	225	592
WP_016551805.1	lcl|NZ_RQFW01000015.1_cds_WP_135777119.1_3643	26.852	216	592
WP_016551805.1	lcl|NZ_RQFW01000015.1_cds_WP_135592366.1_3670	25.225	222	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135748529.1_991	25.962	208	592
WP_016551805.1	lcl|NZ_RQFW01000019.1_cds_WP_135777530.1_879	26.906	223	592
WP_016551805.1	lcl|NZ_RQFW01000016.1_cds_WP_135777193.1_2713	26.512	215	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135747834.1_1415	24.390	246	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135749511.1_1261	28.500	200	592
WP_016551805.1	lcl|NZ_RQFW01000016.1_cds_WP_135746858.1_2584	25.405	185	592
WP_016551805.1	lcl|NZ_RQFW01000003.1_cds_WP_135747496.1_3762	25.417	240	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135697085.1_126	27.928	222	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135749802.1_1562	25.000	228	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_004789028.1_2079	24.000	225	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_135747567.1_1931	26.906	223	592
WP_016551805.1	lcl|NZ_RQFW01000012.1_cds_WP_135777062.1_2565	26.693	251	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776600.1_499	24.855	173	592
WP_016551805.1	lcl|NZ_RQFW01000010.1_cds_WP_135748565.1_1829	28.090	178	592
WP_016551805.1	lcl|NZ_RQFW01000024.1_cds_WP_135748668.1_3518	25.743	202	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135748083.1_545	34.043	94	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135748368.1_174	25.778	225	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135748368.1_174	44.186	43	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135746719.1_1355	25.957	235	592
WP_016551805.1	lcl|NZ_RQFW01000018.1_cds_WP_135746719.1_1355	34.783	46	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776642.1_601	24.409	254	592
WP_016551805.1	lcl|NZ_RQFW01000005.1_cds_WP_135776642.1_601	24.490	245	592
WP_004462894.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	26.230	366	342
WP_004462894.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	24.340	341	342
WP_004462894.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	24.581	358	342
WP_004462894.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	26.667	195	342
WP_004462894.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	27.615	239	342
WP_004462894.1	lcl|NZ_RQFW01000012.1_cds_WP_135777017.1_2454	27.004	237	342
WP_004462894.1	lcl|NZ_RQFW01000019.1_cds_WP_135777563.1_1004	23.346	257	342
WP_004462894.1	lcl|NZ_RQFW01000018.1_cds_WP_135777381.1_1565	23.596	178	342
WP_004462894.1	lcl|NZ_RQFW01000019.1_cds_WP_135747942.1_957	23.140	242	342
WP_004462893.1	lcl|NZ_RQFW01000024.1_cds_WP_135777886.1_3517	25.234	428	427
WP_004462893.1	lcl|NZ_RQFW01000024.1_cds_WP_135777886.1_3517	25.234	428	427
WP_004462893.1	lcl|NZ_RQFW01000024.1_cds_WP_135777886.1_3517	25.234	428	427
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135748739.1_1011	32.000	225	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135777525.1_870	29.515	227	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135746883.1_978	25.000	240	587
WP_004477915.1	lcl|NZ_RQFW01000012.1_cds_WP_135777060.1_2560	23.618	199	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135748739.1_1011	32.000	225	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135777525.1_870	29.515	227	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135746883.1_978	25.000	240	587
WP_004477915.1	lcl|NZ_RQFW01000012.1_cds_WP_135777060.1_2560	23.618	199	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135748739.1_1011	32.000	225	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135777525.1_870	29.515	227	587
WP_004477915.1	lcl|NZ_RQFW01000019.1_cds_WP_135746883.1_978	25.000	240	587
WP_004477915.1	lcl|NZ_RQFW01000012.1_cds_WP_135777060.1_2560	23.618	199	587
WP_004491540.1	lcl|NZ_RQFW01000019.1_cds_WP_135748160.1_971	31.008	129	224
WP_004491540.1	lcl|NZ_RQFW01000019.1_cds_WP_135748161.1_970	31.731	104	224
WP_004462889.1	lcl|NZ_RQFW01000019.1_cds_WP_135748736.1_1008	29.880	251	231
WP_004462889.1	lcl|NZ_RQFW01000005.1_cds_WP_135776428.1_13	27.711	249	231
WP_230486561.1	lcl|NZ_RQFW01000010.1_cds_WP_135747868.1_2054	32.143	84	217
WP_230486561.1	lcl|NZ_RQFW01000019.1_cds_WP_135777565.1_1009	30.986	71	217
WP_230486561.1	lcl|NZ_RQFW01000015.1_cds_WP_135777130.1_3678	38.596	57	217
WP_004462123.1	lcl|NZ_RQFW01000010.1_cds_WP_135748075.1_1706	38.095	84	89
WP_004462124.1	lcl|NZ_RQFW01000005.1_cds_WP_135776523.1_268	23.041	217	356
WP_004462124.1	lcl|NZ_RQFW01000012.1_cds_WP_135748912.1_2128	24.865	185	356
WP_004462124.1	lcl|NZ_RQFW01000001.1_cds_WP_135749307.1_2940	24.737	190	356
WP_004462124.1	lcl|NZ_RQFW01000012.1_cds_WP_135777018.1_2455	24.737	190	356
WP_004462124.1	lcl|NZ_RQFW01000005.1_cds_WP_135776499.1_204	27.174	184	356
WP_004462124.1	lcl|NZ_RQFW01000012.1_cds_WP_135749058.1_2477	23.506	251	356
WP_004462124.1	lcl|NZ_RQFW01000019.1_cds_WP_004783705.1_955	23.618	199	356
WP_004462124.1	lcl|NZ_RQFW01000012.1_cds_WP_135746908.1_2272	25.000	200	356
WP_004462127.1	lcl|NZ_RQFW01000019.1_cds_WP_135748743.1_1015	30.028	353	332
WP_004462127.1	lcl|NZ_RQFW01000022.1_cds_WP_135777770.1_3360	30.650	323	332
WP_004462127.1	lcl|NZ_RQFW01000012.1_cds_WP_135748906.1_2134	29.154	319	332
WP_004462127.1	lcl|NZ_RQFW01000012.1_cds_WP_135696004.1_2522	26.791	321	332
WP_004462127.1	lcl|NZ_RQFW01000005.1_cds_WP_135696291.1_524	26.582	316	332
WP_004462127.1	lcl|NZ_RQFW01000001.1_cds_WP_135749866.1_3127	25.000	304	332
WP_004462127.1	lcl|NZ_RQFW01000019.1_cds_WP_135777563.1_1004	24.779	339	332
WP_004462127.1	lcl|NZ_RQFW01000019.1_cds_WP_135748741.1_1013	30.435	230	332
WP_004462127.1	lcl|NZ_RQFW01000012.1_cds_WP_135777017.1_2454	27.490	251	332
WP_004462127.1	lcl|NZ_RQFW01000019.1_cds_WP_135748742.1_1014	22.826	276	332
WP_004462127.1	lcl|NZ_RQFW01000012.1_cds_WP_135777051.1_2535	28.205	195	332
WP_004462127.1	lcl|NZ_RQFW01000022.1_cds_WP_135777748.1_3307	24.747	198	332
WP_004462127.1	lcl|NZ_RQFW01000001.1_cds_WP_208727372.1_3138	25.641	312	332
WP_004462128.1	lcl|NZ_RQFW01000012.1_cds_WP_135777078.1_2388	27.957	372	392
WP_004462128.1	lcl|NZ_RQFW01000019.1_cds_WP_135750028.1_986	25.284	352	392
WP_004462128.1	lcl|NZ_RQFW01000024.1_cds_WP_135777806.1_3406	24.299	321	392
WP_004462128.1	lcl|NZ_RQFW01000019.1_cds_WP_135777566.1_1012	28.625	269	392
WP_004462128.1	lcl|NZ_RQFW01000005.1_cds_WP_135748349.1_195	29.245	106	392
WP_004462130.1	lcl|NZ_RQFW01000005.1_cds_WP_135748101.1_523	28.571	91	206
WP_004462130.1	lcl|NZ_RQFW01000005.1_cds_WP_135776509.1_240	38.095	84	206
WP_004462130.1	lcl|NZ_RQFW01000024.1_cds_WP_135748258.1_3401	31.461	89	206
WP_004462130.1	lcl|NZ_RQFW01000018.1_cds_WP_135747059.1_1237	22.018	109	206
WP_004462131.1	lcl|NZ_RQFW01000019.1_cds_WP_135748736.1_1008	37.846	325	334
WP_004462131.1	lcl|NZ_RQFW01000005.1_cds_WP_135776428.1_13	37.917	240	334
WP_004462131.1	lcl|NZ_RQFW01000019.1_cds_WP_135748736.1_1008	37.846	325	334
WP_004462131.1	lcl|NZ_RQFW01000005.1_cds_WP_135776428.1_13	37.917	240	334
WP_004462133.1	lcl|NZ_RQFW01000019.1_cds_WP_135747430.1_1005	28.283	198	348
WP_004462133.1	lcl|NZ_RQFW01000012.1_cds_WP_135776998.1_2426	26.368	201	348
WP_004462133.1	lcl|NZ_RQFW01000019.1_cds_WP_135748744.1_1016	32.317	164	348
WP_004462133.1	lcl|NZ_RQFW01000019.1_cds_WP_135777534.1_896	26.744	258	348
WP_004462133.1	lcl|NZ_RQFW01000001.1_cds_WP_135776382.1_3126	31.304	115	348
WP_004462133.1	lcl|NZ_RQFW01000005.1_cds_WP_135747821.1_636	23.554	242	348
WP_004462133.1	lcl|NZ_RQFW01000005.1_cds_WP_135747038.1_407	22.807	285	348
WP_004462133.1	lcl|NZ_RQFW01000019.1_cds_WP_135747430.1_1005	28.283	198	348
WP_004462133.1	lcl|NZ_RQFW01000012.1_cds_WP_135776998.1_2426	26.368	201	348
WP_004462133.1	lcl|NZ_RQFW01000019.1_cds_WP_135748744.1_1016	32.317	164	348
WP_004462133.1	lcl|NZ_RQFW01000019.1_cds_WP_135777534.1_896	26.744	258	348
WP_004462133.1	lcl|NZ_RQFW01000001.1_cds_WP_135776382.1_3126	31.304	115	348
WP_004462133.1	lcl|NZ_RQFW01000005.1_cds_WP_135747821.1_636	23.554	242	348
