WP_004462903.1	lcl|NZ_AFLF01000123.1_cds_WP_000340715.1_1368	95.402	87	106
WP_004462901.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	92.581	310	318
WP_004462901.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	26.667	270	318
WP_004462901.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	24.771	327	318
WP_004462901.1	lcl|NZ_AFLF01000123.1_cds_WP_000093099.1_1347	53.968	63	318
WP_004462901.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	23.118	186	318
WP_004462901.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	23.368	291	318
WP_004462901.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	21.678	286	318
WP_004462901.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	24.012	329	318
WP_016551805.1	lcl|NZ_AFLF01000056.1_cds_WP_000667646.1_2448	33.249	394	592
WP_016551805.1	lcl|NZ_AFLF01000042.1_cds_WP_000172202.1_2653	35.772	369	592
WP_016551805.1	lcl|NZ_AFLF01000003.1_cds_WP_000828455.1_3705	30.612	392	592
WP_016551805.1	lcl|NZ_AFLF01000123.1_cds_WP_000834715.1_1344	31.688	385	592
WP_016551805.1	lcl|NZ_AFLF01000055.1_cds_WP_000510777.1_2464	29.358	218	592
WP_016551805.1	lcl|NZ_AFLF01000116.1_cds_WP_001161019.1_1511	31.100	209	592
WP_016551805.1	lcl|NZ_AFLF01000124.1_cds_WP_001052498.1_1283	25.514	243	592
WP_016551805.1	lcl|NZ_AFLF01000042.1_cds_WP_000942282.1_2639	30.043	233	592
WP_016551805.1	lcl|NZ_AFLF01000129.1_cds_WP_000619175.1_1155	27.490	251	592
WP_016551805.1	lcl|NZ_AFLF01000087.1_cds_WP_001982953.1_2000	26.050	238	592
WP_016551805.1	lcl|NZ_AFLF01000048.1_cds_WP_001141158.1_2557	30.769	221	592
WP_016551805.1	lcl|NZ_AFLF01000161.1_cds_WP_000666552.1_565	26.923	234	592
WP_016551805.1	lcl|NZ_AFLF01000129.1_cds_WP_000218838.1_1154	28.750	240	592
WP_016551805.1	lcl|NZ_AFLF01000032.1_cds_WP_000184524.1_3008	28.311	219	592
WP_016551805.1	lcl|NZ_AFLF01000023.1_cds_WP_000433117.1_3425	27.778	216	592
WP_016551805.1	lcl|NZ_AFLF01000145.1_cds_WP_000047473.1_808	25.481	208	592
WP_016551805.1	lcl|NZ_AFLF01000023.1_cds_WP_001089500.1_3457	26.809	235	592
