WP_002725873.1	lcl|NZ_JQPS01000038.1_cds_WP_000340715.1_1112	93.902	82	106
WP_011669917.1	lcl|NZ_JQPS01000038.1_cds_WP_000712241.1_1113	92.903	310	318
WP_011669917.1	lcl|NZ_JQPS01000038.1_cds_WP_042752256.1_1132	63.492	63	318
WP_011669917.1	lcl|NZ_JQPS01000038.1_cds_WP_017854439.1_1116	27.711	249	318
WP_011669917.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	23.148	324	318
WP_011669917.1	lcl|NZ_JQPS01000038.1_cds_WP_000600891.1_1141	23.273	275	318
WP_011669917.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	23.875	289	318
WP_011669917.1	lcl|NZ_JQPS01000038.1_cds_WP_001067556.1_1119	23.708	329	318
WP_011669918.1	lcl|NZ_JQPS01000038.1_cds_WP_000202827.1_1151	42.776	353	361
WP_011669919.1	lcl|NZ_JQPS01000038.1_cds_WP_061234306.1_1199	37.097	124	220
WP_011669919.1	lcl|NZ_JQPS01000227.1_cds_WP_001099026.1_3650	27.354	223	220
WP_011669919.1	lcl|NZ_JQPS01000038.1_cds_WP_001068986.1_1178	31.522	92	220
WP_011669919.1	lcl|NZ_JQPS01000231.1_cds_WP_000840860.1_3673	29.808	104	220
WP_011669919.1	lcl|NZ_JQPS01000173.1_cds_WP_000868623.1_3263	29.670	91	220
WP_011669919.1	lcl|NZ_JQPS01000298.1_cds_WP_001114273.1_3991	26.136	176	220
WP_011669919.1	lcl|NZ_JQPS01000146.1_cds_WP_000262844.1_2884	25.121	207	220
WP_020780109.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	36.873	339	354
WP_020780109.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	34.663	326	354
WP_020780109.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	34.237	295	354
WP_020780109.1	lcl|NZ_JQPS01000038.1_cds_WP_061233868.1_1144	36.873	339	354
WP_020780109.1	lcl|NZ_JQPS01000038.1_cds_WP_061234277.1_1148	34.663	326	354
WP_020780109.1	lcl|NZ_JQPS01000176.1_cds_WP_001011675.1_3298	34.237	295	354
WP_011669921.1	lcl|NZ_JQPS01000204.1_cds_WP_061227082.1_3499	28.372	215	230
WP_011669921.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	32.743	113	230
WP_011669921.1	lcl|NZ_JQPS01000038.1_cds_WP_061233854.1_1167	29.661	118	230
WP_011669922.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	42.020	614	599
WP_011669923.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	31.989	372	387
WP_011669923.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	37.398	246	387
WP_011669923.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	32.700	263	387
WP_011669923.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	26.944	360	387
WP_011669923.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	28.269	283	387
WP_011669923.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	26.168	321	387
WP_011669923.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	24.895	237	387
WP_011669924.1	lcl|NZ_JQPS01000038.1_cds_WP_042752247.1_1154	27.476	626	583
WP_020780103.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	24.841	157	572
WP_020780103.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	19.731	223	572
WP_020780103.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	32.479	117	572
WP_020780103.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	24.841	157	572
WP_020780103.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	19.731	223	572
WP_020780103.1	lcl|NZ_JQPS01000006.1_cds_WP_000721859.1_182	32.479	117	572
WP_011669926.1	lcl|NZ_JQPS01000030.1_cds_WP_001281953.1_906	29.969	327	417
WP_011669926.1	lcl|NZ_JQPS01000038.1_cds_WP_000575178.1_1197	34.749	259	417
WP_011669926.1	lcl|NZ_JQPS01000038.1_cds_WP_000346036.1_1149	29.367	395	417
WP_011669926.1	lcl|NZ_JQPS01000038.1_cds_WP_000582219.1_1130	37.736	212	417
WP_011669926.1	lcl|NZ_JQPS01000038.1_cds_WP_061234275.1_1142	27.675	271	417
WP_011669926.1	lcl|NZ_JQPS01000103.1_cds_WP_000538757.1_2413	25.258	388	417
WP_011669926.1	lcl|NZ_JQPS01000076.1_cds_WP_001982414.1_2054	24.686	239	417
WP_004779587.1	lcl|NZ_JQPS01000038.1_cds_WP_061233862.1_1155	28.916	166	181
WP_020780101.1	lcl|NZ_JQPS01000244.1_cds_WP_000870126.1_3750	25.503	149	342
WP_020780101.1	lcl|NZ_JQPS01000244.1_cds_WP_000870126.1_3750	25.503	149	342
WP_011669928.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	22.308	130	362
WP_011669928.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	19.930	286	362
WP_011669928.1	lcl|NZ_JQPS01000045.1_cds_WP_061234344.1_1343	22.308	130	362
WP_011669928.1	lcl|NZ_JQPS01000038.1_cds_WP_061234281.1_1164	19.930	286	362
WP_004779589.1	lcl|NZ_JQPS01000051.1_cds_WP_000012765.1_1503	30.833	120	210
WP_004779550.1	lcl|NZ_JQPS01000038.1_cds_WP_000517242.1_1126	32.941	85	244
WP_004779595.1	lcl|NZ_JQPS01000204.1_cds_WP_061227082.1_3499	31.100	209	242
WP_004779595.1	lcl|NZ_JQPS01000038.1_cds_WP_061233854.1_1167	25.000	120	242
WP_011669930.1	lcl|NZ_JQPS01000038.1_cds_WP_061234283.1_1169	30.645	248	255
WP_011669930.1	lcl|NZ_JQPS01000068.1_cds_WP_000998678.1_1858	31.474	251	255
WP_011669930.1	lcl|NZ_JQPS01000044.1_cds_WP_000566240.1_1300	34.884	172	255
WP_011669930.1	lcl|NZ_JQPS01000008.1_cds_WP_000043153.1_205	26.038	265	255
WP_011669930.1	lcl|NZ_JQPS01000044.1_cds_WP_002080077.1_1271	27.376	263	255
WP_011669930.1	lcl|NZ_JQPS01000169.1_cds_WP_000653653.1_3202	27.481	262	255
WP_011669930.1	lcl|NZ_JQPS01000027.1_cds_WP_000351751.1_779	24.164	269	255
WP_011669930.1	lcl|NZ_JQPS01000003.1_cds_WP_000834351.1_56	29.843	191	255
WP_011669930.1	lcl|NZ_JQPS01000010.1_cds_WP_000646910.1_381	27.568	185	255
WP_011669930.1	lcl|NZ_JQPS01000150.1_cds_WP_001069863.1_2949	26.220	164	255
WP_011669930.1	lcl|NZ_JQPS01000038.1_cds_WP_000723090.1_1203	27.861	201	255
WP_011669930.1	lcl|NZ_JQPS01000277.1_cds_WP_000800040.1_3903	27.320	194	255
WP_011669930.1	lcl|NZ_JQPS01000147.1_cds_WP_000093664.1_2940	23.000	200	255
WP_011669930.1	lcl|NZ_JQPS01000272.1_cds_JG86_RS19805_3889	23.853	218	255
WP_011669930.1	lcl|NZ_JQPS01000111.1_cds_WP_000744704.1_2532	33.333	72	255
WP_011669930.1	lcl|NZ_JQPS01000059.1_cds_WP_001074690.1_1723	24.352	193	255
