WP_002725873.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	93.902	82	106
WP_011669917.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	92.903	310	318
WP_011669917.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	58.730	63	318
WP_011669917.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	28.112	249	318
WP_011669917.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	23.148	324	318
WP_011669917.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	23.273	275	318
WP_011669917.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.875	289	318
WP_011669917.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	23.708	329	318
WP_011669918.1	lcl|NZ_AFKU01000213.1_cds_WP_000202830.1_1891	42.776	353	361
WP_011669919.1	lcl|NZ_AFKU01000157.1_cds_WP_000282880.1_2501	37.903	124	220
WP_011669919.1	lcl|NZ_AFKU01000302.1_cds_WP_001099024.1_1369	36.905	84	220
WP_011669919.1	lcl|NZ_AFKU01000213.1_cds_WP_001068986.1_1909	31.522	92	220
WP_011669919.1	lcl|NZ_AFKU01000106.1_cds_WP_000840856.1_3328	29.808	104	220
WP_011669919.1	lcl|NZ_AFKU01000088.1_cds_WP_000868621.1_3358	29.670	91	220
WP_011669919.1	lcl|NZ_AFKU01000538.1_cds_WP_000262844.1_242	25.121	207	220
WP_011669919.1	lcl|NZ_AFKU01000549.1_cds_WP_001114267.1_168	26.136	176	220
WP_020780109.1	lcl|NZ_AFKU01000213.1_cds_WP_001230564.1_1884	36.873	339	354
WP_020780109.1	lcl|NZ_AFKU01000213.1_cds_WP_000582618.1_1888	34.663	326	354
WP_020780109.1	lcl|NZ_AFKU01000127.1_cds_WP_001011675.1_2983	34.237	295	354
WP_020780109.1	lcl|NZ_AFKU01000213.1_cds_WP_001230564.1_1884	36.873	339	354
WP_020780109.1	lcl|NZ_AFKU01000213.1_cds_WP_000582618.1_1888	34.663	326	354
WP_020780109.1	lcl|NZ_AFKU01000127.1_cds_WP_001011675.1_2983	34.237	295	354
