WP_002725873.1	lcl|NZ_JQRR01000008.1_cds_WP_002614501.1_195	97.561	82	106
WP_011669917.1	lcl|NZ_JQRR01000008.1_cds_WP_004503085.1_194	97.097	310	318
WP_011669917.1	lcl|NZ_JQRR01000008.1_cds_JF91_RS20710_175	63.492	63	318
WP_011669917.1	lcl|NZ_JQRR01000008.1_cds_WP_061217629.1_191	28.112	249	318
WP_011669917.1	lcl|NZ_JQRR01000024.1_cds_WP_002615921.1_861	23.988	321	318
WP_011669917.1	lcl|NZ_JQRR01000065.1_cds_WP_016760841.1_1936	22.776	281	318
WP_011669917.1	lcl|NZ_JQRR01000223.1_cds_WP_061222152.1_3718	26.045	311	318
WP_011669917.1	lcl|NZ_JQRR01000065.1_cds_WP_004503537.1_1910	20.952	315	318
WP_011669917.1	lcl|NZ_JQRR01000088.1_cds_WP_004503074.1_2431	22.630	327	318
WP_011669918.1	lcl|NZ_JQRR01000102.1_cds_WP_004503992.1_2708	42.493	353	361
WP_011669919.1	lcl|NZ_JQRR01000065.1_cds_WP_004503590.1_1932	28.708	209	220
WP_011669919.1	lcl|NZ_JQRR01000009.1_cds_WP_061221771.1_236	27.313	227	220
WP_011669919.1	lcl|NZ_JQRR01000065.1_cds_WP_004503516.1_1911	34.783	92	220
WP_011669919.1	lcl|NZ_JQRR01000014.1_cds_WP_004500250.1_522	31.034	116	220
WP_011669919.1	lcl|NZ_JQRR01000065.1_cds_WP_026054394.1_1931	27.273	110	220
WP_011669919.1	lcl|NZ_JQRR01000111.1_cds_WP_002617392.1_2899	30.851	94	220
WP_011669919.1	lcl|NZ_JQRR01000103.1_cds_WP_004501889.1_2719	24.171	211	220
WP_020780109.1	lcl|NZ_JQRR01000089.1_cds_WP_061218220.1_2444	38.938	339	354
WP_020780109.1	lcl|NZ_JQRR01000102.1_cds_WP_061216804.1_2711	34.663	326	354
WP_020780109.1	lcl|NZ_JQRR01000111.1_cds_WP_020781505.1_2934	35.154	293	354
WP_020780109.1	lcl|NZ_JQRR01000089.1_cds_WP_061218220.1_2444	38.938	339	354
WP_020780109.1	lcl|NZ_JQRR01000102.1_cds_WP_061216804.1_2711	34.663	326	354
WP_020780109.1	lcl|NZ_JQRR01000111.1_cds_WP_020781505.1_2934	35.154	293	354
WP_011669921.1	lcl|NZ_JQRR01000201.1_cds_WP_016760232.1_3626	29.048	210	230
WP_011669921.1	lcl|NZ_JQRR01000019.1_cds_WP_004497218.1_733	29.091	110	230
WP_011669921.1	lcl|NZ_JQRR01000065.1_cds_WP_016759263.1_1902	29.060	117	230
WP_011669922.1	lcl|NZ_JQRR01000102.1_cds_WP_004503986.1_2705	42.182	614	599
WP_011669922.1	lcl|NZ_JQRR01000026.1_cds_WP_036058434.1_926	28.550	655	599
WP_011669923.1	lcl|NZ_JQRR01000008.1_cds_WP_004503032.1_177	37.918	269	387
WP_011669923.1	lcl|NZ_JQRR01000038.1_cds_WP_002621621.1_1296	30.914	372	387
WP_011669923.1	lcl|NZ_JQRR01000089.1_cds_WP_004503155.1_2442	32.319	263	387
WP_011669923.1	lcl|NZ_JQRR01000102.1_cds_WP_061217858.1_2710	27.222	360	387
WP_011669923.1	lcl|NZ_JQRR01000088.1_cds_WP_061218226.1_2435	30.734	218	387
WP_011669923.1	lcl|NZ_JQRR01000065.1_cds_WP_004499131.1_1930	28.975	283	387
WP_011669923.1	lcl|NZ_JQRR01000056.1_cds_WP_002619618.1_1723	23.706	367	387
WP_011669924.1	lcl|NZ_JQRR01000026.1_cds_WP_036058434.1_926	41.569	599	583
WP_011669924.1	lcl|NZ_JQRR01000102.1_cds_WP_004503986.1_2705	26.518	626	583
WP_020780103.1	lcl|NZ_JQRR01000201.1_cds_WP_016760232.1_3626	30.522	249	572
WP_020780103.1	lcl|NZ_JQRR01000066.1_cds_WP_061221961.1_1971	22.047	127	572
WP_020780103.1	lcl|NZ_JQRR01000065.1_cds_WP_004503578.1_1899	18.519	216	572
WP_020780103.1	lcl|NZ_JQRR01000201.1_cds_WP_016760232.1_3626	30.522	249	572
WP_020780103.1	lcl|NZ_JQRR01000066.1_cds_WP_061221961.1_1971	22.047	127	572
WP_020780103.1	lcl|NZ_JQRR01000065.1_cds_WP_004503578.1_1899	18.519	216	572
WP_011669926.1	lcl|NZ_JQRR01000038.1_cds_WP_002621621.1_1296	30.172	348	417
WP_011669926.1	lcl|NZ_JQRR01000008.1_cds_WP_004503032.1_177	39.535	215	417
WP_011669926.1	lcl|NZ_JQRR01000102.1_cds_WP_061217858.1_2710	29.114	395	417
WP_011669926.1	lcl|NZ_JQRR01000065.1_cds_WP_004499131.1_1930	33.212	274	417
WP_011669926.1	lcl|NZ_JQRR01000088.1_cds_WP_061218226.1_2435	31.698	265	417
WP_011669926.1	lcl|NZ_JQRR01000089.1_cds_WP_004503155.1_2442	29.876	241	417
WP_011669926.1	lcl|NZ_JQRR01000015.1_cds_WP_061221814.1_600	27.869	244	417
WP_011669926.1	lcl|NZ_JQRR01000056.1_cds_WP_002619618.1_1723	25.105	239	417
WP_004779587.1	lcl|NZ_JQRR01000102.1_cds_WP_016759832.1_2704	28.221	163	181
WP_004779587.1	lcl|NZ_JQRR01000095.1_cds_WP_061222023.1_2541	25.000	96	181
WP_020780101.1	lcl|NZ_JQRR01000273.1_cds_WP_004502883.1_3862	24.324	111	342
WP_020780101.1	lcl|NZ_JQRR01000273.1_cds_WP_004502883.1_3862	24.324	111	342
WP_011669928.1	lcl|NZ_JQRR01000066.1_cds_WP_061221961.1_1971	23.967	121	362
WP_011669928.1	lcl|NZ_JQRR01000065.1_cds_WP_004503578.1_1899	20.486	288	362
WP_011669928.1	lcl|NZ_JQRR01000066.1_cds_WP_061221961.1_1971	23.967	121	362
WP_011669928.1	lcl|NZ_JQRR01000065.1_cds_WP_004503578.1_1899	20.486	288	362
WP_004779589.1	lcl|NZ_JQRR01000023.1_cds_WP_026054482.1_851	29.661	118	210
WP_004779550.1	lcl|NZ_JQRR01000008.1_cds_WP_061217627.1_181	31.765	85	244
WP_004779550.1	lcl|NZ_JQRR01000082.1_cds_WP_061222002.1_2343	34.328	67	244
WP_004779595.1	lcl|NZ_JQRR01000201.1_cds_WP_016760232.1_3626	28.512	242	242
WP_004779595.1	lcl|NZ_JQRR01000065.1_cds_WP_016759263.1_1902	23.684	114	242
WP_011669930.1	lcl|NZ_JQRR01000024.1_cds_WP_002615931.1_887	31.076	251	255
WP_011669930.1	lcl|NZ_JQRR01000065.1_cds_WP_004503556.1_1904	26.613	248	255
