WP_002725873.1	lcl|NZ_VCHL01000001.1_cds_WP_004421256.1_1	92.683	82	106
WP_011669917.1	lcl|NZ_VCHL01000001.1_cds_WP_004421326.1_2	91.613	310	318
WP_011669917.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	24.074	324	318
WP_011669917.1	lcl|NZ_VCHL01000001.1_cds_WP_141597497.1_5	27.586	261	318
WP_011669917.1	lcl|NZ_VCHL01000001.1_cds_WP_141597520.1_40	22.128	235	318
WP_011669917.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	23.288	292	318
WP_011669917.1	lcl|NZ_VCHL01000075.1_cds_WP_181756935.1_3746	25.000	276	318
WP_011669918.1	lcl|NZ_VCHL01000001.1_cds_WP_141597530.1_51	42.416	356	361
WP_011669919.1	lcl|NZ_VCHL01000010.1_cds_WP_141597693.1_82	28.986	207	220
WP_011669919.1	lcl|NZ_VCHL01000429.1_cds_WP_141599544.1_2804	26.457	223	220
WP_011669919.1	lcl|NZ_VCHL01000010.1_cds_WP_141597702.1_102	29.787	141	220
WP_011669919.1	lcl|NZ_VCHL01000009.1_cds_WP_141597678.1_3996	31.731	104	220
WP_011669919.1	lcl|NZ_VCHL01000230.1_cds_WP_004420956.1_1618	29.670	91	220
WP_011669919.1	lcl|NZ_VCHL01000349.1_cds_WP_004426312.1_2388	24.638	207	220
WP_011669919.1	lcl|NZ_VCHL01000010.1_cds_WP_141597688.1_75	24.432	176	220
WP_020780109.1	lcl|NZ_VCHL01000001.1_cds_WP_141597523.1_43	36.012	336	354
WP_020780109.1	lcl|NZ_VCHL01000001.1_cds_WP_141597527.1_48	34.969	326	354
WP_020780109.1	lcl|NZ_VCHL01000048.1_cds_WP_141598074.1_2981	34.035	285	354
WP_020780109.1	lcl|NZ_VCHL01000001.1_cds_WP_141597523.1_43	36.012	336	354
WP_020780109.1	lcl|NZ_VCHL01000001.1_cds_WP_141597527.1_48	34.969	326	354
WP_020780109.1	lcl|NZ_VCHL01000048.1_cds_WP_141598074.1_2981	34.035	285	354
WP_011669921.1	lcl|NZ_VCHL01000136.1_cds_WP_141598548.1_641	27.404	208	230
WP_011669921.1	lcl|NZ_VCHL01000264.1_cds_WP_036061897.1_1843	30.000	110	230
WP_011669921.1	lcl|NZ_VCHL01000001.1_cds_WP_141597544.1_67	30.081	123	230
WP_011669921.1	lcl|NZ_VCHL01000001.1_cds_WP_243807564.1_46	34.848	66	230
WP_011669922.1	lcl|NZ_VCHL01000001.1_cds_WP_141597533.1_54	41.436	613	599
WP_011669923.1	lcl|NZ_VCHL01000328.1_cds_WP_141599319.1_2281	31.892	370	387
WP_011669923.1	lcl|NZ_VCHL01000001.1_cds_WP_141597521.1_41	34.221	263	387
WP_011669923.1	lcl|NZ_VCHL01000001.1_cds_WP_141597528.1_49	26.703	367	387
WP_011669923.1	lcl|NZ_VCHL01000010.1_cds_WP_004421210.1_84	28.622	283	387
WP_011669923.1	lcl|NZ_VCHL01000001.1_cds_FF021_RS00180_30	26.425	193	387
WP_011669923.1	lcl|NZ_VCHL01000001.1_cds_FF021_RS00180_30	42.553	47	387
WP_011669923.1	lcl|NZ_VCHL01000125.1_cds_WP_141598497.1_494	27.273	275	387
WP_011669923.1	lcl|NZ_VCHL01000364.1_cds_WP_036034116.1_2483	24.796	367	387
WP_011669924.1	lcl|NZ_VCHL01000001.1_cds_WP_141597533.1_54	29.936	628	583
WP_020780103.1	lcl|NZ_VCHL01000136.1_cds_WP_141598548.1_641	30.508	177	572
WP_020780103.1	lcl|NZ_VCHL01000045.1_cds_WP_141598055.1_2889	23.649	148	572
WP_020780103.1	lcl|NZ_VCHL01000001.1_cds_WP_141597540.1_63	18.396	212	572
WP_020780103.1	lcl|NZ_VCHL01000136.1_cds_WP_141598548.1_641	30.508	177	572
WP_020780103.1	lcl|NZ_VCHL01000045.1_cds_WP_141598055.1_2889	23.649	148	572
WP_020780103.1	lcl|NZ_VCHL01000001.1_cds_WP_141597540.1_63	18.396	212	572
WP_011669926.1	lcl|NZ_VCHL01000328.1_cds_WP_141599319.1_2281	29.664	327	417
WP_011669926.1	lcl|NZ_VCHL01000010.1_cds_WP_004421210.1_84	31.922	307	417
WP_011669926.1	lcl|NZ_VCHL01000001.1_cds_WP_141597528.1_49	31.868	364	417
WP_011669926.1	lcl|NZ_VCHL01000001.1_cds_WP_141597521.1_41	28.782	271	417
WP_011669926.1	lcl|NZ_VCHL01000001.1_cds_FF021_RS00180_30	29.464	224	417
WP_011669926.1	lcl|NZ_VCHL01000125.1_cds_WP_141598497.1_494	25.393	382	417
WP_011669926.1	lcl|NZ_VCHL01000364.1_cds_WP_036034116.1_2483	25.941	239	417
WP_004779587.1	lcl|NZ_VCHL01000001.1_cds_WP_141597534.1_55	28.931	159	181
WP_020780101.1	lcl|NZ_VCHL01000141.1_cds_WP_141598562.1_711	25.352	142	342
WP_020780101.1	lcl|NZ_VCHL01000141.1_cds_WP_141598562.1_711	25.352	142	342
WP_011669928.1	lcl|NZ_VCHL01000001.1_cds_WP_141597540.1_63	21.404	285	362
WP_011669928.1	lcl|NZ_VCHL01000045.1_cds_WP_141598055.1_2889	23.967	121	362
WP_011669928.1	lcl|NZ_VCHL01000001.1_cds_WP_141597540.1_63	21.404	285	362
WP_011669928.1	lcl|NZ_VCHL01000045.1_cds_WP_141598055.1_2889	23.967	121	362
WP_004779589.1	lcl|NZ_VCHL01000179.1_cds_WP_004450778.1_1104	30.508	118	210
WP_004779550.1	lcl|NZ_VCHL01000001.1_cds_WP_141597505.1_15	35.897	78	244
WP_004779595.1	lcl|NZ_VCHL01000136.1_cds_WP_141598548.1_641	32.057	209	242
WP_004779595.1	lcl|NZ_VCHL01000001.1_cds_WP_141597544.1_67	25.833	120	242
WP_011669930.1	lcl|NZ_VCHL01000006.1_cds_WP_141597641.1_3374	31.349	252	255
WP_011669930.1	lcl|NZ_VCHL01000001.1_cds_WP_141597546.1_69	30.522	249	255
WP_011669930.1	lcl|NZ_VCHL01000004.1_cds_WP_002179721.1_2670	34.884	172	255
WP_011669930.1	lcl|NZ_VCHL01000004.1_cds_WP_004440656.1_2642	28.302	265	255
WP_011669930.1	lcl|NZ_VCHL01000108.1_cds_WP_004423431.1_217	27.099	262	255
WP_011669930.1	lcl|NZ_VCHL01000098.1_cds_WP_002150936.1_4124	26.038	265	255
WP_011669930.1	lcl|NZ_VCHL01000026.1_cds_WP_004437014.1_1796	23.792	269	255
WP_011669930.1	lcl|NZ_VCHL01000005.1_cds_WP_141597618.1_3035	27.439	164	255
WP_011669930.1	lcl|NZ_VCHL01000002.1_cds_WP_002152267.1_1348	25.000	200	255
WP_011669930.1	lcl|NZ_VCHL01000010.1_cds_WP_141597690.1_78	27.979	193	255
WP_011669930.1	lcl|NZ_VCHL01000274.1_cds_WP_004455351.1_1914	27.320	194	255
WP_011669930.1	lcl|NZ_VCHL01000012.1_cds_WP_309474966.1_444	25.610	164	255
WP_011669930.1	lcl|NZ_VCHL01000020.1_cds_WP_004419974.1_1353	36.486	74	255
WP_011669930.1	lcl|NZ_VCHL01000089.1_cds_WP_002155166.1_3988	24.870	193	255
WP_011669931.1	lcl|NZ_VCHL01000033.1_cds_WP_141597959.1_2289	29.429	333	314
WP_011669931.1	lcl|NZ_VCHL01000214.1_cds_WP_141598905.1_1492	27.014	211	314
WP_004779598.1	lcl|NZ_VCHL01000001.1_cds_WP_141597523.1_43	36.996	273	282
WP_004779598.1	lcl|NZ_VCHL01000048.1_cds_WP_141598074.1_2981	38.989	277	282
WP_004779598.1	lcl|NZ_VCHL01000001.1_cds_WP_141597527.1_48	31.618	272	282
WP_011669932.1	lcl|NZ_VCHL01000328.1_cds_WP_141599319.1_2281	38.653	401	401
WP_011669932.1	lcl|NZ_VCHL01000010.1_cds_WP_004421210.1_84	28.926	363	401
WP_011669932.1	lcl|NZ_VCHL01000001.1_cds_WP_141597521.1_41	26.615	387	401
WP_011669932.1	lcl|NZ_VCHL01000001.1_cds_FF021_RS00180_30	27.759	299	401
WP_011669932.1	lcl|NZ_VCHL01000001.1_cds_FF021_RS00180_30	35.211	71	401
WP_011669932.1	lcl|NZ_VCHL01000001.1_cds_WP_141597528.1_49	26.178	382	401
WP_011669932.1	lcl|NZ_VCHL01000364.1_cds_WP_036034116.1_2483	25.000	392	401
WP_011669932.1	lcl|NZ_VCHL01000125.1_cds_WP_141598497.1_494	28.455	369	401
WP_011669933.1	lcl|NZ_VCHL01000068.1_cds_WP_082287632.1_3576	29.121	364	568
WP_011669933.1	lcl|NZ_VCHL01000001.1_cds_WP_141597519.1_38	32.547	212	568
WP_011669933.1	lcl|NZ_VCHL01000052.1_cds_WP_181756914.1_3159	31.081	222	568
WP_011669933.1	lcl|NZ_VCHL01000080.1_cds_WP_141598277.1_3871	31.064	235	568
WP_011669933.1	lcl|NZ_VCHL01000091.1_cds_WP_141598341.1_4035	32.663	199	568
WP_011669933.1	lcl|NZ_VCHL01000100.1_cds_WP_002149659.1_113	30.811	185	568
WP_011669933.1	lcl|NZ_VCHL01000150.1_cds_WP_004434924.1_808	31.282	195	568
WP_011669933.1	lcl|NZ_VCHL01000018.1_cds_WP_004428018.1_1126	30.457	197	568
WP_011669933.1	lcl|NZ_VCHL01000103.1_cds_WP_016560303.1_156	30.052	193	568
WP_011669933.1	lcl|NZ_VCHL01000063.1_cds_WP_017213193.1_3479	32.620	187	568
WP_011669933.1	lcl|NZ_VCHL01000272.1_cds_WP_004451431.1_1906	31.100	209	568
WP_011669933.1	lcl|NZ_VCHL01000117.1_cds_WP_141598461.1_380	33.333	156	568
WP_011669933.1	lcl|NZ_VCHL01000185.1_cds_WP_141598767.1_1172	29.213	178	568
WP_011669933.1	lcl|NZ_VCHL01000016.1_cds_WP_004421780.1_910	29.798	198	568
WP_011669933.1	lcl|NZ_VCHL01000013.1_cds_WP_141597768.1_558	29.670	182	568
WP_011669933.1	lcl|NZ_VCHL01000013.1_cds_WP_141597768.1_558	28.037	214	568
WP_011669933.1	lcl|NZ_VCHL01000029.1_cds_WP_004423835.1_2023	28.108	185	568
WP_011669933.1	lcl|NZ_VCHL01000034.1_cds_WP_141597966.1_2342	30.864	162	568
WP_011669933.1	lcl|NZ_VCHL01000087.1_cds_WP_141598311.1_3949	27.835	194	568
WP_011669933.1	lcl|NZ_VCHL01000087.1_cds_WP_141598311.1_3949	24.176	182	568
WP_011669933.1	lcl|NZ_VCHL01000034.1_cds_WP_061251104.1_2361	30.102	196	568
WP_011669933.1	lcl|NZ_VCHL01000016.1_cds_WP_141597812.1_909	30.180	222	568
WP_011669933.1	lcl|NZ_VCHL01000302.1_cds_WP_004423306.1_2140	27.136	199	568
WP_011669933.1	lcl|NZ_VCHL01000068.1_cds_WP_002153389.1_3580	25.701	214	568
WP_011669933.1	lcl|NZ_VCHL01000068.1_cds_WP_002153389.1_3580	25.888	197	568
WP_011669933.1	lcl|NZ_VCHL01000049.1_cds_WP_004440928.1_3009	25.907	193	568
WP_011669933.1	lcl|NZ_VCHL01000096.1_cds_WP_002148954.1_4098	24.775	222	568
WP_011669933.1	lcl|NZ_VCHL01000037.1_cds_WP_004421778.1_2506	26.061	165	568
WP_011669933.1	lcl|NZ_VCHL01000143.1_cds_WP_004419534.1_726	27.604	192	568
WP_011669933.1	lcl|NZ_VCHL01000161.1_cds_WP_141598643.1_927	24.779	226	568
WP_011669933.1	lcl|NZ_VCHL01000047.1_cds_WP_141598068.1_2948	24.876	201	568
WP_011669933.1	lcl|NZ_VCHL01000068.1_cds_WP_082287632.1_3576	29.121	364	568
WP_011669933.1	lcl|NZ_VCHL01000001.1_cds_WP_141597519.1_38	32.547	212	568
WP_011669933.1	lcl|NZ_VCHL01000052.1_cds_WP_181756914.1_3159	31.081	222	568
WP_011669933.1	lcl|NZ_VCHL01000080.1_cds_WP_141598277.1_3871	31.064	235	568
WP_011669933.1	lcl|NZ_VCHL01000091.1_cds_WP_141598341.1_4035	32.663	199	568
WP_011669933.1	lcl|NZ_VCHL01000100.1_cds_WP_002149659.1_113	30.811	185	568
WP_011669933.1	lcl|NZ_VCHL01000150.1_cds_WP_004434924.1_808	31.282	195	568
WP_011669933.1	lcl|NZ_VCHL01000018.1_cds_WP_004428018.1_1126	30.457	197	568
WP_011669933.1	lcl|NZ_VCHL01000103.1_cds_WP_016560303.1_156	30.052	193	568
WP_011669933.1	lcl|NZ_VCHL01000063.1_cds_WP_017213193.1_3479	32.620	187	568
WP_011669933.1	lcl|NZ_VCHL01000272.1_cds_WP_004451431.1_1906	31.100	209	568
WP_011669933.1	lcl|NZ_VCHL01000117.1_cds_WP_141598461.1_380	33.333	156	568
WP_011669933.1	lcl|NZ_VCHL01000185.1_cds_WP_141598767.1_1172	29.213	178	568
WP_011669933.1	lcl|NZ_VCHL01000016.1_cds_WP_004421780.1_910	29.798	198	568
WP_011669933.1	lcl|NZ_VCHL01000013.1_cds_WP_141597768.1_558	29.670	182	568
WP_011669933.1	lcl|NZ_VCHL01000013.1_cds_WP_141597768.1_558	28.037	214	568
WP_011669933.1	lcl|NZ_VCHL01000029.1_cds_WP_004423835.1_2023	28.108	185	568
WP_011669933.1	lcl|NZ_VCHL01000034.1_cds_WP_141597966.1_2342	30.864	162	568
WP_011669933.1	lcl|NZ_VCHL01000087.1_cds_WP_141598311.1_3949	27.835	194	568
WP_011669933.1	lcl|NZ_VCHL01000087.1_cds_WP_141598311.1_3949	24.176	182	568
WP_011669933.1	lcl|NZ_VCHL01000034.1_cds_WP_061251104.1_2361	30.102	196	568
WP_011669933.1	lcl|NZ_VCHL01000016.1_cds_WP_141597812.1_909	30.180	222	568
