WP_002725873.1	lcl|NZ_MCLW01000094.1_cds_WP_000340713.1_3994	92.683	82	106
WP_011669917.1	lcl|NZ_MCLW01000094.1_cds_WP_000412665.1_3995	91.290	310	318
WP_011669917.1	lcl|NZ_MCLW01000094.1_cds_WP_000699347.1_3999	22.112	303	318
WP_011669917.1	lcl|NZ_MCLW01000002.1_cds_WP_000744700.1_1494	23.148	324	318
WP_011669917.1	lcl|NZ_MCLW01000115.1_cds_WP_000723077.1_376	21.739	276	318
WP_011669917.1	lcl|NZ_MCLW01000200.1_cds_WP_000723094.1_1546	24.221	289	318
WP_011669919.1	lcl|NZ_MCLW01000043.1_cds_WP_001005151.1_2695	28.205	195	220
WP_011669919.1	lcl|NZ_MCLW01000176.1_cds_WP_000282884.1_1242	37.097	124	220
WP_011669919.1	lcl|NZ_MCLW01000074.1_cds_WP_001099033.1_3558	26.906	223	220
WP_011669919.1	lcl|NZ_MCLW01000094.1_cds_WP_000808025.1_4001	36.283	113	220
WP_011669919.1	lcl|NZ_MCLW01000015.1_cds_WP_000840860.1_942	29.808	104	220
WP_011669919.1	lcl|NZ_MCLW01000043.1_cds_WP_000703222.1_2702	29.348	92	220
WP_011669919.1	lcl|NZ_MCLW01000026.1_cds_WP_000868621.1_1942	29.670	91	220
WP_011669919.1	lcl|NZ_MCLW01000024.1_cds_WP_000262844.1_1843	25.121	207	220
WP_020780109.1	lcl|NZ_MCLW01000115.1_cds_WP_000853941.1_379	38.507	335	354
WP_020780109.1	lcl|NZ_MCLW01000094.1_cds_WP_000275581.1_4000	31.325	332	354
WP_020780109.1	lcl|NZ_MCLW01000043.1_cds_WP_000155110.1_2711	32.198	323	354
WP_020780109.1	lcl|NZ_MCLW01000073.1_cds_WP_001011675.1_3534	34.237	295	354
WP_020780109.1	lcl|NZ_MCLW01000115.1_cds_WP_000853941.1_379	38.507	335	354
WP_020780109.1	lcl|NZ_MCLW01000094.1_cds_WP_000275581.1_4000	31.325	332	354
WP_020780109.1	lcl|NZ_MCLW01000043.1_cds_WP_000155110.1_2711	32.198	323	354
WP_020780109.1	lcl|NZ_MCLW01000073.1_cds_WP_001011675.1_3534	34.237	295	354
WP_011669921.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	36.279	215	230
WP_011669921.1	lcl|NZ_MCLW01000024.1_cds_WP_001014590.1_1804	29.577	213	230
WP_011669921.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	32.743	113	230
WP_011669923.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	30.252	357	387
WP_011669923.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	31.720	372	387
WP_011669923.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	36.032	247	387
WP_011669923.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	32.819	259	387
WP_011669923.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	29.682	283	387
WP_011669923.1	lcl|NZ_MCLW01000009.1_cds_WP_000538758.1_3917	26.168	321	387
WP_011669923.1	lcl|NZ_MCLW01000231.1_cds_WP_001982414.1_1777	24.895	237	387
WP_020780103.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	38.017	242	572
WP_020780103.1	lcl|NZ_MCLW01000004.1_cds_WP_000613386.1_2581	24.841	157	572
WP_020780103.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	32.479	117	572
WP_020780103.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	38.017	242	572
WP_020780103.1	lcl|NZ_MCLW01000004.1_cds_WP_000613386.1_2581	24.841	157	572
WP_020780103.1	lcl|NZ_MCLW01000009.1_cds_WP_000721859.1_3897	32.479	117	572
WP_011669926.1	lcl|NZ_MCLW01000043.1_cds_WP_001154829.1_2718	32.661	248	417
WP_011669926.1	lcl|NZ_MCLW01000134.1_cds_WP_001281957.1_693	29.969	327	417
WP_011669926.1	lcl|NZ_MCLW01000176.1_cds_WP_000575187.1_1240	33.977	259	417
WP_011669926.1	lcl|NZ_MCLW01000043.1_cds_WP_000738262.1_2717	32.622	328	417
WP_011669926.1	lcl|NZ_MCLW01000115.1_cds_WP_001054317.1_377	30.342	234	417
WP_011669926.1	lcl|NZ_MCLW01000009.1_cds_WP_000538758.1_3917	25.258	388	417
WP_011669926.1	lcl|NZ_MCLW01000231.1_cds_WP_001982414.1_1777	24.686	239	417
WP_020780101.1	lcl|NZ_MCLW01000111.1_cds_WP_000870129.1_333	25.503	149	342
WP_020780101.1	lcl|NZ_MCLW01000111.1_cds_WP_000870129.1_333	25.503	149	342
WP_011669928.1	lcl|NZ_MCLW01000004.1_cds_WP_000613386.1_2581	22.308	130	362
WP_011669928.1	lcl|NZ_MCLW01000004.1_cds_WP_000613386.1_2581	22.308	130	362
WP_004779589.1	lcl|NZ_MCLW01000019.1_cds_WP_000012768.1_1352	30.833	120	210
WP_004779595.1	lcl|NZ_MCLW01000043.1_cds_WP_000721297.1_2715	35.000	240	242
WP_004779595.1	lcl|NZ_MCLW01000024.1_cds_WP_001014590.1_1804	31.100	209	242
WP_011669930.1	lcl|NZ_MCLW01000080.1_cds_WP_000998674.1_3730	31.474	251	255
WP_011669930.1	lcl|NZ_MCLW01000088.1_cds_WP_000566240.1_3853	34.884	172	255
WP_011669930.1	lcl|NZ_MCLW01000135.1_cds_WP_000043153.1_706	26.038	265	255
WP_011669930.1	lcl|NZ_MCLW01000032.1_cds_WP_001968389.1_2310	27.757	263	255
WP_011669930.1	lcl|NZ_MCLW01000054.1_cds_WP_000653653.1_3059	27.481	262	255
